 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.96520853	0.019987362	0.0052739494	0.0007499297	0.0012548405	0.0011086741	0.0026673805	0.0032187118	0.00022700155	0.0003035459
i	0.40997988	0.24181652	0.29940295	0.007766142	0.0060224785	0.0276546	0.00676987	0.00028177528	2.3522198e-05	0.00028224796
i	0.06818824	0.90993905	0.019820891	8.935177e-05	0.00020649657	0.0017435525	1.2110543e-05	1.0381907e-07	1.2232707e-08	1.2947136e-07
p	0.0020205716	0.40390882	0.5734519	0.0048129717	0.0039591896	0.011722059	0.00011067802	3.501264e-07	3.210331e-07	1.3142794e-05
à	0.0062422827	0.12155413	0.17839709	0.052030288	0.21997306	0.33868092	0.077657394	0.001645654	0.00040819164	0.003410902
s	0.00096467213	0.7828778	0.20876293	0.0062110955	0.0005584886	0.00048175984	7.2739815e-05	4.8205806e-05	7.420437e-06	1.4887931e-05
t	0.021535879	0.62387705	0.30978015	0.016743932	0.0039697275	0.018071277	0.004194628	0.0004821858	9.5819494e-05	0.001249405
a	0.0028060805	0.0713866	0.7503759	0.025803916	0.013865965	0.0080973115	0.016381107	0.022456845	0.02238814	0.06643808
ì	8.1856204e-05	0.07033788	0.61774	0.25750569	0.025918884	0.025293134	0.0030746532	1.7159597e-05	6.0353786e-06	2.4853109e-05
c	0.021168604	0.06139881	0.1169546	0.597563	0.11457082	0.07841445	0.0098193595	4.799045e-05	1.8918667e-05	4.3351953e-05
h	0.00070423714	0.025143031	0.088697575	0.68822443	0.13108195	0.0066673514	0.0010569815	0.0025300765	0.010931124	0.044963244
e	0.0009827133	0.010218291	0.065168105	0.8578809	0.061500285	0.0016509275	5.1575124e-05	4.5580087e-05	0.00029420046	0.0022073803
t	0.00026226102	0.0011799147	0.03848449	0.3602281	0.5443527	0.04531229	0.0017100596	6.0271297e-05	0.00012914173	0.008280751
e	0.05334914	0.07164734	0.034898363	0.059607048	0.37874693	0.15676522	0.089348495	0.017320659	0.064962946	0.07335386
l	1.7823399e-05	0.00027108542	0.0350717	0.11847304	0.77183205	0.048483577	0.015670322	0.00045207067	0.0035980968	0.0061302627
ì	0.012692966	0.01790462	0.0126190325	0.07886539	0.5290456	0.10285372	0.0997439	0.01675417	0.08007147	0.04944909
s	0.00061476056	0.0008262746	0.004665906	0.08728187	0.4563431	0.41154256	0.024855362	0.0011569922	0.002853966	0.009859069
o	0.020412493	0.022365307	0.020971326	0.08778715	0.45497045	0.083803825	0.050711278	0.009466049	0.15533131	0.09418086
n	6.601435e-05	0.00013750773	0.019060597	0.012854093	0.21984072	0.18745942	0.2368523	0.008777741	0.062565215	0.25238633
t	0.008314627	0.010241534	0.009832739	0.07891106	0.44974563	0.22545636	0.15799418	0.008346525	0.022941139	0.0282162
a	0.0012588422	0.0028413513	0.18548119	0.02868172	0.23050839	0.054881286	0.01931682	0.034561493	0.2197082	0.22276069
à	3.1040658e-05	9.983496e-05	0.00472206	0.0046119853	0.036514632	0.23006539	0.49200025	0.062046636	0.072549485	0.0973587
l	0.0027051088	0.0010171098	0.0010093491	0.0034574082	0.012708779	0.32079682	0.6198582	0.015228396	0.0086602	0.014558523
a	0.0020391473	0.0016296735	0.0019014457	0.00432798	0.018216055	0.017817106	0.08933038	0.05079539	0.6964283	0.11751455
t	7.11576e-05	3.2074193e-05	0.0011641019	0.00015969944	0.0018262119	0.034455825	0.5180007	0.08201239	0.09721952	0.26505828
o	0.0009424931	0.0006213879	0.00071789115	0.0014155732	0.007044035	0.009080938	0.09939766	0.057375018	0.7405828	0.08282218
ì	5.7279158e-05	1.7705208e-05	0.001017328	5.30594e-05	0.00043919066	0.0076671164	0.18331142	0.24530198	0.3035055	0.25862938
c	0.0087185	0.0024898408	0.0023965673	0.0028408798	0.006534444	0.05655813	0.27681524	0.19232394	0.22746305	0.22385937
h	0.0016400628	0.0002541143	0.0004371274	0.0015059854	0.010640795	0.03177791	0.19420695	0.3594824	0.33826718	0.061787367
a	0.007576874	0.0016143615	0.00089714467	0.0022349297	0.0029982913	0.0075038853	0.008084142	0.040879853	0.6470892	0.2811213
v	0.00086743373	0.00016529782	0.0005094973	0.00010712709	0.00014802118	0.0005940031	0.008244129	0.6084797	0.33537328	0.04551154
à	0.0006858547	0.000539323	0.0005868466	0.0005294588	0.0007645952	0.0008088171	0.0022675109	0.03634178	0.9307724	0.026703443
l	0.0018695253	0.00047452538	0.0007680306	0.00047667278	0.00032507873	0.002606825	0.0048044804	0.12290377	0.5141112	0.35165992
o	0.0015421407	0.0014265006	0.0016352057	0.0014877695	0.0016314579	0.001902947	0.0032410019	0.0421706	0.7923478	0.15261458
n	8.735774e-05	2.1536493e-05	0.00026923377	1.6831042e-05	2.41261e-05	6.678083e-05	0.00039997636	0.016916469	0.49056095	0.49163675
t	0.00045999367	0.00034292054	0.00036872298	0.00033485284	0.0005238577	0.0005251006	0.0015503372	0.020043032	0.89410627	0.08174488
a	0.00010899086	6.8834925e-05	0.00014775617	6.782884e-05	7.577419e-05	0.00011463569	0.00020517531	0.002106473	0.9182469	0.07885768
</S>	0.00011013753	2.5359888e-05	0.00024512253	1.2275479e-05	1.323153e-05	3.912746e-05	0.00036541233	0.029882692	0.33879113	0.63051546
