 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.9450708	0.029868672	0.006263471	0.0017058881	0.009633761	0.005719069	6.226516e-05	0.0016760791
g	0.31036302	0.646874	0.036550533	0.00026378036	0.0048169936	0.0011231721	5.8131213e-06	2.7122721e-06
r	0.16754484	0.5207698	0.29979295	0.0021107686	0.00046885794	0.0005761381	0.0060466025	0.0026900982
a	0.51740474	0.43261263	0.044110358	0.0002556703	6.509376e-05	0.00011450849	0.0048636785	0.00057335716
t	0.0024617694	0.15945354	0.8338728	0.0031760966	0.00069780834	0.00025885674	2.9226889e-05	4.9832004e-05
s	0.033540882	0.5057775	0.18231115	0.10307916	0.03578356	0.010857788	0.028053591	0.10059635
a	0.45871758	0.09029998	0.2404321	0.020811126	0.036762014	0.060524106	0.034206785	0.058246307
è	0.0072399722	0.052003045	0.88288695	0.038847137	0.010105479	0.007894522	0.00016442199	0.0008585127
n	0.0017149063	0.17691438	0.17170092	0.62400806	0.020809716	0.004718642	7.251799e-06	0.00012605535
a	0.04277685	0.2373768	0.41125152	0.19790372	0.0047985534	0.0007462069	0.008171347	0.09697505
n	0.0009914979	0.011033425	0.37701508	0.34241262	0.15413213	0.02887845	0.017612407	0.06792439
g	0.016142463	0.09533359	0.08384703	0.37440923	0.22298215	0.013857574	0.012645151	0.1807828
r	0.018559717	0.011946399	0.41823596	0.023232238	0.024287345	0.0031551532	0.02011163	0.48047164
à	0.14620566	0.067108594	0.34832847	0.072374485	0.07292941	0.013926453	0.0055392548	0.27358767
m	0.0046641007	0.0054908083	0.055562604	0.7438907	0.09795189	0.07228722	0.0010954833	0.019057117
m	0.08902077	0.12517692	0.12659028	0.29233393	0.2063785	0.07709989	0.057904605	0.025495125
a	0.29477927	0.1889907	0.34369105	0.06663673	0.03043031	0.008471777	0.014756883	0.052243225
u	0.0014862517	0.0002437606	0.020641755	0.007125339	0.6264767	0.31918058	0.0033973386	0.021448243
d	2.0512753e-05	3.8552593e-05	0.0005502031	0.0009790609	0.20467965	0.7814302	0.0017580276	0.01054377
e	0.0015994076	0.0025625825	0.0028524748	0.014617484	0.06008018	0.16502964	0.67719215	0.07606607
r	0.00011639448	7.308915e-05	0.000950532	0.00172104	0.037754674	0.75767237	0.09953818	0.10217384
f	0.0053745946	0.0053335293	0.0056176935	0.013582689	0.012264889	0.08215177	0.85342294	0.022251913
ù	0.0050422987	0.0006990905	0.010606594	0.00067819393	0.025300374	0.010097408	0.02190303	0.925673
m	0.003508544	0.0025904612	0.005521502	0.06280795	0.00870108	0.036681402	0.50645036	0.3737386
m	0.01803337	0.018365562	0.01875256	0.026511295	0.026927348	0.07472875	0.77130604	0.045375086
u	0.12297111	0.09632774	0.11922178	0.044026118	0.047452193	0.026080195	0.12522723	0.41869366
</S>	0.0006528136	0.00028256574	0.0011107207	0.0007685916	0.000799969	0.0042959494	0.17385718	0.8182322
