 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
t	0.9534299	0.010788044	0.020218432	0.00632469	0.00078782963	0.004345063	0.0026661935	0.000459469	0.0009803202
o	0.87322336	0.042891607	0.031133525	0.00658034	0.0039587873	0.040420808	0.0015776627	3.5270106e-05	0.00017862917
f	0.46884465	0.38166633	0.050738495	0.097783156	0.00032571077	0.00063959515	1.539775e-06	2.591692e-08	4.4889222e-07
à	0.6527041	0.08741583	0.0880505	0.10922791	0.04776344	0.0078342715	0.0021916362	0.0008050351	0.0040072086
i	0.3909459	0.5219454	0.030234039	0.05508265	0.0014188346	0.00033061064	2.1561398e-05	5.612367e-06	1.5314215e-05
e	0.008082754	0.1935583	0.7041498	0.093604654	0.00050371944	9.510151e-05	3.959046e-06	2.0498108e-08	1.6838707e-06
e	0.00030461597	0.017504537	0.7421062	0.23542053	0.002955938	0.0009830759	0.00013351542	1.2624318e-05	0.00057887734
t	0.00033545	0.015393808	0.485212	0.49011475	0.007906276	0.00072971353	0.0001263065	4.5032252e-06	0.00017715349
è	0.0417816	0.06249329	0.15439709	0.41662055	0.028448455	0.002454888	0.038997732	0.013140908	0.24166551
l	0.0011697073	0.04237961	0.09318448	0.7477497	0.10826549	0.006057713	0.00040747074	0.00021700952	0.0005687659
i	0.07598589	0.06642848	0.08726059	0.4540091	0.067139834	0.01896449	0.006974899	0.0126325125	0.21060415
f	0.00036418173	0.0034006645	0.062432062	0.08621361	0.6570001	0.059145804	0.062599055	0.01707952	0.05176491
a	0.031263184	0.03715214	0.054397646	0.19750552	0.2626621	0.008399445	0.06690619	0.056782346	0.28493142
m	0.00031113843	0.0015149171	0.010513573	0.029193804	0.15193474	0.07363857	0.12361765	0.16227521	0.44700035
è	0.061125573	0.059992027	0.0724898	0.17878985	0.34444377	0.03703222	0.16267103	0.012934515	0.07052123
n	0.022000361	0.037716746	0.050680563	0.027023744	0.3397187	0.4034017	0.062268414	0.013647599	0.04354211
o	0.2906542	0.21911229	0.109168276	0.1964851	0.06870336	0.08900426	0.0127473045	0.0022707002	0.01185456
s	0.00031865956	0.0010043496	0.005424781	0.0018007683	0.013751542	0.4948594	0.3199202	0.04342224	0.11949803
ù	0.09497099	0.11782744	0.11389556	0.10638124	0.15910415	0.0011516442	0.06727446	0.18170008	0.15769444
b	0.00030032714	0.0014846707	0.004763906	0.0013355775	0.018701807	0.94176006	0.018074566	0.0080529805	0.0055260668
i	0.054225106	0.057559557	0.049110368	0.056085687	0.03733377	0.10744058	0.35075253	0.25751644	0.029975977
t	0.000116200485	0.0006299391	0.0007283672	0.00021282151	0.0021107008	0.2462961	0.24392071	0.41181704	0.09416814
o	0.017444137	0.026133213	0.020566422	0.017465154	0.026019963	0.0013540611	0.07746103	0.70749897	0.10605701
è	6.4976175e-06	3.9954706e-05	7.787818e-05	9.919842e-06	0.00013726098	0.018960884	0.056047972	0.85818356	0.06653614
p	0.00088203524	0.005429746	0.003570562	0.0006060501	0.016542554	0.030139191	0.03458838	0.6441014	0.2641401
r	0.00019075841	0.0010633472	0.0003446096	0.00011629864	0.00041125988	0.0003047956	0.010159132	0.9484021	0.039007735
è	5.35658e-05	7.560698e-05	6.478811e-05	6.519407e-05	7.204471e-05	0.0013101912	0.0013323146	0.7659524	0.23107392
s	0.0018771511	0.007677881	0.0054928306	0.0013170629	0.025537606	0.05615397	0.014819369	0.5082141	0.37890992
t	0.00053715723	0.0010018082	0.00065651676	0.0004897423	0.000758036	0.0003874707	0.0031514277	0.739068	0.25394976
o	1.669461e-05	1.466771e-05	1.9578809e-05	2.0202098e-05	1.6378282e-05	0.0030369952	0.0008825694	0.8069243	0.18906869
</S>	4.6507716e-06	2.0234502e-05	1.1827018e-05	2.7314e-06	1.5173453e-05	0.00038808232	0.0014525038	0.53245175	0.4656531
