 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9525985	0.00286202	0.008744274	0.010183954	0.012744903	0.00020115453	0.012665273
n	0.9728405	0.018386483	0.0058394563	0.002147921	0.0006163905	0.00012921318	4.0082392e-05
a	0.91118246	0.05092801	0.0024005303	0.00039314738	0.018073253	0.011633324	0.005389261
v	0.037599128	0.9049589	0.023340475	0.00045352167	0.0024185572	0.022454051	0.008775362
o	0.0074552144	0.103427	0.7189274	0.01160948	0.0021001562	0.019480536	0.13700023
r	0.039335072	0.7708947	0.09004995	0.0033448474	0.0031599097	0.024583822	0.068631686
à	0.13403898	0.16779642	0.4538982	0.030923788	0.058918715	0.02735973	0.1270642
s	0.015283798	0.023238417	0.14465857	0.76251376	0.047638558	0.0018083372	0.004858596
o	0.26309758	0.28458622	0.19450559	0.14312415	0.054251567	0.006571757	0.053863164
t	0.0009762973	0.017832031	0.53870904	0.42544898	0.007839388	0.00048250225	0.008711815
o	0.058912225	0.08715614	0.45701176	0.3205448	0.048949577	0.0046676206	0.022757838
t	0.00021103112	0.001729443	0.4936792	0.46446094	0.008681676	0.0036943879	0.027543237
s	0.0222842	0.033222795	0.19681245	0.617354	0.08136918	0.009242285	0.03971503
o	0.006717223	0.013546394	0.7506311	0.170065	0.0017975861	0.0018487019	0.055393927
m	0.00037541267	0.0014566502	0.1866253	0.40564743	0.0537051	0.06341661	0.28877348
ì	0.037126392	0.048345488	0.17859069	0.6026252	0.101323396	0.010897436	0.021091439
k	0.035552926	0.021841738	0.009430916	0.015707413	0.7264898	0.11259162	0.07838565
a	0.20846783	0.1279324	0.04496543	0.06419608	0.45358214	0.04943775	0.051418316
i	0.0056667286	0.0052081128	0.008901121	0.016442474	0.54866755	0.049400687	0.3657133
m	0.00012064864	0.000580577	0.0011168811	0.0048824227	0.15182567	0.48312902	0.3583448
è	0.0027928709	0.0045565004	0.0066487016	0.040147062	0.08944622	0.7466135	0.109795116
r	0.012663684	0.011529437	0.0011008125	0.0034070942	0.5816524	0.22073318	0.1689134
i	0.0017290916	0.0020451145	0.0016745046	0.0020333293	0.018813843	0.76924556	0.20445861
</S>	2.8887289e-05	5.5224576e-05	0.000115118106	9.830266e-05	0.0033641688	0.05109868	0.9452396
