 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.95344204	0.011090846	0.014442364	0.0005366721	0.016734464	0.0015783571	0.0013504286	0.00017042208	0.00065437675
a	0.97601897	0.0021222185	0.012792196	0.00074786803	0.008219793	7.4971256e-05	1.0561037e-05	3.27582e-07	1.3058901e-05
t	0.8782298	0.110866554	0.009765579	0.00096640654	0.0001711043	3.3597232e-07	3.1143845e-08	1.3990398e-08	2.3562397e-07
r	0.7037048	0.22169799	0.04304195	0.02160701	0.008780795	0.00048426416	0.00015272878	7.950165e-06	0.000522578
a	0.95682544	0.0121356025	0.009065825	0.0028853845	0.016482351	0.0013794185	0.0007315917	3.1377687e-05	0.00046299747
v	0.6225648	0.34041524	0.032654796	0.0020128542	0.0023387303	1.2366892e-05	3.2682382e-07	8.6590966e-09	7.8604285e-07
ù	0.06708951	0.86804867	0.060150325	0.00031334933	0.0024648386	0.0003541172	0.000557496	8.3590945e-05	0.0009380738
d	0.018128622	0.93624175	0.042503875	0.0012610047	0.0010626632	0.00025970378	0.00016692668	8.941215e-05	0.00028595384
i	0.07076549	0.89048886	0.032174833	0.0002488059	0.00072061864	4.1091105e-05	0.00040246925	0.0003854616	0.0047723968
a	0.004912105	0.11493785	0.8588566	0.011225197	0.009730598	0.00021746929	2.5004974e-05	3.2901565e-07	9.495412e-05
p	0.00026891404	0.008083433	0.9657568	0.017657146	0.008196482	2.123024e-05	8.697361e-07	1.8596894e-07	1.4827417e-05
l	0.0074194884	0.043990754	0.61699665	0.03635326	0.18104799	0.01128108	0.021802919	0.0035794007	0.07752845
è	0.026837418	0.008066127	0.34492645	0.0050766217	0.087464474	0.08255217	0.36363164	0.028625393	0.052819762
o	0.0040611965	0.03719638	0.6122468	0.28314608	0.0543579	0.0057889763	0.0014348214	0.00020907301	0.001558704
n	0.0005241035	0.0031777667	0.3783363	0.50988364	0.10771382	0.00020982813	1.4808332e-05	1.705675e-06	0.00013804062
ò	0.0069838464	0.031530604	0.5367199	0.027908027	0.03898653	0.00042405957	0.002031578	0.05515924	0.30025625
r	0.0008421951	0.003679422	0.22567518	0.49786234	0.26226982	0.006549627	0.00038736316	0.00024674556	0.0024872161
r	0.027507806	0.036221713	0.22027923	0.28714025	0.23354445	0.013860047	0.0052324575	0.028575229	0.14763884
i	0.0063656205	0.005855709	0.06250698	0.020104093	0.05315245	0.046289023	0.052909993	0.21257138	0.54024476
a	3.730538e-05	1.302413e-05	0.0095150955	0.023416767	0.89939636	0.04459021	0.005594079	0.0007685761	0.016668612
è	0.00012668646	0.0001584058	0.0028625801	0.16459641	0.80447835	0.026184961	0.00060222734	0.00012699504	0.0008633587
r	0.0016179531	0.0022324827	0.0057794605	0.7230375	0.21617585	0.040680964	0.008633388	0.00012500439	0.0017174506
k	0.007948743	0.008526276	0.019877698	0.09073674	0.14658678	0.21789987	0.10808559	0.18731987	0.21301843
u	0.104604535	0.09050981	0.16455081	0.0500525	0.25621364	0.15267408	0.0128523	0.02072225	0.14782009
t	0.00018825744	0.00013591161	0.0010852729	0.010205449	0.13851845	0.51615864	0.23233607	0.008124823	0.093247145
t	0.009095199	0.008779566	0.008537213	0.019341107	0.024887517	0.59471524	0.12229915	0.15811631	0.054228686
e	0.0074639334	0.0013048291	0.030376198	0.003700972	0.16985469	0.14333116	0.1925184	0.31011686	0.14133292
g	1.7183707e-05	2.8433253e-06	0.00017296405	0.00028290093	0.04199691	0.36044458	0.58087295	0.0043619494	0.011847682
r	0.0037449633	0.003813271	0.006954414	0.021639694	0.061573982	0.5886266	0.15051131	0.09703262	0.0661031
a	0.0012870999	0.0009097372	0.002698766	0.0013013028	0.019484987	0.24904464	0.15968639	0.41281024	0.15277687
m	1.3438173e-05	8.0913005e-06	1.539544e-05	0.00024087504	0.00124673	0.024184942	0.9355765	0.020124676	0.018589381
m	0.0014761367	0.001544358	0.0020500445	0.0038321794	0.00771842	0.36250943	0.26551872	0.33266053	0.02269016
è	0.014300449	0.012853066	0.014447101	0.0041494933	0.020929145	0.25549737	0.08018261	0.46178114	0.13585962
n	0.058130007	0.051060244	0.04385543	0.15970553	0.07520219	0.29662934	0.18109892	0.042247027	0.09207135
a	0.13160571	0.12641326	0.10264939	0.117138535	0.06389533	0.16859707	0.057502754	0.11648543	0.115712546
s	3.5584813e-05	1.4798761e-05	0.00011839274	0.0002864786	0.0022458478	0.0074831974	0.2952976	0.47923028	0.21528786
i	0.020252127	0.015999032	0.008674975	0.02217125	0.015058258	0.15865606	0.21383126	0.111299366	0.43405765
n	6.4623005e-06	1.3571009e-06	1.9362502e-05	3.462256e-05	0.000876749	0.003949039	0.7285053	0.10647484	0.16013229
ì	0.0014113009	0.0012651042	0.0010367248	0.0019895635	0.0021524283	0.09872333	0.28066066	0.51273215	0.1000287
t	0.0004426055	0.0003825602	0.00024645106	0.0066718473	0.0014289437	0.003959073	0.079991765	0.6119355	0.29494125
t	0.000496746	0.0004762523	0.00044916454	0.000609113	0.0005892094	0.004487473	0.009526763	0.85720146	0.1261638
a	9.12288e-05	5.884357e-05	0.00023907224	8.299967e-05	0.00040602643	0.00044115362	0.0077114273	0.6857842	0.30518505
</S>	5.947153e-05	2.6385349e-05	5.6268513e-05	7.1476796e-05	0.00013170412	0.00045584646	0.026475502	0.17834844	0.79437494
