 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
o	0.9128196	0.006571276	0.008471263	0.003402882	0.0021734405	0.00657315	0.009380979	0.002997109	0.019591115	0.014825047	0.009640777	0.0009465553	0.0005724126	2.2103424e-05	0.0009968231	0.00036523264	0.00014466661	0.00050551334
m	0.21900447	0.76392406	0.0045495816	1.9421897e-05	0.012491124	9.203848e-06	9.689477e-07	1.2938388e-07	5.726679e-07	4.3570054e-07	1.7025503e-08	1.454053e-09	6.21945e-10	4.896214e-09	1.2603957e-09	7.054984e-10	4.8915255e-10	1.2861332e-08
e	0.06099085	0.014340577	0.11380799	0.028480515	0.7717304	0.0061121457	0.0012621639	0.0009869363	4.471794e-05	0.00033854943	4.239256e-05	6.297695e-05	2.0135888e-06	0.0016709787	1.2252097e-05	1.9277019e-05	2.3143235e-05	7.20844e-05
s	0.16911589	0.7724093	0.027431713	0.00013208449	0.030843643	5.1662224e-05	8.349063e-06	1.985887e-06	1.1562615e-06	2.1541143e-06	8.650313e-08	4.5671143e-08	1.6248054e-09	1.5577878e-06	2.6255762e-08	3.4631505e-08	2.946693e-08	2.5587852e-07
s	0.04287666	0.034091305	0.48789364	0.04195302	0.34429735	0.009052795	0.0062390463	0.013263102	0.00060254254	0.0041238246	0.0011101256	0.0010498301	5.8874215e-05	0.012063699	0.00024690933	0.00022193821	0.00019770247	0.000657691
è	0.045168605	0.02752453	0.12718496	0.20441799	0.07112015	0.0627351	0.09541888	0.19550602	0.026586572	0.047792595	0.025623381	0.015669284	0.0070491727	0.031377815	0.0016262775	0.0012549246	0.0013725191	0.012571246
r	0.054048866	0.21012199	0.06153205	0.21479464	0.37865087	0.020796182	0.012555461	0.008962119	0.012094446	0.014537135	0.006232077	0.0018771768	0.0005163433	0.00066916714	0.001134899	0.00065869786	0.00020651988	0.0006113283
e	0.10887625	0.07294508	0.3296809	0.023108058	0.13967846	0.017376117	0.020233456	0.081733346	0.00086080673	0.080307074	0.022395154	0.050075453	0.003289364	0.04227531	0.0026813424	0.0026295232	0.0005168987	0.0013374077
m	0.003980063	0.18079087	0.11273441	0.4810967	0.19099984	0.022904063	0.0021699837	0.00047232327	0.0004533413	0.0037621022	0.00033747187	0.0001363611	2.957466e-06	1.5375716e-05	6.266885e-05	6.0905815e-05	7.3266015e-06	1.3249868e-05
u	0.015124873	0.01456568	0.1806109	0.4663479	0.29439542	0.0059091486	0.001227061	0.0015884341	0.0010120763	0.0059996373	0.0013694776	0.002511237	0.00031801537	0.0019182441	0.000483046	0.0010304456	0.0013744102	0.0042140502
p	0.0010353228	0.011366926	0.02688447	0.8325919	0.108886205	0.015132677	0.0020181022	0.0007075849	0.00019231041	0.0009775013	0.00010948002	3.4575674e-05	1.2256949e-06	2.1737667e-05	4.291752e-06	4.6800983e-06	1.4232281e-06	2.9640694e-05
e	0.010015098	0.01442604	0.050909527	0.14555438	0.50958675	0.06135916	0.028583793	0.047403723	0.0015125036	0.0504379	0.019922104	0.030790728	0.0023088763	0.01838291	0.0033328708	0.0031841078	0.0003614436	0.0019280973
n	0.000115346746	0.002664896	0.004355938	0.8349626	0.051537458	0.095111094	0.00645546	0.0008472394	0.00039273457	0.002947558	0.00034604836	0.00015457507	1.4935223e-06	2.373288e-05	2.4282115e-05	2.4379802e-05	5.4628326e-06	2.971877e-05
a	0.00702762	0.008546664	0.06435756	0.26753032	0.5545202	0.05085646	0.008562782	0.0028789823	0.0021378393	0.010170522	0.003369181	0.0047768266	0.0010919535	0.0018471644	0.0013931983	0.0040943394	0.0017935031	0.005044889
m	0.00037156363	0.0027215471	0.005640578	0.44441387	0.14531422	0.35786536	0.03479677	0.0038668371	0.0007156235	0.002383115	0.00032042532	0.000110151355	7.2439675e-06	3.8978356e-05	1.9157653e-05	1.1595118e-05	1.2378598e-05	0.0013905838
i	0.00793491	0.009030502	0.045858245	0.18912171	0.42236686	0.21965969	0.04222129	0.0041565984	0.0058814175	0.009727866	0.0034437648	0.0041426546	0.0010033436	0.0009887817	0.0018969186	0.0058197416	0.008670435	0.018075341
n	0.00025300385	0.0010401523	0.0016869796	0.06461146	0.027996456	0.7612037	0.12557676	0.008934221	0.0010131553	0.0048085083	0.00050935784	0.00021625712	4.641123e-06	6.566417e-05	3.109581e-05	1.7098986e-05	1.8569892e-05	0.0020128863
f	0.008686198	0.008203749	0.02950834	0.106524326	0.2740857	0.36563653	0.11165144	0.010281562	0.010713377	0.016083144	0.003758381	0.0038539956	0.0012721072	0.0011979489	0.0019010842	0.0069794594	0.0093506	0.030312
