 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.92376244	0.017673254	0.025668913	0.0019576873	0.012334275	0.011227031	0.0020427117	0.005333725
à	0.985254	0.008986684	0.0048844754	0.00076694705	3.2718857e-05	1.7721492e-05	4.262853e-05	1.477222e-05
o	0.980095	0.01884273	0.0009716145	7.344199e-05	1.0363615e-05	2.9093972e-06	3.1429656e-06	6.9941024e-07
c	0.024484774	0.94889313	0.026093628	0.0005172326	5.6571976e-06	7.7867116e-07	2.011515e-06	2.7995227e-06
e	0.23988725	0.34293708	0.111761324	0.0011057772	0.0020760016	0.008437289	0.05809885	0.23569642
r	0.1960166	0.77698046	0.018727442	0.0008954105	0.00019220363	5.054172e-05	0.00046246304	0.0066749
k	0.102345735	0.767195	0.076648496	0.008958279	0.01230548	0.0064323153	0.0060153417	0.020099347
è	0.09815915	0.35026988	0.074267626	0.0076564103	0.013387367	0.018709818	0.023823353	0.41372645
o	0.01510757	0.5243871	0.41566747	0.024730628	0.00830485	0.003486934	0.002943188	0.005372254
n	0.0012968902	0.2558249	0.73132867	0.010992393	0.00033471442	7.077971e-05	6.345276e-05	8.824502e-05
t	0.0141464835	0.15672706	0.48127064	0.017515868	0.0018170897	0.0047657653	0.0520366	0.27172053
a	0.051004022	0.16368951	0.27474475	0.032217998	0.021824775	0.024329418	0.028565543	0.40362397
è	0.00013541429	0.009302967	0.9253584	0.05525143	0.0053450977	0.001581716	0.00024272925	0.0027823485
n	0.005709792	0.20283444	0.5882221	0.19576676	0.006102831	0.00080343505	0.0004043533	0.00015637482
a	0.03225395	0.10782505	0.39038378	0.11020722	0.004716657	0.0017045937	0.027660511	0.3252483
f	9.8085016e-05	0.0016553403	0.12683652	0.7375481	0.1110694	0.008356952	0.0024590914	0.011976532
ù	0.013757777	0.040202763	0.06976926	0.5999725	0.10376998	0.010249397	0.04445543	0.117822826
r	0.0006317725	0.0040782383	0.052958213	0.66388255	0.24443962	0.023891965	0.0011542733	0.008963312
n	0.015870225	0.028982118	0.04375652	0.57910585	0.22286537	0.026647914	0.03081383	0.051958162
o	0.082575925	0.05381123	0.19380829	0.41132233	0.14134696	0.020126361	0.0023921048	0.094616786
k	0.00011990189	0.00028196434	0.0066210683	0.03366404	0.60771555	0.24949399	0.014048814	0.08805465
a	0.009445347	0.011828109	0.020488413	0.18068457	0.4158641	0.18009742	0.09903705	0.08255504
k	8.8639235e-06	1.9449826e-05	0.00027428928	0.002503192	0.15107076	0.8047013	0.02231171	0.01911046
à	0.005746667	0.0075178426	0.010511616	0.08331352	0.248879	0.3537127	0.21299832	0.07732035
n	0.00070957554	0.001199248	0.0043531964	0.027085051	0.08728453	0.80042225	0.016129147	0.06281696
n	0.030544417	0.032776877	0.03645946	0.105784126	0.17593622	0.48296013	0.0683807	0.06715808
i	0.09786758	0.07159264	0.1028972	0.09401126	0.11939489	0.21205276	0.015478498	0.28670517
r	6.6082735e-05	7.328866e-05	0.00031830635	0.000569953	0.010722973	0.32017845	0.40210155	0.26596943
ù	0.0059843627	0.005829729	0.006132246	0.009310379	0.014711111	0.025056088	0.47322357	0.4597525
s	0.00018541282	0.00024374393	0.00060623814	0.0018140125	0.004978388	0.084072776	0.42549306	0.48260638
t	0.0021142801	0.0021897652	0.0023082225	0.0035147502	0.005920469	0.032863587	0.615509	0.33557996
i	0.00012061976	0.0001137147	0.00020827874	0.00014546677	0.0006415149	0.0049961447	0.5961399	0.39763436
k	2.1396136e-06	2.0866e-06	5.278783e-06	6.1784012e-06	7.583394e-05	0.0077298367	0.7335471	0.2586316
u	0.001131467	0.0011499797	0.0012546744	0.0028642023	0.006120673	0.03694107	0.38635474	0.5641832
</S>	2.0556297e-05	2.7916998e-05	3.1281423e-05	9.068342e-05	0.00030214133	0.023279384	0.47317088	0.50307715
