 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.92161894	0.06318613	0.0072162338	0.002626878	0.004421487	0.00024245602	0.0006878598
m	0.45804018	0.5344846	0.0069642155	0.00050876633	2.0881619e-06	8.1826357e-10	1.0116423e-07
à	0.5753023	0.35426512	0.046553493	0.00924927	0.006985671	0.0006818897	0.0069621606
k	0.10139363	0.8938682	0.0042103594	0.00035851865	0.00012973	1.0697358e-05	2.8880968e-05
i	0.22438003	0.7628124	0.010215942	0.00036340306	0.00034052244	0.00021072451	0.001676968
n	0.07794484	0.83260673	0.07955328	0.008513985	0.0007791319	6.073492e-05	0.0005413002
a	0.4324277	0.33716878	0.09884952	0.006862614	0.031507704	0.019605752	0.073578015
t	0.0073232097	0.08545565	0.8404073	0.057166196	0.0049477182	5.394356e-05	0.0046460675
è	0.13809738	0.22499864	0.1011317	0.062112663	0.22088653	0.1024892	0.15028396
l	0.0021755174	0.02787347	0.63280505	0.3310088	0.0042813686	0.00028327777	0.0015725623
i	0.14650494	0.17040409	0.21374796	0.07573111	0.07238481	0.042507734	0.2787193
s	0.00018171412	0.00045634765	0.13501999	0.7944842	0.03161554	0.00048824924	0.037753943
t	0.037788417	0.051724017	0.10078778	0.5491514	0.11183898	0.040602807	0.10810654
i	0.006498867	0.0035443276	0.1371401	0.01891907	0.0052452055	0.48905894	0.3395935
a	0.0004773823	0.00037861557	0.069216035	0.76966214	0.09215406	0.0071827206	0.060928997
m	0.000103322185	0.00017420204	0.010085436	0.8835509	0.10521891	4.4116387e-05	0.0008231371
m	0.015418049	0.020067038	0.065675035	0.48104477	0.10615407	0.061492626	0.25014833
è	0.047664896	0.020685382	0.08800391	0.067265324	0.012573455	0.052825175	0.71098185
n	0.031903807	0.031723194	0.059119422	0.5465049	0.31954187	0.00063659094	0.010570259
i	0.26029596	0.20253214	0.21549883	0.14629778	0.11667256	0.011623902	0.047078803
à	0.00034619824	0.0003094451	0.00615782	0.0374569	0.69234896	0.13337162	0.13000901
t	0.00061412965	0.00068338285	0.0020986043	0.049083047	0.9303699	0.009317288	0.007833559
t	0.0024010744	0.0020086453	0.0032767192	0.01142418	0.0463782	0.84241	0.09210111
o	0.0008590616	0.0007051732	0.0032377606	0.003912691	0.0156466	0.53749454	0.4381442
m	2.7909902e-05	1.624352e-05	0.00029929107	0.00096813415	0.11060631	0.59532785	0.29275423
e	0.003083493	0.0028166585	0.003576872	0.019283384	0.0903746	0.8475633	0.033301584
k	6.533424e-05	3.856765e-05	0.00020723813	0.00035270417	0.13092595	0.69335437	0.17505583
k	0.00025155544	0.00022427253	0.00028168978	0.0005377341	0.0020273551	0.9799911	0.016686385
à	0.001768289	0.0012018449	0.0024843349	0.0009322321	0.043704074	0.63444465	0.31546453
n	0.0032469667	0.0034199466	0.005053493	0.018328836	0.30291218	0.1413336	0.525705
i	0.008706518	0.008116462	0.008772695	0.008936364	0.020584796	0.88162214	0.06326111
k	5.088134e-05	3.1360363e-05	8.032373e-05	8.780682e-05	0.012084475	0.25649688	0.7311683
o	0.0004828639	0.00039923502	0.0004919109	0.00045992943	0.0017786303	0.9312738	0.06511363
</S>	2.2508742e-05	1.1902599e-05	3.9950373e-05	2.9811446e-05	0.0073266495	0.09928478	0.89328444
