 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.92161894	0.06318613	0.0072162338	0.002626878	0.004421487	0.00024245602	0.0006878598
m	0.45001763	0.54198533	0.007435041	0.00055961416	2.3218852e-06	8.4032215e-10	1.0471582e-07
à	0.5804109	0.34734112	0.047820766	0.009628714	0.0069685243	0.00067013595	0.007159818
k	0.10168915	0.89387304	0.0039437925	0.0003410034	0.00011560319	9.565455e-06	2.7846556e-05
i	0.21778531	0.76928407	0.010401645	0.00036513954	0.00033118707	0.00020323443	0.0016294256
n	0.07806247	0.832321	0.07945022	0.008777507	0.00079262623	5.648143e-05	0.000539708
a	0.45096785	0.32949594	0.09316375	0.0070003574	0.03031699	0.018327732	0.07072746
t	0.00769979	0.08850027	0.8361177	0.05796569	0.0052133407	4.9168895e-05	0.0044541126
è	0.13798158	0.22292587	0.100778565	0.063090146	0.22307527	0.101804264	0.15034436
l	0.0021667508	0.028082576	0.6405194	0.32316622	0.00424053	0.00026814308	0.0015564256
i	0.1494651	0.170754	0.21365553	0.073090635	0.074078396	0.04294487	0.27601147
s	0.00019132454	0.00047832436	0.14065441	0.78865707	0.03318251	0.00048489776	0.0363514
t	0.03796031	0.05200111	0.101845935	0.5451817	0.115261376	0.040583853	0.107165754
i	0.0066558626	0.0036025664	0.13799182	0.018810991	0.0054204175	0.49380916	0.33370924
a	0.00047982344	0.00038154415	0.07048508	0.7724284	0.09122107	0.006899647	0.058104485
m	0.000102307684	0.0001733668	0.010238197	0.8864123	0.102236934	4.225649e-05	0.0007946085
m	0.015452932	0.020169986	0.066400714	0.4813434	0.105464764	0.060968697	0.25019953
è	0.04776873	0.020675953	0.088419296	0.06796231	0.012429595	0.05216879	0.71057534
n	0.03206617	0.031925	0.059597384	0.5496551	0.3157122	0.00061658735	0.010427602
i	0.26040798	0.20229791	0.2158714	0.14665037	0.11586239	0.011545879	0.047364045
a	0.00035156216	0.00031450464	0.0063226507	0.038697407	0.6936502	0.13043	0.1302336
t	0.00043171624	0.0002876621	0.003638046	0.05277179	0.85646945	0.051223423	0.035177857
t	0.00317472	0.0024133741	0.006947657	0.060069073	0.23111764	0.56763023	0.12864731
o	0.00015003592	8.892658e-05	0.00040994977	0.00037651657	0.004481525	0.764758	0.22973502
m	3.7248585e-05	2.0541764e-05	0.00045963877	0.0012544685	0.13214646	0.60921377	0.25686786
e	0.0032987304	0.0030665125	0.0037695845	0.012464555	0.018251803	0.8670888	0.09205998
k	5.2891533e-05	3.2279077e-05	0.00017046164	0.00029010334	0.11727917	0.7142922	0.16788286
k	0.00024545606	0.00022598135	0.00027938548	0.0006305965	0.0020006741	0.9844275	0.012190338
à	0.0011977252	0.00079344766	0.0016069016	0.00055823725	0.024768583	0.6634605	0.30761465
n	0.0036192506	0.0036727567	0.0053277267	0.01709423	0.2924188	0.16721795	0.5106493
i	0.019570809	0.018264212	0.019429429	0.019173972	0.044558547	0.7698601	0.109143
k	5.577653e-05	3.575698e-05	8.785481e-05	9.779858e-05	0.011243148	0.22989993	0.75857973
o	0.0006387386	0.0005204036	0.000634167	0.0005680642	0.0020668507	0.93485427	0.060717512
</S>	2.0875452e-05	1.11810405e-05	3.7973266e-05	3.007616e-05	0.0072265686	0.102218784	0.89045453
