 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
e	0.64808	0.10086411	0.05422448	0.033918656	0.033694442	0.07339069	0.012577527	0.0348414	0.0037391365	0.0010164002	0.003653148
t	0.8823671	0.11665348	0.0009687934	7.9343033e-07	7.575053e-07	8.2833685e-06	7.5097773e-07	1.6407084e-08	3.3196919e-09	7.538598e-08	1.9349756e-08
t	0.67974776	0.02340484	0.25834945	0.004442353	0.012211823	0.010015198	0.009836658	0.000556454	0.0005571114	0.00055238407	0.0003260285
ù	0.85947216	0.0032522152	0.07278676	0.00889297	0.012179222	0.025335647	0.011603244	0.0037904023	0.001429893	0.0005541886	0.0007034103
a	0.09848301	0.8952108	0.0048722248	0.00049351837	0.0004164554	0.0003971875	4.6958834e-05	3.3253866e-05	1.7842816e-05	1.25392835e-05	1.6182006e-05
n	0.030047145	0.68996054	0.27751195	0.00051147776	0.000640166	0.0011183283	0.00017156362	3.9622323e-06	4.7228905e-06	2.3402255e-05	6.704532e-06
k	0.07301672	0.046778437	0.6746467	0.038639095	0.010555412	0.0052092546	0.0038548983	0.004306232	0.024500707	0.032633048	0.0858596
ò	0.8586226	0.09686376	0.025817282	0.002782644	0.00029760474	0.00011220624	0.00050041307	6.053413e-05	0.00055374566	0.0012761055	0.013113048
r	0.010938306	0.38826236	0.4794766	0.0910358	0.017427009	0.008845271	0.000956779	0.0007948848	0.0004286003	0.00038042563	0.0014539482
a	0.18016657	0.07253605	0.23790374	0.11427984	0.027385823	0.03019841	0.028122745	0.034716424	0.11101413	0.06193867	0.10173768
s	0.0042964118	0.008651842	0.8644256	0.09572732	0.017033832	0.007876507	0.0013439085	0.0002407545	0.00026857745	0.000104150946	3.107581e-05
t	0.019029943	0.017873336	0.18587793	0.5427388	0.069086336	0.027767904	0.015573769	0.0245789	0.06249519	0.010572601	0.02440526
è	0.19556653	0.03196599	0.14357819	0.09732262	0.0413712	0.03398317	0.04070336	0.110310316	0.23009168	0.018417047	0.0566899
o	0.0045144986	0.049787268	0.57676923	0.13198055	0.17384107	0.04813732	0.008290536	0.0036809717	0.0011586536	0.000329629	0.001510247
n	0.0017911895	0.0021961124	0.32054627	0.101079665	0.363018	0.19617587	0.012743562	0.00042461403	0.0005781468	0.00092782854	0.0005186583
m	0.006288258	0.005286371	0.0883074	0.31524578	0.3591321	0.08382837	0.0014548658	0.0013810149	0.008188434	0.021971166	0.10891627
o	0.068954185	0.02364393	0.19239584	0.09602143	0.43718317	0.043851	0.0025382822	0.0002430328	0.0011741746	0.008405163	0.12558983
l	0.0011295222	0.0004459313	0.019365635	0.096131936	0.71913266	0.14465007	0.00581176	0.00055513164	0.00018186969	0.00013291108	0.012462566
ì	0.023112696	0.021881158	0.047273576	0.300269	0.19624054	0.19895586	0.02806348	0.015593546	0.07396362	0.010894034	0.08375243
m	0.0009321937	0.0029582183	0.023252707	0.05814613	0.5864254	0.1729235	0.1337574	0.017412758	0.001133501	0.0004088355	0.002649292
o	0.01633422	0.014086514	0.02884183	0.21029577	0.42983654	0.2536586	0.009989791	0.00651863	0.002241739	0.012574075	0.01562224
a	0.0006061637	0.00016966867	0.0021982666	0.010990159	0.27579674	0.46199155	0.17661598	0.022312995	0.0017731822	0.0009980291	0.046547227
n	0.00023759248	0.00010744076	0.0005151349	0.00087065087	0.037561934	0.39277104	0.51376957	0.040583428	0.005559119	0.0056143263	0.0024098018
a	0.0022716052	0.002506554	0.0071996585	0.08743612	0.24139859	0.35594702	0.03540597	0.02028739	0.0073981695	0.043608375	0.19654055
m	8.149993e-05	0.00012346219	0.00046213425	0.0032785856	0.04080017	0.10504129	0.60857654	0.2007326	0.010500989	0.002969476	0.027433245
m	0.006167057	0.0064922185	0.009981619	0.057617787	0.1387287	0.252995	0.18590073	0.2522151	0.024460707	0.019674666	0.045766402
è	0.06396354	0.03962274	0.04781325	0.042345285	0.12424561	0.22810324	0.042222824	0.080246694	0.0042592976	0.0032215363	0.32395598
n	0.018983949	0.017000167	0.0135982195	0.0056141014	0.039848637	0.0959573	0.27055505	0.10684986	0.18764909	0.22685628	0.017087346
o	0.19239676	0.19746919	0.11602715	0.088420115	0.12009939	0.05923262	0.059192076	0.04522195	0.040689886	0.010641433	0.07060949
c	0.00036163162	5.3179272e-05	0.00034502574	0.00078522065	0.0062072068	0.020239638	0.06713806	0.8167328	0.053963926	0.002957412	0.031215904
e	0.0034868866	0.0032529808	0.0038898084	0.010533287	0.024182992	0.049167924	0.056831416	0.5625487	0.09021063	0.0631586	0.13273674
e	8.456383e-05	0.00012640932	0.000110659195	0.00034131916	0.0012328025	0.003101344	0.07532034	0.4553753	0.41333136	0.0066859466	0.044289947
s	6.704195e-05	0.000111351124	6.4652784e-05	6.816216e-05	0.0003113616	0.0013672254	0.024857398	0.14894283	0.65871894	0.15906739	0.0064236373
t	0.00031807536	0.0005615922	0.00041153634	0.0011814226	0.0017795874	0.003532225	0.018319733	0.24740042	0.36301264	0.29801032	0.06547248
è	0.0037998096	0.00039207534	0.0008394913	0.00063181814	0.0019165853	0.0047853603	0.0060886303	0.075872034	0.03784833	0.027638089	0.8401878
o	0.002051047	0.0034228207	0.0019710728	0.0033199391	0.0036540355	0.0024087008	0.08787438	0.07974574	0.30941474	0.062691696	0.44344574
n	0.00017245076	0.00032862922	0.0001582858	0.00016105283	0.00024820457	0.0004066484	0.0048421207	0.03486706	0.57786256	0.2905964	0.090356536
e	0.00063747715	0.0010714768	0.00068613235	0.0012932707	0.0013737181	0.0018616581	0.006663278	0.07987668	0.5943545	0.18254991	0.12963195
a	3.12338e-05	5.03107e-05	2.580181e-05	7.398087e-05	6.2962856e-05	0.00010333517	0.0017228229	0.03305707	0.7278017	0.042721137	0.19434966
s	8.576043e-05	0.00017765432	6.059644e-05	3.6534977e-05	6.425518e-05	0.00016656388	0.0016230677	0.018751318	0.5269915	0.3627743	0.08926843
s	8.1730606e-05	0.0002551383	9.5466414e-05	0.00022132813	0.00016504274	0.00027035445	0.0013874852	0.034715857	0.57594573	0.3323795	0.054482322
ù	0.000112333124	5.7107914e-05	4.8457565e-05	5.435158e-05	6.273603e-05	9.467131e-05	0.00021496323	0.0012362001	0.011683337	0.022868736	0.9635671
n	0.00036170045	0.00073191413	0.00030844798	0.00046192115	0.00031670718	0.0001585325	0.0053709857	0.005012613	0.06612783	0.5045584	0.41659093
n	0.008063307	0.010175057	0.008056608	0.009276368	0.008649321	0.00874429	0.013589739	0.045389187	0.116508275	0.4495405	0.32200736
i	0.03928496	0.034564387	0.0284485	0.019461103	0.024368556	0.020345269	0.033226393	0.02346566	0.13260972	0.03835323	0.6058723
t	0.0003637481	0.00036829483	0.00020160827	0.0002933856	0.0002145941	0.00019568292	0.0011053076	0.0031456684	0.098843195	0.2332377	0.66203076
i	0.0017531008	0.0008525178	0.00080505473	0.0007533786	0.0007000669	0.0008753867	0.0012073868	0.0014455849	0.005999299	0.013077782	0.9725304
</S>	3.3135144e-05	1.4466164e-05	8.7800645e-06	1.3640563e-05	1.2366535e-05	1.929395e-05	7.967461e-05	0.0011016818	0.044182092	0.047166254	0.9073686
