 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.96195275	0.018225996	0.0010740501	0.010331714	0.0025221193	0.0010532464	0.0029055243	0.0011717842	0.00018556169	0.000577266
d	0.6257799	0.36820433	0.005696389	0.00016001808	2.6275004e-06	0.00012387394	3.270303e-05	2.6807847e-08	1.5605022e-09	6.8187276e-08
r	0.7134031	0.21490365	0.04830281	0.007619203	0.003873489	0.0085492795	0.0008650736	0.00050523604	0.0007069146	0.0012711575
e	0.4767611	0.3499439	0.097201645	0.02056745	0.008189414	0.018872458	0.005394215	0.0011729507	0.0013896886	0.020507243
f	0.44705904	0.50172555	0.04149075	0.0015507567	0.00088043266	0.0071204854	0.00015266308	1.2141294e-05	6.3686184e-07	7.5373996e-06
f	0.13234149	0.56120265	0.15286216	0.016154451	0.032224398	0.06549222	0.010805657	0.019927656	0.002934537	0.0060547604
ì	0.106420316	0.020825135	0.048496176	0.03786161	0.34288222	0.17364872	0.042031337	0.19829746	0.013726771	0.015810275
m	0.020365847	0.6372545	0.15446287	0.11750509	0.03108636	0.01279607	0.017890465	0.0058795777	0.0009243956	0.0018349007
m	0.46778396	0.34538028	0.06298174	0.017362634	0.0017135672	0.0013185747	0.009741986	0.00086084835	0.045638636	0.04721777
u	0.9020701	0.034972686	0.008894994	0.014647272	0.0010164619	0.001297445	0.00034095815	0.00036149792	0.008262027	0.028136605
f	0.011868814	0.041542485	0.76691437	0.14671677	0.020109387	0.010815797	0.0013294779	0.00042147675	7.360376e-05	0.00020782973
ù	0.13151024	0.10273187	0.130197	0.20450263	0.07852904	0.022630721	0.054099448	0.12867337	0.095234275	0.0518914
e	0.0018808935	0.040076792	0.6017631	0.29981157	0.032121666	0.020400839	0.0022961805	0.00096551137	7.243656e-05	0.0006110052
p	0.00016193716	0.0013670456	0.12159069	0.83001155	0.022326017	0.016529126	0.007642582	0.00028125948	1.3951944e-05	7.5782125e-05
p	0.0023246414	0.0029172474	0.039874252	0.63810456	0.18597017	0.01808531	0.031743187	0.024040809	0.021254279	0.03568554
ò	0.002001125	0.0006341151	0.009035459	0.65551096	0.15146424	0.008434677	0.004254583	0.090700656	0.01815898	0.0598052
r	0.0016217051	0.01116268	0.21413675	0.39477646	0.15446103	0.21409938	0.005668242	0.002433234	0.00029908572	0.001341415
k	0.044987656	0.04177891	0.10944219	0.2982469	0.31808078	0.022410387	0.008684605	0.013516024	0.06715875	0.07569373
e	0.05233634	0.0024489881	0.036699492	0.8061413	0.061623447	0.008760174	0.00038564106	0.00023902196	0.0026478372	0.028717821
t	0.00013872773	0.00019149814	0.003355374	0.7498861	0.19541287	0.041270725	0.0019976508	0.0013012897	0.00023881313	0.0062069097
e	0.029920151	0.023081608	0.042589195	0.122235455	0.47756812	0.04658828	0.018763933	0.043784052	0.08394953	0.11151971
e	6.2127954e-05	4.4135635e-05	0.00096830144	0.4998596	0.36695093	0.06817681	0.009130781	0.037448663	0.00609138	0.011267314
t	0.00014201715	0.00014468897	0.0018082267	0.072468445	0.077182874	0.35052726	0.4575772	0.038725432	0.0005863308	0.00083750376
è	0.0036879976	0.0034690646	0.008030476	0.06401055	0.30806398	0.05078	0.041156597	0.044449955	0.2540663	0.22228515
l	0.000564764	0.0029002568	0.007835471	0.0154210795	0.11781796	0.32850352	0.3630582	0.14410041	0.011187715	0.008610564
