 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.9756123	0.0026477964	0.0068337726	0.0063493834	0.0042629307	0.0009164727	0.0008058225	0.0021380943	0.00017008797	0.00026325305
i	0.98910075	0.009057303	0.00054811727	0.0012062297	2.5870433e-05	3.4712073e-06	1.4852335e-06	5.180525e-06	1.1682958e-05	3.990927e-05
n	0.80418396	0.1674441	0.013968826	0.014203918	8.1673184e-05	0.00010655758	8.757914e-06	7.246118e-07	2.2599505e-07	1.177855e-06
d	0.10370805	0.21407032	0.42681855	0.19992515	0.0079567535	0.017745644	0.020123752	0.0048892023	0.00013848874	0.004624102
è	0.8651858	0.010732569	0.040281087	0.0044364515	0.0016834937	0.019007403	0.009604927	0.0056110383	0.0034654923	0.03999176
l	0.04396553	0.49416953	0.20631932	0.16443747	0.037641503	0.040271465	0.0086079715	0.004290071	1.3807815e-05	0.00028332605
a	0.028189024	0.08396402	0.35697192	0.09356348	0.025949495	0.05488278	0.12854935	0.20962444	0.00019023698	0.018115263
à	0.00055436866	0.36960912	0.4128005	0.20641235	0.004373908	0.0056250803	0.00050906255	0.00011201599	8.48336e-08	3.4479338e-06
l	0.014030886	0.37325618	0.0745071	0.48681924	0.014204105	0.034077607	0.002482695	0.0006027089	1.0398735e-06	1.8400215e-05
l	0.0033614363	0.010672665	0.3563157	0.37340638	0.12851131	0.02321165	0.0202313	0.06955728	0.000661061	0.014071219
e	0.0030159133	0.01826895	0.22181304	0.37847406	0.069049984	0.012006446	0.017427722	0.05373161	0.021948425	0.20426387
s	1.3033451e-05	0.0018712276	0.1054463	0.7513708	0.1328812	0.0077475994	0.00035303552	0.00024973066	1.4974775e-06	6.5581364e-05
è	0.009520621	0.014115766	0.21458194	0.2079392	0.355771	0.06801996	0.047303464	0.070036665	0.0008305427	0.0118807955
t	0.0004606313	0.003398619	0.04787072	0.41107413	0.11484827	0.41665658	0.0049777697	0.0004818327	8.469797e-05	0.00014668227
t	0.0026762236	0.0041017407	0.14766191	0.14072876	0.48491725	0.15021549	0.015785873	0.035180762	0.0024480028	0.016284047
e	0.0023702073	0.0043286644	0.014665404	0.41602206	0.053059556	0.013373288	0.009509968	0.053887468	0.097885534	0.33489785
k	3.3086675e-05	0.00029986424	0.0073288763	0.3966125	0.20629783	0.368165	0.017106727	0.0028469476	1.7861063e-05	0.0012912995
a	0.0034412981	0.003837773	0.11411615	0.10050557	0.46534505	0.24743202	0.030379778	0.017702835	0.00094812445	0.016291311
v	9.211963e-05	0.00022561038	0.0019997582	0.049334504	0.048896406	0.767529	0.1139183	0.002507736	0.00017059321	0.015325932
ò	0.006383304	0.0067314827	0.056259416	0.042156365	0.2574236	0.34139746	0.20642614	0.048924804	0.0018300912	0.03246737
e	0.0015572635	0.0015196888	0.0017492219	0.003904436	0.01886636	0.72046703	0.18565847	0.0487027	0.009390945	0.008183885
n	0.0002481098	0.0004620095	0.0004224003	0.001270562	0.0021001033	0.07493522	0.7116425	0.20068818	0.00045455358	0.00777631
ì	0.001543893	0.001738842	0.005194187	0.00493624	0.020188356	0.06032029	0.24878575	0.5266747	0.018191531	0.11242633
m	0.000717811	0.0009928452	0.0005705053	0.00073039334	0.0034297158	0.08049766	0.2450682	0.5729581	0.07381486	0.021219911
e	0.012540579	0.012959004	0.0188106	0.016623497	0.034602243	0.0723627	0.21947433	0.5423258	0.033992678	0.036308624
p	6.611188e-05	0.00012151201	7.0618444e-05	0.0004778242	0.00020266879	0.0012243544	0.027314141	0.3695577	0.3570434	0.24392171
r	0.0064778356	0.0075295647	0.00682219	0.006589552	0.007643803	0.011359803	0.046890263	0.1112371	0.53010535	0.26534456
ò	0.00060730765	0.0008903102	0.0012766046	0.01593452	0.0018035008	0.001389198	0.005917883	0.04052393	0.31774327	0.6139135
n	0.0001331725	0.0001640168	6.751552e-05	9.5150055e-05	0.00017898441	0.0013754192	0.0032905817	0.018361814	0.832609	0.14372432
t	0.0058176336	0.0061666863	0.0059885657	0.005744737	0.0070403707	0.009465529	0.018656202	0.067064025	0.7787472	0.09530901
a	0.00025954976	0.0002859451	0.00029966646	0.0013455984	0.00034914352	0.0004460004	0.0009790086	0.010389197	0.8885919	0.09705399
</S>	7.413478e-05	0.000113140835	5.3279826e-05	0.00022233001	6.136718e-05	9.635299e-05	0.0004974018	0.0048803017	0.31833205	0.6756696
