 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.91461784	0.043452382	0.016685158	0.008699904	0.003283167	0.007223895	0.0010286801	0.0013956794	0.0005322171	0.0011663267	0.0019147076
d	0.7382371	0.26125532	0.0003215891	4.827057e-06	3.191764e-07	1.155216e-06	3.5007062e-05	0.00014164414	2.786186e-06	4.565566e-08	1.9231724e-07
e	0.6175784	0.21851458	0.11101798	0.01012559	0.0022372166	0.0022699318	0.0010260053	0.016162863	0.018668897	0.00060213404	0.0017963395
r	0.64307743	0.35551012	0.00088019925	0.00010245767	1.1993814e-05	9.27529e-06	2.3234545e-05	0.00031364872	6.4247906e-05	2.424073e-06	4.988017e-06
f	0.12339862	0.47949412	0.18213132	0.015498385	0.006921745	0.0044099977	0.006939068	0.066434525	0.10958462	0.0019262315	0.0032613215
ì	0.10623102	0.04353529	0.070386656	0.02721502	0.0796763	0.104077674	0.12202469	0.26366115	0.14221722	0.02045452	0.020520512
m	0.019235209	0.5419949	0.23157139	0.11532969	0.014913265	0.030437203	0.016919822	0.01834301	0.007724896	0.0018416387	0.001688905
u	0.44730362	0.38885832	0.03652042	0.024252756	0.00040859982	0.0011864817	0.0006590817	0.0049821767	0.066501	0.0022782262	0.027049344
e	0.009809861	0.095969245	0.75671977	0.10705898	0.0033397323	0.003277048	0.008392028	0.011411589	0.003576537	9.332307e-05	0.0003518263
n	0.0001895798	0.0027131552	0.91041416	0.06028846	0.0018752828	0.0011018118	0.0089207785	0.0117342975	0.0026606084	1.590252e-05	8.586809e-05
è	0.007319322	0.0063124336	0.22812398	0.6529286	0.012401313	0.012345109	0.0007017518	0.0013919083	0.008758916	0.020554323	0.049162313
e	0.0020543986	0.039357036	0.6041511	0.27417493	0.042087447	0.02090645	0.0059528057	0.0075505786	0.0016768449	0.0005319144	0.0015565058
r	0.00095027254	0.004967341	0.34973285	0.23063347	0.19849838	0.047490552	0.025071578	0.09502324	0.04648184	0.00029468533	0.00085584016
t	0.0029740487	0.0048451032	0.048170313	0.3611031	0.21853875	0.10078782	0.0058000325	0.010694876	0.057608653	0.09297033	0.09650693
o	0.0050773313	0.0023120379	0.14737788	0.06253329	0.05472753	0.040846188	0.007884342	0.0018269721	0.0064235316	0.32738024	0.3436107
m	0.00013810059	0.0001178624	0.03808413	0.04046935	0.39437118	0.34425628	0.023615694	0.010114954	0.007387545	0.05968515	0.081759766
è	0.008708983	0.006982225	0.03791953	0.33891377	0.41169623	0.121377036	0.016627034	0.015983097	0.028394809	0.0052279467	0.008169298
n	0.011398367	0.016550628	0.019491179	0.14840372	0.13884756	0.14305969	0.04638167	0.29665166	0.14528872	0.007643935	0.026282864
a	0.21070105	0.06984773	0.080829255	0.22900388	0.103002176	0.12735596	0.039495025	0.06358639	0.04176336	0.0021375676	0.03227764
a	9.115585e-05	8.340898e-05	0.0029476446	0.0024082847	0.029717663	0.7736991	0.10386531	0.04644404	0.0057240166	0.00488862	0.030130832
n	8.3089806e-05	7.778582e-05	0.0007092734	0.00065909413	0.017166743	0.19807968	0.29241073	0.3304454	0.09145673	0.058534097	0.010377336
k	0.0015421296	0.0017519561	0.004235642	0.0335863	0.13122284	0.23046122	0.11006235	0.06677605	0.061855838	0.27787983	0.0806258
ò	0.005991323	0.0011997338	0.008166247	0.007770996	0.011560561	0.2597652	0.092431895	0.080140844	0.0540196	0.050405975	0.42854762
r	0.00080008415	0.0021580888	0.0031044234	0.0064856587	0.024003532	0.07710425	0.03965657	0.27553156	0.4754776	0.018274609	0.077403516
a	0.02798147	0.02949591	0.031042377	0.039735205	0.07182046	0.083097816	0.066046886	0.067864954	0.18013468	0.35702872	0.045751564
e	5.3314463e-05	2.4825467e-05	0.00068814517	0.0002659706	0.0026306284	0.1607798	0.026869845	0.017158447	0.02253019	0.46283498	0.3061639
t	7.101847e-05	3.7605634e-05	0.00011259103	4.935381e-05	0.00087191875	0.0051435824	0.024655502	0.031319734	0.08849209	0.75088334	0.09836323
t	9.1070106e-05	0.00014860359	9.1735026e-05	0.0003308796	0.0039703962	0.0051759463	0.008050553	0.007209796	0.0828989	0.8635579	0.028474275
ù	5.7132975e-06	6.2763975e-06	9.180358e-06	7.339882e-06	2.3093155e-05	0.00018424212	9.1415546e-05	0.00010588099	0.0007932839	0.61498183	0.38379171
</S>	0.00058437145	0.0013278881	0.00028852784	0.0006431615	0.0019006769	0.0013965274	0.0019079421	0.013261836	0.13464707	0.3826093	0.46143264
