 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.961808	0.011420815	0.0047564344	0.00020413211	0.003524353	0.008777374	0.0050139427	0.0010940508	0.0013935883	0.0012780275	0.00023928292	0.00049008883
m	0.047889166	0.9497595	0.0023371824	6.0154603e-06	8.029472e-06	6.819458e-08	1.5058655e-08	9.002672e-10	3.943718e-10	1.1100756e-09	1.1564599e-09	2.4031912e-09
a	0.6922749	0.049732257	0.012111787	0.029754048	0.19630483	0.008163668	0.007479282	0.0015811074	0.00048219715	0.00023080494	0.00049401994	0.0013911078
r	0.69472843	0.30193734	0.0025565028	0.00048708208	0.00025817004	1.55028e-05	1.1588924e-05	1.42013e-06	2.411185e-07	2.6524046e-07	1.0723253e-06	2.4142532e-06
ì	0.22460642	0.1669888	0.012584232	0.051807337	0.33248135	0.053167634	0.12103566	0.016372114	0.005894274	0.0033258596	0.0037396625	0.007996702
o	0.57842696	0.19998786	0.14096773	0.015141261	0.027589902	0.020394428	0.009025457	0.0032332768	0.0032695024	0.0009511692	0.0001656141	0.0008468265
t	0.013686628	0.19352323	0.61271894	0.06010252	0.11814736	0.0010506704	0.0006377667	8.863413e-05	2.1388385e-05	1.5880816e-05	3.3630413e-06	3.5783346e-06
è	0.03366307	0.036153097	0.035762332	0.074014634	0.21875633	0.07857244	0.1213872	0.043261502	0.19706099	0.07461737	0.014414486	0.0723365
l	0.00085571525	0.025330044	0.85757726	0.10959561	0.0048245667	0.00091537554	0.0003703089	0.00014687228	0.00017496909	0.00014556582	2.4632922e-05	3.911691e-05
i	0.15343837	0.067026764	0.19594851	0.2217029	0.097932614	0.020485548	0.01206218	0.0077259615	0.055186518	0.029818444	0.023997989	0.114674225
f	0.000119779535	0.00032755322	0.018097248	0.8777344	0.08829359	0.005016848	0.0011448768	0.00038363846	0.00057689875	0.00057051243	0.0017980277	0.005936644
a	0.013114895	0.013960093	0.02931036	0.5508045	0.21223146	0.075434744	0.021852218	0.00900227	0.041834973	0.009572564	0.002237413	0.020644583
m	0.0002679671	0.0005771063	0.035475742	0.5945277	0.23733655	0.051832046	0.010060062	0.005006232	0.005540463	0.0026392676	0.008380843	0.04835606
è	0.017837262	0.017863369	0.0350962	0.46119052	0.24335572	0.15433247	0.017297655	0.0032278432	0.01561106	0.008253634	0.0036364163	0.02229795
n	0.006424812	0.010455891	0.05801179	0.24986057	0.5390101	0.06993194	0.040262528	0.01347629	0.0058756755	0.0032296483	0.0007111151	0.0027497169
o	0.18759547	0.15121607	0.16694207	0.1561706	0.22858493	0.0392839	0.012206785	0.0071540503	0.008020949	0.004655685	0.007174144	0.030995378
a	0.0001653383	0.00031514346	0.007810245	0.016690163	0.2721382	0.58129114	0.047928147	0.028656771	0.010491068	0.0034995342	0.0019328061	0.02908147
