 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
e	0.5038074	0.093502216	0.022898085	0.04422477	0.2000657	0.002228624	0.0496378	0.040691435	0.021590153	0.008230589	0.008629738	0.0008602921	0.0036332381
s	0.9995353	0.000405113	5.6149052e-05	2.3389067e-07	2.5994125e-06	6.315284e-07	1.9308885e-08	1.9162242e-08	3.5157053e-09	6.951812e-10	1.3327477e-09	1.814254e-09	8.456563e-09
t	0.766246	0.11968619	0.08823476	0.007104275	0.011691224	0.0030097677	0.0015046219	0.0016224345	0.0005215426	0.00010103601	1.9547704e-05	1.0554813e-05	0.0002480034
è	0.09355136	0.10367489	0.36584455	0.04979392	0.26587105	0.02820056	0.057212707	0.022478146	0.009427924	0.001966563	0.0016494191	2.3931198e-05	0.00030497962
o	0.951791	0.042135213	0.00562448	0.00018590428	0.00020621323	5.245114e-06	1.3596528e-05	1.9007246e-05	1.0175466e-05	3.9745337e-06	1.219118e-06	1.540681e-07	3.8390035e-06
s	0.037197564	0.90186226	0.060495757	0.00011273783	0.000317936	3.0230947e-06	2.0869034e-06	7.3026417e-06	1.0266403e-06	6.9302416e-08	2.9769651e-09	1.09174865e-08	1.9963636e-07
t	0.013189047	0.7561286	0.10895548	0.04367373	0.017548539	0.000230799	0.009089548	0.016190939	0.027386887	0.0051224222	0.00019197883	6.692171e-05	0.0022250882
o	0.015614495	0.8487782	0.013974748	0.009996107	0.021608563	0.00391587	0.02097905	0.022896366	0.034221325	0.00414652	0.00063898216	0.0002690962	0.0029607713
t	0.000780113	0.9422182	0.05018169	0.0024888036	0.0038534296	4.8828606e-05	0.000110503046	0.00023875055	7.413335e-05	5.0488134e-06	2.6921802e-07	3.5469838e-09	1.940692e-07
e	0.031064788	0.49882948	0.124317355	0.13061398	0.034146123	0.0017148964	0.04992859	0.055622585	0.06444034	0.007503658	0.0005015178	3.2183943e-05	0.0012844759
l	0.0002475773	0.8108583	0.15723583	0.025608996	0.0052468153	0.00012914595	0.00014768903	0.00031285302	0.00017634995	2.378371e-05	3.6811098e-06	8.787896e-08	8.97003e-06
è	0.016664706	0.25521547	0.19160904	0.3905981	0.028398097	0.0018414914	0.020226523	0.028594077	0.056522887	0.008203364	0.0004349392	7.801801e-05	0.0016133143
f	0.00030789286	0.006070161	0.97704506	0.014521474	0.0018070026	0.00016011078	3.6723774e-05	2.5280904e-05	1.5148009e-05	4.427294e-06	2.7019044e-06	4.5842458e-07	3.616558e-06
o	0.009171791	0.13460405	0.3273484	0.44974262	0.032029934	0.004531982	0.002846907	0.0040130923	0.016254874	0.005199063	0.0011792327	0.0009330207	0.0121450825
n	0.00025177887	0.0116033135	0.0791218	0.6607108	0.23159714	0.008502177	0.002407168	0.0036905897	0.0014012126	0.00020950858	1.2764551e-05	3.3951605e-06	0.000488347
o	0.0047283345	0.043647826	0.12156317	0.62915003	0.1686046	0.018469403	0.0028493663	0.0014657534	0.0032628246	0.00081366167	0.00012772177	0.0004771966	0.004840203
e	0.00017732065	0.0024419522	0.017996076	0.2604938	0.6579073	0.04686655	0.0066101407	0.0035891482	0.0011577202	0.00010743221	8.478806e-06	1.612305e-05	0.0026278873
a	0.00029016117	0.0015685823	0.005832658	0.04713315	0.8903136	0.021639295	0.018707862	0.013377884	0.00090208184	6.2030966e-05	8.960204e-07	2.452046e-06	0.00016937933
d	0.00015682426	0.00077872816	0.005403698	0.046426296	0.88669884	0.012762375	0.027940651	0.018503033	0.0011491221	7.286012e-05	2.2583488e-06	1.9287081e-06	0.00010339249
r	0.0020630488	0.017532337	0.047615424	0.31786633	0.36883005	0.14022881	0.05078874	0.01328391	0.011583615	0.0018235841	0.0002612724	0.001277972	0.026844833
e	0.0032764433	0.005253848	0.0054692654	0.030878227	0.081014566	0.15804103	0.24484096	0.10252527	0.075333945	0.021552468	0.0030096457	0.04506079	0.22374354
f	6.297703e-05	0.0005597731	0.0004322216	0.010848816	0.21127138	0.0765602	0.4821452	0.17085145	0.025628122	0.003738232	0.00044837632	0.00044575447	0.01700748
f	0.0042129997	0.004774851	0.006804185	0.034583457	0.051734027	0.48990953	0.23948939	0.08532212	0.055651948	0.011016942	0.0011218311	0.0028163535	0.012562445
ì	0.0031719257	0.0407101	0.005116666	0.030377654	0.1187072	0.014758859	0.07445682	0.0339818	0.044729188	0.043273192	0.06741563	0.38331982	0.13998115
m	0.0017513216	0.0009072126	0.010470944	0.0035883023	0.034437258	0.387123	0.16262774	0.25833106	0.087009184	0.030744025	0.007373784	0.0023000455	0.013336135
m	0.014911542	0.016319275	0.019832201	0.04377428	0.055232197	0.40702704	0.17708983	0.16779894	0.06847993	0.018626606	0.0019429249	0.0017991323	0.00716607
u	0.12166253	0.11150006	0.14307228	0.047218423	0.12315735	0.0618596	0.050754797	0.113596424	0.06069067	0.020881101	0.009061643	0.014002229	0.12254289
e	0.00020282716	0.0018612989	0.0005312149	0.0014692632	0.019374734	0.036208022	0.17068793	0.4406827	0.20048451	0.044494707	0.0055087884	0.005300828	0.073193155
t	0.00040495305	0.00057019806	0.00016528474	0.0003296029	0.0053404225	0.0075212265	0.08246484	0.5660199	0.2225519	0.099644385	0.0012344613	0.0008511311	0.012901689
i	0.0030143636	0.0024507479	0.0022692317	0.0061420626	0.010680896	0.0909384	0.15367119	0.1566631	0.17891794	0.19405816	0.042859748	0.041456535	0.11687756
