 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.99646	0.0020679054	0.0003552499	0.00050887326	0.00027415706	0.000297961	1.2181939e-05	6.5052927e-06	1.7260512e-05
ò	0.5081441	0.4826029	0.006918035	0.0023273318	2.574045e-06	6.312867e-07	1.6591466e-07	4.3390307e-07	3.8048993e-06
t	0.054063194	0.71016306	0.18207215	0.05138493	0.0018821628	0.00036386584	7.0160626e-05	8.785761e-08	3.3278826e-07
t	0.32325083	0.20722689	0.36955523	0.043426707	0.013566362	0.0153773	0.025188014	0.00058178906	0.0018268671
e	0.32809877	0.08915243	0.10204395	0.03815599	0.16330855	0.020632174	0.254445	0.0001341769	0.0040289676
è	0.00031154073	0.21303532	0.6078259	0.17666236	0.0017506017	0.00015044493	0.00026380902	1.8742643e-08	2.9836343e-08
s	0.0014566573	0.048362087	0.5935439	0.35468972	0.0008435452	0.0003820466	0.000721238	1.9040708e-07	6.880955e-07
t	0.036735084	0.037337277	0.37841877	0.38581216	0.021731617	0.04071242	0.07429426	0.0053148046	0.019643588
a	0.02265666	0.03386498	0.80142695	0.04197003	0.0074910936	0.007774618	0.048961334	0.002062933	0.03379147
s	8.393054e-06	0.0029984436	0.7504514	0.24274208	0.0021521673	0.0011334309	0.00050905836	5.443563e-07	4.543293e-06
e	0.020546408	0.031118838	0.11967288	0.20952488	0.032055594	0.05201226	0.5162057	0.010322252	0.0085411295
o	4.138158e-06	0.0011885451	0.48360905	0.50180745	0.008684664	0.003675095	0.0009137354	1.2108051e-05	0.00010530795
G	2.6419475e-06	7.0532304e-05	0.0037593993	0.9668504	0.025078693	0.0024865272	0.0017217776	1.442339e-06	2.84703e-05
i	0.009052796	0.013499908	0.051752437	0.38710102	0.057641152	0.004438213	0.0055446327	0.24941999	0.22154981
u	0.00010347111	0.00096747925	0.077831246	0.89052	0.02111334	0.00038404108	0.00025160832	0.00024021025	0.0085886
v	1.681267e-05	0.00023967092	0.003271076	0.43357453	0.50089693	0.042353623	0.01905851	3.9445717e-05	0.000549408
à	0.006043828	0.010525601	0.025224254	0.21764484	0.36654508	0.0060366937	0.0035335652	0.15180387	0.21264225
n	0.0009228202	0.0021713655	0.0021488506	0.07473561	0.8697793	0.046135776	0.001968011	0.00065983634	0.0014785018
n	0.022507709	0.02426726	0.030792378	0.09250929	0.70203	0.028800184	0.003696474	0.027500072	0.06789662
i	0.034334093	0.03825862	0.03993371	0.47976777	0.37600175	0.013621105	0.0014771292	0.0019495214	0.014656338
t	3.657986e-05	0.00019076574	0.00285486	0.0076210373	0.84592074	0.13245645	0.001407431	0.00028018162	0.0092319185
