 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.9525985	0.00286202	0.008744274	0.010183954	0.012744903	0.00020115453	0.012665273
n	0.9728405	0.018386483	0.0058394563	0.002147921	0.0006163905	0.00012921318	4.0082392e-05
a	0.91118246	0.05092801	0.0024005303	0.00039314738	0.018073253	0.011633324	0.005389261
a	0.037599128	0.9049589	0.023340475	0.00045352167	0.0024185572	0.022454051	0.008775362
f	0.0006811076	0.47151285	0.46870053	0.012652801	0.01972507	0.024519267	0.0022084645
o	0.0020716265	0.019971298	0.74535114	0.089119524	0.009866503	0.020491205	0.113128714
r	0.0029539266	0.2105497	0.36282277	0.028348232	0.04750728	0.028947324	0.31887078
à	0.054626938	0.09917338	0.6499773	0.09290326	0.056714848	0.006154348	0.040449947
s	0.03277137	0.033498313	0.059091054	0.5994798	0.24657238	0.008128702	0.020458397
o	0.2624448	0.28586906	0.21153031	0.1590089	0.04065182	0.009798446	0.03069663
t	0.0005686362	0.0050475835	0.47599256	0.46998787	0.011500979	0.0024510291	0.0344514
o	0.07932994	0.10411899	0.35084692	0.35121658	0.08817428	0.015116323	0.011197008
t	0.00013285388	0.0009502841	0.22090386	0.71631444	0.025621692	0.009889971	0.02618694
s	0.015590122	0.02302767	0.11900547	0.62992465	0.15101781	0.029160772	0.03227355
o	0.007443655	0.014107763	0.41059813	0.4427084	0.0126676485	0.008953899	0.10352055
m	0.00010722577	0.0005849163	0.043884087	0.47800007	0.23222686	0.14962068	0.09557613
ì	0.02565045	0.034246065	0.12547186	0.61101586	0.14467463	0.026651887	0.032289185
p	0.0051834267	0.0060890485	0.004920213	0.030914713	0.72230846	0.070304565	0.16027956
à	0.0028005512	0.0037826772	0.004357066	0.027943293	0.48053825	0.32291347	0.1576647
s	0.028104754	0.010865087	0.002061831	0.010261308	0.6759875	0.09851732	0.17420217
s	0.00047220782	0.00087941205	0.00066808064	0.0024971731	0.053110268	0.69704723	0.24532564
i	0.0016042695	0.001760615	0.0031998972	0.004290446	0.07579984	0.40718013	0.5061648
n	0.00038000802	0.00048320662	0.00057793886	0.0013365597	0.02398924	0.6316186	0.34161443
i	0.0004048715	0.0006933138	0.0005860976	0.004055824	0.019890122	0.3766988	0.59767103
m	0.0016520154	0.007245876	0.00043812476	0.0008995606	0.12650833	0.53361875	0.32963735
è	0.0020556229	0.006052504	0.0019879814	0.0028730028	0.021840943	0.56334037	0.40184957
r	0.011364455	0.0047228006	0.0003240686	0.0004232847	0.05865386	0.7667358	0.1577757
a	0.00017495587	0.00032946898	0.00017034067	0.00018054323	0.0023653398	0.531787	0.46499237
</S>	1.6550757e-05	2.5457251e-05	4.2737083e-05	2.4692703e-05	0.0006390151	0.0296944	0.9695571
