 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.512729	0.078762636	0.033274747	0.007273926	0.015205361	0.04190141	0.071446784	0.031813256	0.041247167	0.010164424	0.12914404	0.016849265	0.0028181528	0.004997744	0.0008775691	0.0014944917
t	0.9620408	0.021962408	0.015885364	7.767648e-06	3.5004953e-06	6.539858e-05	3.1069198e-05	2.7844163e-07	7.157087e-08	6.015524e-08	4.7962254e-07	2.6694058e-06	5.3504374e-09	1.6243107e-09	4.176306e-09	1.8712157e-08
t	0.81330156	0.07843354	0.020261604	0.015279865	0.033737402	0.0155196525	0.01565363	0.00013401352	0.00034608901	0.0019184381	0.0017746749	0.0024601633	0.00084047916	9.835901e-05	6.68044e-05	0.00017370911
ù	0.79525775	0.035188362	0.022964433	0.028601265	0.017048735	0.020872675	0.055065855	0.0006191719	0.0044980855	0.004249046	0.011314943	0.0028196538	0.00054516003	0.00055096607	0.00020185972	0.00020214463
s	0.29997367	0.35615063	0.33588314	0.0033652727	0.0015534137	0.0019833818	0.00047107	7.867994e-05	8.872736e-05	7.365402e-05	0.00014459668	0.00016758134	4.3797412e-05	1.1213575e-05	1.6319195e-06	9.541037e-06
t	0.26491827	0.5225413	0.11218431	0.011319834	0.010802741	0.009893406	0.017610054	0.0038717778	0.004040492	0.014578726	0.0075599174	0.010599484	0.009794211	0.00013299461	2.4620456e-06	0.00015008918
o	0.8740955	0.07173765	0.008716788	0.0032292006	0.0029604184	0.005430745	0.0065542874	0.0013181686	0.0037215098	0.005516732	0.011462079	0.0028114223	0.0021348284	0.00011985286	4.236476e-06	0.00018651068
s	0.010604326	0.10764363	0.86753196	0.006976048	0.0012396269	0.0023829467	0.0028814387	2.6828942e-05	1.4449104e-05	0.0001275407	7.692484e-05	0.00048677312	7.3191195e-06	1.2083977e-07	4.614717e-09	7.854092e-09
p	0.0844264	0.14406113	0.09242809	0.102822185	0.15542372	0.048356485	0.088334315	0.007637012	0.016323658	0.092210196	0.051126223	0.04941924	0.065388255	0.0013860236	7.563229e-05	0.00058145483
ì	0.038038984	0.09989552	0.16446881	0.26243472	0.18242612	0.037368048	0.04307267	0.009403976	0.045141064	0.019209336	0.069341995	0.023334125	0.0041484768	0.0013659645	1.2925934e-05	0.00033724608
t	0.0018377829	0.040317334	0.6717999	0.2595126	0.021433009	0.0029099174	0.0011365938	0.0001512497	0.00017747401	0.00012335803	0.0001900515	0.00024510876	6.0921928e-05	4.1156825e-05	1.4189236e-05	4.9362247e-05
i	0.056709938	0.12183542	0.106198534	0.3521296	0.13544904	0.023887573	0.012397137	0.0032445823	0.015358245	0.029617097	0.03861312	0.034169823	0.05717012	0.008763518	5.945817e-05	0.0043968246
è	0.0017628953	0.0053061987	0.18477505	0.6427773	0.141392	0.013839005	0.005201518	0.00038784472	0.00047335142	0.00074762054	0.0016059382	0.0015944159	0.00012449065	7.204062e-06	2.1450063e-07	4.9453474e-06
c	0.010063815	0.026579287	0.13203593	0.33083248	0.310787	0.114313774	0.051159024	0.00086322514	0.0004533911	0.002309228	0.001987625	0.017818872	0.0007540059	3.73864e-05	6.008997e-07	4.377009e-06
h	0.009740101	0.011972779	0.014202771	0.26534086	0.5776215	0.09846103	0.00069915905	0.00011245738	0.00029568252	0.00042803425	0.0005728529	0.00044675244	0.001561961	0.0018059962	0.0011494076	0.015588621
i	0.04227871	0.010708337	0.027781313	0.3351346	0.5379632	0.042584818	0.001603338	0.00016478305	3.379889e-05	0.00010084856	3.4892408e-05	7.825676e-05	0.00011415789	5.0728228e-05	8.3416606e-05	0.0012847504
o	0.00042401935	0.00076418166	0.003559412	0.09098453	0.46512297	0.3968699	0.03599431	0.0012204014	0.0005966202	0.0010989392	0.00080814684	0.0016969763	0.00030523425	8.61708e-06	2.1559986e-06	0.0005435513
l	0.00026597158	0.00014935397	0.00091847614	0.0029807056	0.034049332	0.8792688	0.07658171	0.00037616887	0.00013276978	0.0006289243	0.00053741445	0.003930327	0.00015688987	8.7732786e-07	4.0167308e-07	2.1870997e-05
ù	0.0028433872	0.004837994	0.00495232	0.043293077	0.18907997	0.6102925	0.042158436	0.002122075	0.006480966	0.0062610293	0.011681004	0.008039371	0.013611596	0.011559955	0.0017110965	0.04107521
s	0.00047631274	0.00063126255	0.0024458927	0.020374967	0.067075066	0.18941878	0.64559776	0.058835033	0.004151184	0.0035085646	0.0021188613	0.0026212956	0.001553853	0.000416643	0.00012466802	0.0006498636
t	0.016998768	0.017655386	0.017429803	0.056894615	0.17260681	0.4573255	0.08784983	0.009609669	0.0067251953	0.008198632	0.016655626	0.024563346	0.016434146	0.024937484	0.0016049233	0.06451027
r	0.003658895	0.00255348	0.0065255878	0.019021248	0.09180434	0.26497188	0.005519387	0.009615228	0.007772564	0.0038035149	0.010844586	0.0028876015	0.014957297	0.04319061	0.13789436	0.37497932
o	0.006237566	0.0044073993	0.008875953	0.01864146	0.08189725	0.3619776	0.009968268	0.015924137	0.012539332	0.005212885	0.018044006	0.0038298469	0.02199831	0.060439967	0.078973606	0.2910324
a	0.00026732546	0.00022370466	0.00085527473	0.0036687527	0.0248996	0.38098967	0.40857154	0.10645558	0.03019358	0.006189294	0.023203202	0.004213625	0.00234704	0.0010298798	0.00032253203	0.0065693455
n	0.00026612743	0.0001026222	0.0003517	0.00016911878	0.0011535122	0.15342908	0.75419605	0.041732226	0.008369354	0.0071372646	0.011027967	0.020012898	0.0016879766	2.5815645e-05	9.660062e-06	0.00032864715
a	0.0023888105	0.0036231445	0.0034147436	0.023661034	0.09408761	0.39584324	0.19420011	0.01905623	0.0109730605	0.0017438383	0.007435557	0.0032587643	0.0026636731	0.0062548732	0.025049947	0.2063453
m	4.4330307e-05	7.583787e-05	0.00011779203	0.0003731536	0.0014324588	0.018161997	0.41549626	0.47035128	0.061888773	0.010255708	0.009212536	0.0019989708	0.002357805	0.00013285586	8.3002415e-05	0.008017298
m	0.005577027	0.0065062945	0.0064165015	0.0147958845	0.03650277	0.14055505	0.2910354	0.2675258	0.07836381	0.008201898	0.028880551	0.012986783	0.009159444	0.0156889	0.011295736	0.066508144
è	0.029387569	0.025532497	0.028366828	0.033143114	0.055410124	0.21434607	0.12950413	0.16510142	0.077997185	0.0074419915	0.023004936	0.0072842077	0.005629782	0.0011808752	0.0008216908	0.19584765
n	0.0077488013	0.004551051	0.006593529	0.0017863599	0.0031727026	0.023786552	0.09978745	0.092772216	0.040711723	0.09255875	0.20655127	0.3123455	0.10066303	0.002903349	0.0005772154	0.003490487
o	0.06962017	0.060266063	0.05920418	0.054634552	0.040551554	0.045786805	0.10493751	0.20765387	0.074967064	0.038899694	0.07951885	0.04831178	0.06327344	0.010942988	0.0010753904	0.040356074
s	4.164939e-05	4.123056e-05	0.000100529505	0.00019014975	0.00044241085	0.0054743914	0.032306843	0.30040103	0.49712974	0.021186234	0.1298063	0.0036654472	0.0048639565	0.00101995	0.00022308381	0.0031070653
i	0.0053474875	0.005666943	0.005403906	0.005643442	0.007627356	0.017647728	0.04323208	0.3869168	0.1542612	0.048224963	0.095290326	0.034735825	0.06473577	0.035390235	0.014693804	0.07518209
g	2.7776121e-05	3.5446265e-05	7.8277175e-05	0.000112359274	0.0003279799	0.005422981	0.022967814	0.22288857	0.46040314	0.022676839	0.2344668	0.006967331	0.010833945	0.0041255318	0.003918552	0.004746633
n	0.002490427	0.0027342145	0.002656382	0.004490653	0.009063119	0.03284384	0.10988626	0.33815202	0.19534795	0.030218435	0.09947858	0.031897917	0.027738737	0.033437118	0.01303803	0.06652629
i	0.004150061	0.0032773297	0.0042403527	0.0045711533	0.009842323	0.08463593	0.051607136	0.24390717	0.35194182	0.0103621315	0.070236616	0.0033561932	0.00531507	0.0011064829	0.0011350927	0.15031514
f	3.2849e-05	3.6954967e-05	5.5574947e-05	6.9359725e-05	0.00011043895	0.0010068944	0.0066048517	0.124245144	0.49138033	0.04684902	0.29145655	0.0071883467	0.020304292	0.0022038072	0.00069286866	0.0077627515
i	0.0056352126	0.005944922	0.005621772	0.0055248896	0.0063711065	0.010365583	0.019924546	0.33790582	0.16321626	0.04185784	0.13552567	0.049784817	0.09880571	0.03864775	0.021958042	0.052910063
k	2.3623215e-05	3.3446537e-05	4.9583272e-05	5.221558e-05	8.68552e-05	0.00094447954	0.004566319	0.08011155	0.41486818	0.03553403	0.381907	0.009713334	0.032399464	0.009510212	0.01407106	0.016128767
è	0.0011186466	0.0012603252	0.0011865862	0.0014617695	0.002032401	0.004262654	0.013298485	0.26179582	0.2279967	0.055296782	0.18869326	0.06283636	0.10442338	0.038945556	0.01143513	0.023956103
i	7.071329e-05	0.00010128323	0.00012020061	0.00014383442	8.801395e-05	0.00013612633	0.00947971	0.19957878	0.15354714	0.33246937	0.1089954	0.097780496	0.085167326	0.0078468155	0.0010991617	0.0033756122
k	4.0066807e-05	5.8491434e-05	5.130358e-05	1.9416957e-05	2.1461232e-05	8.22756e-05	0.000763109	0.015442793	0.047716722	0.14302346	0.32430324	0.22520673	0.21862659	0.018481087	0.0018414892	0.0043217363
a	0.00031220377	0.0005011109	0.00037322007	0.00038324963	0.00046618553	0.0010155061	0.0036845743	0.06811726	0.14170094	0.071737945	0.24734326	0.100776345	0.15919532	0.101824485	0.052279364	0.050289042
a	2.0648264e-05	4.615802e-05	3.6849025e-05	2.4966299e-05	1.8179016e-05	6.13071e-05	0.0007317615	0.025654977	0.12960911	0.1312107	0.2622979	0.047210224	0.33128074	0.05142334	0.004644048	0.015729096
n	0.00013379435	0.00016683333	0.00015711007	1.7541317e-05	1.57002e-05	0.00010745626	0.0005893412	0.005045676	0.018155403	0.08414346	0.2554341	0.36343095	0.25166854	0.018052107	0.0015268136	0.0013551106
k	0.00049536786	0.0011534075	0.00069684366	0.00064948015	0.0007313111	0.0018252822	0.008250217	0.078752615	0.13851324	0.07784982	0.2280637	0.0966767	0.1914637	0.09221112	0.043183047	0.039484173
ò	0.00068628625	0.00073962763	0.0007097592	0.00065450993	0.00071199465	0.0014452448	0.0022690014	0.024313115	0.10229436	0.0631524	0.24258941	0.11128181	0.14153396	0.14698267	0.0070641823	0.1535716
r	0.00015814639	0.00019327454	0.00022432065	0.00024926418	0.00015104233	0.00016159253	0.0048141396	0.08295221	0.07758403	0.28263968	0.124429025	0.21723501	0.10233984	0.053105514	0.009098644	0.04466428
a	0.0054743844	0.005894553	0.00561475	0.0054714256	0.0054733925	0.0061585093	0.008755754	0.09297064	0.076149225	0.052527558	0.07838778	0.061696086	0.14016229	0.25899047	0.109393716	0.086879514
s	3.6344132e-05	3.925939e-05	5.0997467e-05	4.031866e-05	4.494197e-05	0.00022291671	0.00060962595	0.005579044	0.08839748	0.047583785	0.44551855	0.046683997	0.05699815	0.116889276	0.100004055	0.09130133
t	0.0022492113	0.0025961485	0.0022969944	0.0019811217	0.0020300387	0.0026535974	0.0043791314	0.100009196	0.08351923	0.05771789	0.120102465	0.09710261	0.24209419	0.119800285	0.07671541	0.08475242
è	0.005211351	0.0039124554	0.004803097	0.0037156024	0.004303317	0.01547378	0.0061593894	0.0071400246	0.0736354	0.01581816	0.2661217	0.011504939	0.040037837	0.07722615	0.16435161	0.30058518
o	0.00010595699	0.00013375952	0.00014985164	0.00015094069	7.988635e-05	7.790774e-05	0.0024400025	0.036856454	0.037536763	0.19822805	0.10558107	0.27653837	0.10784977	0.09455817	0.024295017	0.115418054
n	0.00010291969	0.00018948567	0.0001366618	4.4960718e-05	3.3293356e-05	6.6249326e-05	0.00024996357	0.005588863	0.013960763	0.05505129	0.12009157	0.20575531	0.23772281	0.25070226	0.054351836	0.055951666
e	0.0003218955	0.0006078436	0.00039187513	0.0002840876	0.00023180188	0.0002979856	0.0007153813	0.026593827	0.036722463	0.039652452	0.08178253	0.12367591	0.17178151	0.3708231	0.08829982	0.057817493
t	3.0366917e-05	6.0530037e-05	4.7492456e-05	2.457118e-05	1.2459194e-05	2.6636633e-05	0.00011197226	0.002490225	0.022067526	0.042332146	0.10626744	0.03454845	0.21985573	0.34404555	0.10142518	0.12665375
