 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.9734721	0.015491795	0.0045770104	0.0008246212	0.00048071708	0.0018185169	0.0028318064	0.0002226337	0.00028079623
e	0.40437663	0.21157503	0.3080842	0.04389498	0.020196937	0.010713222	0.00071763305	4.0556068e-05	0.0004008392
t	0.041537657	0.927952	0.021990431	0.005121215	0.003368729	2.9804554e-05	1.5050334e-07	1.3530337e-08	1.288704e-07
i	0.18459854	0.28623763	0.11677358	0.05548927	0.32566485	0.020525986	0.0033743472	0.0006891892	0.006646655
p	0.0036408603	0.38418457	0.57486236	0.0289235	0.007859805	0.000516771	2.0096165e-06	3.4718542e-07	9.770118e-06
à	0.035034385	0.31334636	0.14818008	0.02645012	0.43112063	0.036514554	0.003943506	0.0005736328	0.004836792
s	0.0016044524	0.7490025	0.23133737	0.015684463	0.0018559109	0.00027706844	0.0001782179	1.7158452e-05	4.2898937e-05
t	0.032370493	0.46043393	0.3901798	0.034870844	0.03544012	0.024680791	0.010334588	0.0013032525	0.010386205
a	0.0021631147	0.03601724	0.68834543	0.0073787714	0.002100939	0.023511298	0.065048195	0.07111332	0.104321755
ì	6.54087e-05	0.058847792	0.65407956	0.24858114	0.03283736	0.005474627	6.391386e-05	1.2126562e-05	3.8016173e-05
t	0.0015086025	0.0071270955	0.017973466	0.92821	0.04389773	0.0012606228	9.422981e-06	3.5296569e-06	9.534092e-06
e	0.006446547	0.030412871	0.06291883	0.4427547	0.092313245	0.05599268	0.14460555	0.05845291	0.10610274
l	0.000104826344	0.0018495611	0.2605423	0.6147561	0.10171107	0.009329946	0.00017237084	0.0015148511	0.0100189885
e	0.007933166	0.018216757	0.024551297	0.23479496	0.22579224	0.08511312	0.0512731	0.20356333	0.14876205
à	6.022562e-05	0.00070932944	0.13388023	0.47471592	0.11244383	0.12128083	0.0044737533	0.046674788	0.105761126
l	0.0013594785	0.00116214	0.0010266884	0.1480218	0.7702657	0.07729321	0.00027268808	0.000264007	0.000334317
a	0.0035718905	0.0050507546	0.006491179	0.08073393	0.27295	0.20636255	0.03486366	0.15779036	0.23218566
t	6.990091e-05	5.346002e-05	0.0008440847	0.0040829577	0.044930253	0.8803971	0.005540375	0.006021964	0.058060065
o	0.0015136524	0.0014694185	0.0018117343	0.010724839	0.047465134	0.41450176	0.044387795	0.34475335	0.13337232
n	7.607887e-05	3.2496027e-05	0.0005491063	0.0008059748	0.009952608	0.77403736	0.08189709	0.048719395	0.08392986
ì	0.0014864289	0.0011070585	0.0013646582	0.004450548	0.020276368	0.3475693	0.075781025	0.4500352	0.09792929
c	0.00083387556	0.0002386881	0.00020081896	0.00086757645	0.004832328	0.054663066	0.5470453	0.3627547	0.028563617
h	0.00015655739	0.000121321915	0.0001488977	0.00026100277	0.00066554284	0.018453086	0.12496085	0.83339614	0.02183658
a	0.0073787817	0.0067497524	0.007882989	0.011248595	0.020251283	0.031381797	0.3350988	0.29217136	0.2878366
v	0.001503605	0.0005171416	0.0009763545	0.00021030722	0.0008838968	0.009160026	0.7812196	0.18466195	0.020867098
à	0.0021163013	0.0019468607	0.001900111	0.0016933663	0.0023098793	0.005479419	0.057734404	0.9075433	0.019276284
l	0.005394874	0.0018992203	0.0020135576	0.0018241035	0.002368669	0.0020666844	0.080144115	0.48639193	0.41789684
o	0.0024533141	0.0023845679	0.00319749	0.0025171589	0.0027787245	0.0041724616	0.029083982	0.77263874	0.1807736
n	8.0367194e-05	3.143583e-05	0.00038172942	4.12942e-05	5.11016e-05	0.00024767272	0.005988364	0.52547956	0.46769848
t	0.0009001731	0.00075287634	0.00076933316	0.0006394568	0.0008632675	0.0018992847	0.020795614	0.88832855	0.08505151
a	9.790769e-05	7.447174e-05	0.00017882483	8.0490136e-05	9.4279276e-05	0.00017101136	0.0009487625	0.9091289	0.089225285
</S>	8.264119e-05	2.5028185e-05	0.00022246533	1.1660051e-05	2.5758984e-05	0.00015726154	0.008514757	0.3203188	0.67064166
