 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.77479696	0.051696867	0.033879746	0.018637674	0.049404774	0.0113276085	0.035035305	0.018957714	0.0016440074	0.0046192757
t	0.9917278	0.007800877	0.00044199277	1.5897724e-05	1.1176585e-05	2.0311238e-06	8.52975e-08	8.1369556e-08	1.1175432e-09	4.5054867e-09
s	0.67959607	0.20756021	0.07814098	0.0063828407	0.009073901	0.0182485	0.00015495488	0.00080503814	1.2784387e-05	2.4725769e-05
e	0.7418995	0.22393139	0.028074553	0.0020567626	0.0013203173	0.0020488398	2.4121831e-05	0.0003034269	2.4281871e-05	0.00031675768
r	0.8411446	0.14641121	0.012311159	4.7696114e-05	4.790275e-05	3.419983e-05	3.0420597e-07	2.8877237e-06	4.7410197e-08	8.200424e-08
e	0.10359403	0.31834266	0.44675288	0.030374717	0.013597783	0.054146696	0.0019263441	0.029179547	0.00069465314	0.0013906697
k	0.011755857	0.6777482	0.3079124	0.0012217473	0.00094313425	0.0002960841	1.8601317e-05	9.487951e-05	2.3258954e-06	6.6958987e-06
a	0.017441189	0.20579997	0.6048812	0.14791964	0.008238623	0.0021621163	0.0006964613	0.0061953086	0.0036361916	0.0030291758
k	0.00050146406	0.14087145	0.85423017	0.0035475872	0.00029568866	7.301072e-05	1.9343315e-05	1.1690999e-05	1.7614288e-05	0.00043192913
à	0.008485409	0.1681906	0.57145166	0.20823514	0.007907005	0.00055383635	0.0012818153	0.004807055	0.016215343	0.012872151
n	0.006589266	0.09531267	0.63051844	0.15784624	0.09918922	0.0033615348	0.0050328937	0.00093418633	0.00032233255	0.00089324673
n	0.0364508	0.16036831	0.4746753	0.2653162	0.017508185	0.0009618437	0.00063754217	0.001239638	0.018145535	0.024696685
i	0.24902324	0.12339643	0.46135157	0.09444425	0.015693976	0.001464915	0.00074798916	0.00040273406	0.005919923	0.04755502
t	0.0008202736	0.0079370765	0.20122126	0.62667954	0.15670843	0.005194107	0.00026617004	0.0005608849	9.0434914e-05	0.0005218824
s	0.012651167	0.020604715	0.04089259	0.61949944	0.16561629	0.022633998	0.0074461116	0.054592744	0.023551328	0.032511566
ì	0.04240161	0.064596646	0.21889797	0.16637401	0.12741463	0.04167668	0.028813316	0.16626133	0.06786898	0.0756948
c	0.0013600136	0.0050163725	0.033952046	0.60066533	0.25577343	0.09316219	0.004647845	0.0017062288	0.0003097114	0.0034068485
h	0.004269252	0.006819344	0.016606597	0.60308915	0.27538088	0.02240643	0.02689078	0.006710355	0.01661061	0.021216633
r	0.019248644	0.018545397	0.04673606	0.5905359	0.23534684	0.017722977	0.005117514	0.0011793294	0.005586159	0.059981253
a	0.041866615	0.046879645	0.06922197	0.23324405	0.21372876	0.080646984	0.041001018	0.07775939	0.021403018	0.17424855
c	9.9084835e-05	0.00029202402	0.0028245454	0.03195157	0.7184021	0.20942731	0.019616088	0.011801466	0.0025216432	0.0030641763
e	0.0031919573	0.004153518	0.007157047	0.29019195	0.38037464	0.08949159	0.097236976	0.034959305	0.047887012	0.04535596
e	4.960499e-05	0.00014351272	0.00053214224	0.013625316	0.09469365	0.81396383	0.02822172	0.026893374	0.0025136299	0.019363219
n	0.00044514134	0.0004617781	0.00059795927	0.013139187	0.06919317	0.63598007	0.052434996	0.21712498	0.00650875	0.0041139787
ì	0.0016586157	0.0023346874	0.0033599224	0.10627722	0.15198028	0.09601796	0.20135248	0.09165265	0.25623804	0.08912818
c	0.0009855155	0.001206825	0.0013003781	0.006386469	0.012603499	0.1342276	0.52048373	0.29183644	0.016159324	0.014810173
h	0.0036225277	0.003945832	0.004471429	0.037261207	0.04897624	0.041738085	0.594404	0.21181688	0.037765365	0.015998485
e	0.018069178	0.017832574	0.01918758	0.03240986	0.0332276	0.03849152	0.6097455	0.15354289	0.01750317	0.059990138
n	0.00027769463	0.0004405654	0.00048612172	0.0009873483	0.001956411	0.029812923	0.067071974	0.52350736	0.1625812	0.21287842
a	0.010678567	0.011480946	0.011812911	0.03265981	0.037542216	0.041353446	0.16185412	0.3033558	0.34557882	0.043683328
n	3.2109256e-05	7.9122474e-05	9.310654e-05	0.000116486335	0.00036156247	0.0062533077	0.022479791	0.43812382	0.3052938	0.22716694
a	0.005414155	0.006044894	0.006010859	0.012134235	0.0134236	0.017889876	0.03841463	0.11364905	0.70397824	0.083040476
t	1.2743854e-05	3.9816212e-05	4.7241458e-05	4.4400324e-05	0.00015153018	0.002962843	0.010016308	0.28279415	0.34456158	0.35936943
è	0.0043016085	0.0049978876	0.004751961	0.0056944545	0.0056322278	0.010036937	0.003789604	0.029622316	0.7323877	0.19878529
t	0.00022521359	0.000302317	0.0003062278	0.00027805075	0.0003815516	0.006626861	0.004093375	0.02123685	0.6217929	0.3447566
s	0.0018912831	0.0020044188	0.0019810065	0.0024045985	0.002526784	0.0036732792	0.006598825	0.010818094	0.8164844	0.15161732
i	0.00042464587	0.0004658508	0.0005845726	0.0004540188	0.0006902771	0.0010378704	0.004040643	0.009660819	0.36555064	0.61709064
</S>	1.6024225e-05	2.4108514e-05	2.6235242e-05	1.810533e-05	3.1199335e-05	0.00019161019	0.00028002574	0.004122977	0.33200786	0.66328186
