 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.35366547	0.30554146	0.1020887	0.023538526	0.1684114	0.019716099	0.018681612	0.001968363	0.0063883895
t	0.99610484	0.0032489114	0.0005695607	3.6795787e-05	3.9042e-05	7.249159e-07	4.578333e-08	6.3186323e-09	1.18166604e-07
t	0.641756	0.04035771	0.02066746	0.18615484	0.10092564	0.0054329336	0.0015621174	0.00031824748	0.0028250676
è	0.08085686	0.04866488	0.21601254	0.26566714	0.34278524	0.012389532	0.029842738	0.0011531445	0.0026278845
d	0.10026746	0.8494172	0.049042843	0.0009087296	0.00024572323	6.886383e-05	2.057023e-05	7.5245816e-06	2.1060228e-05
e	0.036089536	0.8409623	0.11894548	0.0006460068	0.0009936736	0.00034801228	0.0001528632	0.00095269515	0.00090944045
c	0.0028968502	0.36064988	0.62775666	0.007168351	0.0014469485	4.9051836e-05	1.0404203e-05	2.6297766e-06	1.9326058e-05
i	0.0044258726	0.41422516	0.5134048	0.013486722	0.0011594348	0.00023851222	0.0028495898	0.020526439	0.029683476
d	0.0008685989	0.17785877	0.7871906	0.031913817	0.0014878927	4.9530532e-05	7.9047e-06	2.4838293e-05	0.0005980172
è	0.004048508	0.2797999	0.6525775	0.05077841	0.0015898814	7.372245e-05	0.00046803892	0.0039098007	0.0067542186
t	0.0035614183	0.08712214	0.6423423	0.21972945	0.04470403	0.001704357	0.000196319	0.00013927608	0.0005006024
s	0.020506041	0.12363421	0.6932766	0.11224594	0.007833536	0.0012654947	0.0036481458	0.017907996	0.019682063
a	0.019037768	0.030604957	0.106109895	0.030678114	0.008029258	0.031231645	0.15122332	0.09151634	0.5315687
m	0.0002712777	0.0017841468	0.06185565	0.62110573	0.304013	0.008012189	0.0018184095	0.00059504353	0.00054447923
o	0.00659678	0.07197153	0.431179	0.4059241	0.051676214	0.005119195	0.00042469843	0.011627901	0.015480654
k	0.0005623355	0.002076422	0.024751151	0.32169276	0.6021337	0.033693712	0.0005946233	0.0008446817	0.013650633
a	0.011158172	0.055257045	0.25978473	0.36500904	0.098341435	0.042790413	0.0021107884	0.048283998	0.11726435
s	0.00029736257	0.00064390944	0.0060830284	0.098979086	0.49183568	0.35619643	0.0013363354	0.0033654312	0.041262645
ì	0.04309038	0.0515406	0.10405193	0.19226441	0.15888123	0.25347418	0.03618046	0.046296068	0.114220776
m	0.0016040223	0.002669927	0.016223684	0.08962094	0.11561976	0.748063	0.016207885	0.002625358	0.0073653907
m	0.021576893	0.031477325	0.066295244	0.09989224	0.04304113	0.7179859	0.0053633046	0.0052151633	0.0091528315
e	0.15830936	0.18716009	0.1674783	0.1461593	0.03985443	0.19820172	0.0049381284	0.028990507	0.0689082
r	0.00031516672	0.00046175392	0.001322413	0.006636127	0.06938716	0.7448846	0.1036288	0.010714529	0.062649496
i	0.031371433	0.029773558	0.0360463	0.049799073	0.057877727	0.51867807	0.11612824	0.07279253	0.087533094
p	2.1963948e-05	2.2739157e-05	6.037762e-05	0.00048636875	0.014453165	0.10221035	0.8111877	0.048981283	0.02257616
à	0.006674286	0.00556563	0.0068487637	0.011526124	0.017788643	0.27678674	0.34309494	0.21328375	0.11843114
m	0.0010315997	0.00090257	0.002239349	0.008904691	0.040262412	0.6525731	0.201437	0.058855742	0.033793483
e	0.015634218	0.016518088	0.020931762	0.025585435	0.02255249	0.7326283	0.13860048	0.015814615	0.011734651
s	6.948728e-05	4.225894e-05	6.6511246e-05	0.0002215807	0.0025099993	0.029058456	0.78302544	0.08641159	0.09859473
t	0.018373968	0.015926598	0.01723063	0.020993797	0.024403192	0.1740994	0.35230863	0.29603884	0.08062498
i	0.0016617067	0.0022156374	0.0020974993	0.0022975947	0.010580124	0.004750706	0.3154889	0.22433214	0.43657565
s	9.879498e-06	5.3019403e-06	7.1648483e-06	3.217009e-05	0.0009489765	0.0013351749	0.86197853	0.07988448	0.055798307
p	0.009372808	0.0068339277	0.0072411597	0.009869885	0.011486543	0.08305377	0.23514448	0.42758512	0.20941235
i	8.0891405e-05	5.12046e-05	5.5171044e-05	0.00010066562	0.00082175335	0.0006129607	0.32596427	0.21089314	0.46142
à	1.8924191e-05	1.0037267e-05	1.3149121e-05	3.9572365e-05	0.0006318143	0.00094312895	0.4794618	0.2159993	0.30288225
g	0.00049263216	0.00014326928	0.0001323226	0.00032807788	0.0015718021	0.013435147	0.027838869	0.88026744	0.07579046
g	0.00034967228	0.00023308182	0.00034403268	0.0005282132	0.0005229311	0.022452071	0.049194057	0.73569155	0.19068441
i	0.011078491	0.0107134655	0.009430093	0.00788078	0.0041870335	0.026685417	0.0032970037	0.5952539	0.3314738
a	0.006446721	0.001826543	0.00182628	0.0027083738	0.004549321	0.010219152	0.02803096	0.7616314	0.1827612
</S>	0.00022410507	5.4085092e-05	5.8943875e-05	0.0001385314	0.00048159293	0.00070703216	0.022601942	0.31906465	0.65666914
