 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.97147244	0.017157966	0.00093652477	0.0026300678	0.0035623119	0.002162583	0.00094280037	0.0011353823
i	0.85819244	0.10752033	0.006181098	0.0021662319	0.012852401	0.011146644	0.0006961691	0.0012446909
n	0.92191684	0.058007568	0.017731788	0.00023546818	0.00013234203	0.0019672264	1.4943178e-06	7.3113983e-06
a	0.6120711	0.18737227	0.15560403	0.013029112	0.0024230168	0.0022372985	0.00855783	0.018705295
d	0.6905241	0.29458538	0.011508596	0.00042917053	0.00014702167	0.00043557468	0.00012777546	0.0022423891
r	0.21907803	0.6884083	0.04107062	0.0036984915	0.0032631557	0.008630811	0.006067782	0.029782727
e	0.38196936	0.2938194	0.0613063	0.028152598	0.023462253	0.031424895	0.033135932	0.1467292
f	0.019585261	0.7759115	0.14502883	0.029066892	0.0107469335	0.01649646	0.00061167264	0.002552456
f	0.10196845	0.607828	0.08489079	0.03047875	0.0105507225	0.036622927	0.09386016	0.03380027
ì	0.09821645	0.029080417	0.03768434	0.2509032	0.23096073	0.18158612	0.094315894	0.07725289
m	0.009729278	0.46659347	0.21544854	0.17854507	0.068009816	0.036782917	0.019536914	0.0053539937
m	0.3991195	0.29773504	0.13316149	0.037416864	0.011992337	0.011176824	0.00902067	0.10037734
u	0.64845836	0.05571762	0.03259911	0.017629568	0.011222026	0.0050233547	0.072235696	0.15711428
a	0.0053455182	0.025243593	0.7260274	0.15111226	0.068926476	0.019065786	0.00040681628	0.0038721182
n	0.0002483601	0.0016108899	0.32465625	0.51084906	0.100484945	0.041110888	0.007307685	0.013731926
k	0.01416222	0.007100985	0.1000468	0.45544577	0.1790742	0.007589137	0.09358148	0.1429994
ò	0.079087526	0.0057308157	0.10620485	0.15267777	0.06730994	0.0041378853	0.0059188134	0.5789324
r	0.0083625885	0.036802255	0.4265567	0.11804399	0.27409768	0.102102704	0.017877148	0.016156888
a	0.10873437	0.11448437	0.15422694	0.3764386	0.09525786	0.005046804	0.093440615	0.052370466
e	3.9640076e-05	2.568383e-05	0.007539063	0.108126216	0.8546602	0.010672601	0.0011544995	0.017782012
n	9.316563e-05	0.000116017516	0.0086963	0.06951717	0.32480177	0.38677028	0.17708647	0.032918893
ì	0.002396064	0.0014078476	0.017688813	0.22165647	0.37195492	0.051697787	0.20512153	0.12807657
r	0.0008373324	0.0027092001	0.012839267	0.031716425	0.11330133	0.7137377	0.08345187	0.04140689
t	0.011837035	0.011892684	0.015650919	0.055093545	0.061429795	0.03309919	0.7607508	0.050246015
e	0.0009014992	0.0007335451	0.0023591083	0.003228325	0.041042786	0.009480303	0.71023667	0.23201784
e	7.281618e-06	5.7628936e-06	2.6197618e-05	0.00014228282	0.0042020236	0.0055781812	0.48372054	0.5063178
t	3.025363e-05	1.0316246e-05	6.0304625e-05	0.00015876867	0.00036952988	0.011117256	0.78022134	0.20803231
t	0.00010519293	9.7065975e-05	0.00014220094	0.0015166032	0.0018455008	0.0027399743	0.9140577	0.079495825
ù	6.168395e-06	4.1138524e-06	1.1797725e-05	2.4177643e-05	0.0004960602	0.00017479686	0.49102795	0.5082549
</S>	0.0008344675	0.0012749485	0.0013907658	0.0023340865	0.0025507335	0.028988441	0.43999022	0.52263635
