 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.9580269	0.021779463	0.0038784624	0.0028152228	0.0070069623	0.0016033445	0.0023852543	0.0013859483	0.0008071916	9.3475835e-05	0.00021773616
d	0.9041964	0.094058804	0.0013848123	0.00030941635	1.9784233e-05	3.3107228e-06	7.762156e-06	2.6721477e-06	2.1767191e-06	2.4528306e-06	1.2380692e-05
ì	0.36407363	0.56257176	0.06705167	0.00063753314	0.0035178894	0.00041921102	0.00022396097	9.572332e-05	3.0327634e-05	4.077606e-05	0.0013375304
s	0.08336499	0.90580475	0.009217127	0.00012604355	0.0006496042	0.00016842093	0.0004913396	0.0001630414	7.965879e-06	5.318378e-07	6.225192e-06
o	0.15076901	0.7048552	0.049333964	0.0023333172	0.019068897	0.03296372	0.006839366	0.021498125	0.0039486224	0.0016648897	0.0067249606
n	0.00031341857	0.6880148	0.30940124	0.0006980491	0.0014348199	1.9031648e-05	8.12001e-05	3.65807e-05	4.478598e-07	2.3343034e-08	4.3891856e-07
t	0.019679198	0.22720285	0.67458826	0.046500087	0.0044856104	0.0041059144	0.0011171942	0.0041942117	0.0044066166	0.0041015097	0.009618618
a	0.040913444	0.59252256	0.35124856	0.0027399687	0.004902443	0.0014296409	0.0003716016	0.00045846737	0.00024664256	0.00019732582	0.004969353
o	0.00052394223	0.03588948	0.94223535	0.017102705	0.0038163296	0.00020194032	0.00014217249	7.092965e-05	5.4633347e-06	5.1832995e-07	1.1219105e-05
n	2.0170977e-05	0.018224187	0.9438764	0.026835557	0.010484709	0.00015450742	0.00025455805	0.00013132009	2.6554471e-06	2.403823e-07	1.5829875e-05
a	0.007544468	0.032485686	0.48919892	0.23404169	0.10324681	0.0179126	0.0036997593	0.0041198116	0.0032479048	0.03125728	0.07324507
d	0.00022922573	0.005169755	0.85159934	0.13215622	0.006238987	0.001307133	0.00027699702	0.000130572	1.747694e-05	5.368158e-05	0.002820494
e	0.010700051	0.031112356	0.37024438	0.51407826	0.05225722	0.0053816447	0.0012840998	0.0029669094	0.0017899015	0.0032380268	0.0069470988
r	0.0002758338	0.0024628777	0.5624255	0.25655198	0.14832026	0.0130663365	0.002247913	0.0010153888	0.0001923105	0.00020556447	0.013236039
f	0.012799641	0.018211791	0.06813383	0.77115864	0.10156133	0.01179106	0.001173591	0.0041475943	0.006199796	0.0014664978	0.0033562225
ò	0.012873244	0.02315303	0.29588392	0.019000318	0.110111326	0.069156304	0.030354198	0.14846124	0.23712048	0.021963254	0.0319227
m	0.0024466987	0.0022594517	0.017720865	0.6482436	0.19472621	0.10672686	0.0169442	0.0056259986	0.003413763	0.00033705644	0.0015552957
m	0.036786772	0.048442006	0.1319891	0.5437998	0.109794	0.09799305	0.0043793498	0.0017322735	0.0010425906	0.0045768777	0.019464137
u	0.21565254	0.20198694	0.16109249	0.103465274	0.038766794	0.15655825	0.016780987	0.0040303646	0.0030835862	0.010701367	0.087881364
o	0.0001358508	0.00027431952	0.011265354	0.0061441646	0.57770854	0.38296965	0.01524965	0.0023639265	0.0009042428	0.0001573443	0.0028269342
n	1.662328e-05	0.00027671776	0.002022954	0.002870274	0.71447766	0.13805021	0.13311492	0.006491359	0.00045109328	0.000113157825	0.0021150415
ì	0.0028722268	0.0039850213	0.014953585	0.051849548	0.23541199	0.46564326	0.058579344	0.0034185913	0.0025127905	0.048892435	0.111881115
c	0.00043883617	0.00039986565	0.0012602512	0.02590114	0.08217138	0.7922155	0.07654935	0.009320632	0.007723406	0.0009388866	0.003080761
h	0.003186951	0.003594586	0.006494733	0.022254078	0.062000487	0.6592655	0.1740408	0.013314017	0.014601792	0.013540369	0.02770662
a	0.009328245	0.0097782435	0.01220843	0.006240655	0.059693396	0.759328	0.082233734	0.009063161	0.0028073175	0.0067191557	0.04259963
p	3.9209543e-05	4.9181377e-05	0.00034523537	0.00027683278	0.018174576	0.16607101	0.7208714	0.035389666	0.021702388	0.0028558786	0.03422467
à	0.030813659	0.031456362	0.039695308	0.05467923	0.09540147	0.2245895	0.190567	0.0769443	0.09802184	0.06746525	0.090366095
r	0.0005102704	0.0005250174	0.0012427884	0.0054161684	0.019228118	0.26327002	0.42687136	0.16233723	0.07777609	0.01094678	0.03187611
o	0.0116546	0.011664452	0.012951001	0.020272031	0.024146866	0.20517457	0.30960736	0.15132181	0.1902819	0.04526197	0.017663449
n	6.6237776e-06	1.0574455e-05	7.528352e-05	1.3162043e-05	0.0018913905	0.0066212616	0.48123226	0.29436165	0.1656544	0.018852076	0.031281266
t	0.0032688843	0.0032309296	0.004082868	0.009212449	0.012783079	0.21749926	0.32296222	0.20788579	0.17860146	0.028054407	0.012418596
a	0.0012133773	0.0012400745	0.0031264445	0.0010613162	0.011100997	0.017320795	0.530565	0.13508517	0.11565851	0.06606849	0.11755983
d	8.02762e-06	8.229072e-06	7.799005e-05	8.281087e-06	0.00070351746	0.0015872301	0.129619	0.35592288	0.43715343	0.046064734	0.028846707
e	0.003229554	0.0031931722	0.0036639434	0.00546469	0.0067199557	0.06420816	0.11929363	0.36860707	0.32587275	0.09062299	0.009124026
f	1.2743816e-05	9.610514e-06	4.025133e-05	6.314617e-06	0.000103639155	0.0002582493	0.011557738	0.19293472	0.7444502	0.03229716	0.018329259
ò	0.008059555	0.0077525987	0.008780695	0.008948889	0.009995162	0.022035057	0.029585682	0.19986627	0.2607895	0.40096444	0.043222155
r	0.00085931714	0.0006765508	0.0009183286	0.0014814967	0.001094976	0.0039268243	0.010739733	0.14792049	0.055989165	0.50835377	0.26803938
e	0.0042086425	0.0041479934	0.0043248814	0.004684518	0.004723874	0.010423014	0.015971728	0.07893606	0.06863547	0.72260314	0.08134074
m	3.1002808e-05	3.1074294e-05	8.217853e-05	2.0616644e-05	8.461511e-05	0.00011723816	0.0029937315	0.032387108	0.06145718	0.3817785	0.5210168
a	0.00089646725	0.0008566556	0.0009499927	0.0011587471	0.0012968532	0.008709031	0.017802685	0.11842627	0.10138722	0.6785745	0.069941536
m	0.00015537477	0.000105392326	0.00024551258	4.8750368e-05	8.894963e-05	0.000107134845	0.00068079116	0.024255073	0.17885701	0.54504347	0.25041255
è	0.0005109793	0.00048137418	0.000541626	0.00050503976	0.00055868155	0.0016420363	0.0031613805	0.029076628	0.0350349	0.8412254	0.087262005
n	0.0022486707	0.0016782553	0.0017999214	0.001695335	0.00050553103	0.00087024237	0.000559539	0.0114023965	0.017168028	0.47155112	0.490521
a	0.007690184	0.0069650323	0.006788434	0.006871513	0.0034655514	0.005288386	0.0029870176	0.019077875	0.018271375	0.7029364	0.2196583
</S>	7.9819685e-05	5.9960214e-05	0.00016019076	3.7657646e-05	5.9901107e-05	5.272776e-05	0.00020842464	0.0015811006	0.0082596	0.25662732	0.7328733
