 	quest	anno	che	viene	mangio	quanti	voglio	</S>
f	0.9921017	0.003297509	0.0009731752	0.00033022213	0.0017531737	0.001277453	0.000110176494	0.00015657386
è	0.43980688	0.507696	0.010555151	0.014050348	0.013215671	0.007522917	0.004640128	0.002512999
o	0.3464959	0.60708666	0.023947066	0.017444571	0.004475501	0.00019220721	0.00015271487	0.00020541332
p	0.00016895046	0.9506918	0.039265044	0.007801093	0.002022509	2.9919022e-06	4.0237243e-05	7.4745244e-06
p	0.0008685132	0.56071424	0.33017054	0.011190209	0.08834255	0.00060180435	0.0044384706	0.0036736396
ò	0.0019154721	0.5979826	0.2622681	0.01796977	0.0914308	0.005309263	0.012570003	0.010554058
r	0.0026484935	0.3949145	0.38436443	0.20792527	0.008287676	0.0010081667	0.00014749383	0.0007039235
k	0.02429904	0.35653672	0.52953583	0.015464578	0.02017146	0.0021165207	0.026675748	0.02520013
e	0.010348244	0.8679808	0.10781893	0.005625647	0.0008425106	0.00018135562	0.0002996919	0.0069027217
t	0.00036014107	0.31503838	0.5411682	0.12683079	0.016006155	4.8517395e-05	0.00028934685	0.00025852487
e	0.039144915	0.11521378	0.48534647	0.053836122	0.21039596	0.0068333815	0.0111565525	0.07807282
e	4.493395e-05	0.2678315	0.43283585	0.16589533	0.12517421	0.0006449416	0.0059405314	0.0016327288
t	0.00017248523	0.02479816	0.013316151	0.2349842	0.6861461	0.019140827	0.018130008	0.0033120136
r	0.011901349	0.042963725	0.29008728	0.15392005	0.23132122	0.01972965	0.047173977	0.20290272
ò	0.0018815388	0.4382482	0.026850538	0.01757192	0.012861061	0.012721873	0.018844105	0.4710208
o	0.0039656977	0.0008210678	0.025319561	0.13608499	0.77347606	0.05653623	0.0007157984	0.003080571
p	0.00043405555	0.0010327544	0.001528559	0.010073165	0.5567399	0.36521578	0.032617453	0.032358255
ò	0.0011285376	0.001829766	0.0034263185	0.0047092233	0.06002379	0.6265177	0.047429595	0.25493512
s	0.000967399	0.00033448567	0.0047156797	0.028626358	0.40694273	0.51801217	0.015593981	0.024807135
s	0.022082703	0.022882346	0.035226796	0.038186595	0.10210374	0.42048144	0.07926132	0.27977505
a	0.00024611273	0.001395729	0.00037218677	0.0004721377	0.0036532825	0.92863685	0.0018343135	0.063389376
t	1.0636604e-06	1.2718512e-05	2.7339643e-06	7.128467e-06	0.00017816955	0.92618984	0.018344365	0.05526396
è	0.010047277	0.0123338085	0.011302876	0.012828972	0.018392486	0.13651729	0.120240085	0.6783372
l	0.0006609506	0.00039162286	0.00085718447	0.0023177387	0.01262954	0.20292856	0.5110315	0.26918286
o	0.0045125033	0.0050709783	0.00489954	0.0054305266	0.009729821	0.1468342	0.47643542	0.34708703
</S>	3.3371982e-06	1.6278584e-05	4.2447123e-06	9.754672e-06	3.7163212e-05	0.27637357	0.32635805	0.39719757
