 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.98601496	0.005646001	0.0033280433	0.0013228223	0.003164271	0.00017851307	0.00034529952
a	0.996671	0.003089852	0.000173142	4.705146e-06	3.3408353e-06	5.3164267e-06	5.269134e-05
n	0.97541445	0.020651614	0.003888424	4.0990508e-05	1.3403201e-06	1.151931e-07	2.9224598e-06
o	0.06976541	0.89310926	0.0059293103	0.016980503	0.0072929463	3.440738e-05	0.006888052
n	0.90347034	0.05058346	0.040834296	0.0046707434	0.00012309712	9.713099e-06	0.00030848404
ò	0.018392153	0.9297067	0.014695408	0.020086577	0.006005288	8.1458464e-05	0.01103234
n	0.03953673	0.7084789	0.17858148	0.05352667	0.013436248	0.00061818113	0.0058218664
t	0.043558564	0.8840293	0.03539805	0.0050541144	0.0016854303	6.998644e-05	0.030204605
a	0.03126659	0.70244503	0.13001876	0.042049814	0.0076771243	0.0008912119	0.08565146
t	0.00033357073	0.8288478	0.16370007	0.007001889	0.00011131868	3.686545e-08	5.2084406e-06
a	0.014139432	0.39644548	0.32819158	0.17055127	0.07280653	0.00026163514	0.017604027
s	8.228525e-06	0.70313925	0.27741554	0.018926296	0.00043826626	1.8340609e-07	7.226957e-05
ì	0.010404784	0.19201237	0.66288793	0.066665955	0.04689101	0.00029042424	0.020847555
n	0.00054240745	0.03143847	0.76045084	0.20586534	0.0008295973	7.4544936e-05	0.0007988605
n	0.005984457	0.1468852	0.72491914	0.09803003	0.0028333443	8.649057e-05	0.021261314
e	0.007440041	0.33028606	0.39685094	0.2147908	0.0008394766	0.004688652	0.045104105
f	0.00027212178	0.019126868	0.124071606	0.81814945	0.013956139	0.00013426038	0.024289608
a	0.055376805	0.12451698	0.3546198	0.027476924	0.09914402	0.015830588	0.32303494
n	3.3487595e-05	0.040899437	0.025355496	0.17479531	0.73362017	0.00033758933	0.024958491
o	0.010275644	0.047429416	0.31763577	0.18725362	0.3422498	0.003594558	0.09156108
ò	2.2771259e-05	0.0004905787	0.000948215	0.07517829	0.8950408	0.0012063885	0.027112955
k	0.0015960346	0.0018555361	0.050109178	0.64788365	0.28841808	0.0017153214	0.008422251
a	0.0022068238	0.01033471	0.04126259	0.17081562	0.47904485	0.037405282	0.25893006
v	7.8294106e-05	7.189989e-05	0.00019786402	0.0072621	0.9756487	0.005283643	0.011457457
r	0.0031052644	0.003896379	0.008524429	0.014080017	0.115043536	0.82068163	0.034668777
è	0.00020554796	0.00040294818	0.00022256807	0.0005398433	0.006063729	0.9405227	0.052042734
c	0.0006456668	0.00020592292	0.0012493711	0.017272606	0.036652744	0.5339452	0.41002846
h	0.0002661599	0.00031720902	0.0004453231	0.00072061544	0.0034475857	0.97988564	0.014917366
i	0.0035444666	0.0046418053	0.004326096	0.011830628	0.030471543	0.64193815	0.3032473
</S>	0.0011316082	0.00048305874	0.00058767415	0.001061163	0.04366893	0.13579208	0.81727546
