 	qui	dentro	deve	mettere	un	tappeto	</S>
c	0.5187766	0.41800916	0.016750617	0.0024407592	0.03487596	0.0050590206	0.004087869
i	0.9948856	0.0050799684	3.3288314e-05	1.1075577e-07	4.753889e-08	1.067931e-07	8.071232e-07
ù	0.9390356	0.06070686	0.00020491886	4.9607726e-05	5.779395e-07	6.154781e-07	1.8260952e-06
m	0.15668948	0.79377526	0.037382085	0.011654099	0.00047836083	6.059453e-06	1.4741901e-05
è	0.28713408	0.5712056	0.12178812	0.0026422832	0.0047470904	0.00066416065	0.011818634
s	0.015614644	0.5989645	0.35789722	0.026148658	0.0010853853	8.323731e-05	0.00020635806
a	0.08913756	0.31332442	0.36275852	0.027687285	0.16706358	0.005093978	0.034934577
è	0.0033573254	0.009418704	0.9573133	0.028692145	0.0010096048	1.2424231e-05	0.00019653041
n	0.0023090593	0.031883594	0.25893494	0.705508	0.0012592311	3.0081037e-05	7.510788e-05
a	0.035687473	0.08211695	0.37918907	0.3446649	0.0110202655	0.006934461	0.14038683
v	0.00041275934	0.0015465337	0.08552883	0.7981037	0.09499846	0.0015878477	0.017821837
à	0.019582283	0.05594003	0.16496252	0.37844366	0.15523888	0.087283224	0.13854939
l	0.0018853686	0.004724123	0.026218172	0.87918895	0.051675558	0.02600936	0.010298525
i	0.08605108	0.088519156	0.11612565	0.18521924	0.13247062	0.26070216	0.13091208
è	0.00032207166	7.534498e-05	0.001639125	0.010281805	0.15324177	0.6565305	0.17790942
n	0.001887075	0.0016986072	0.0029139642	0.03517759	0.72027695	0.21215671	0.025889197
a	0.008864557	0.006559097	0.009079964	0.030732712	0.5407302	0.2941429	0.10989063
t	6.038951e-05	5.374049e-05	9.95535e-05	0.001206043	0.785096	0.19984151	0.01364272
a	0.0014221146	0.0012871035	0.0013302808	0.002091839	0.01773982	0.94517267	0.030956116
p	5.644955e-06	2.741467e-06	5.9155914e-06	2.3268427e-05	0.06556956	0.8716309	0.06276203
p	0.0015375372	0.0011725744	0.0011551458	0.0015615273	0.014858359	0.8383009	0.14141397
è	3.310055e-05	6.4729875e-06	1.8389528e-05	8.851761e-06	0.0073006223	0.93727547	0.055357162
t	0.0009905298	0.0009873115	0.0010000467	0.002099683	0.09994437	0.24561799	0.64936006
o	0.00078312616	0.0007554705	0.00077204255	0.00086513825	0.0057308916	0.66159225	0.32950112
</S>	1.4988925e-05	7.470318e-06	1.0684075e-05	1.429769e-05	0.00905247	0.54095155	0.44994855
