 	le	melanzane	vogliono	ee	girate	</S>
t	0.95082814	0.039208177	0.004849512	0.002617493	0.00056793186	0.0019287037
e	0.9760643	0.022186855	0.0008376657	0.0007138713	4.9142116e-05	0.00014821855
s	0.9453607	0.05352238	0.0010944002	2.202863e-05	7.190871e-08	4.5423698e-07
m	0.65182143	0.32300398	0.0078095654	0.009370879	0.0016711733	0.006323046
a	0.9786829	0.017647061	5.894098e-05	0.00042919838	0.00024853874	0.002933402
r	0.89767504	0.101586126	0.00054749416	7.967854e-05	5.284045e-06	0.0001063346
a	0.40510663	0.48116896	0.0147767225	0.037458003	0.0073222774	0.05416741
n	0.31414157	0.6464493	0.02284144	0.0094888145	0.00048376084	0.0065951035
g	0.1222833	0.74135727	0.01075837	0.0023464994	0.030589987	0.092664644
i	0.10364706	0.37393612	0.003206029	0.005505053	0.012099614	0.5016061
à	0.31723228	0.5760419	0.05246414	0.011026813	0.0014372822	0.041797634
n	0.015731445	0.69852686	0.26314205	0.020558413	0.0006590491	0.0013821622
e	0.14424573	0.32689118	0.01877781	0.014184201	0.051682696	0.4442184
t	0.004948605	0.022245482	0.3807583	0.12887503	0.02266474	0.44050783
è	0.064887434	0.17016026	0.051649384	0.061276853	0.17558877	0.47643727
l	0.0009657091	0.006635408	0.88925093	0.09666518	0.0019466834	0.004535997
u	0.09374877	0.1354629	0.1441622	0.12252329	0.102033116	0.40206975
n	5.1041894e-05	5.191941e-05	0.02296466	0.92581266	0.023914361	0.027205437
e	0.019990668	0.03679365	0.1363078	0.5487887	0.14094685	0.11717229
e	2.6111828e-05	1.1173755e-05	0.0064573125	0.97255206	0.0082935365	0.012659769
e	0.00017212794	0.0002557479	0.009892271	0.85132194	0.12768884	0.010669087
v	2.6328496e-05	4.1423027e-05	0.0046898257	0.84711635	0.1447001	0.0034260277
o	0.00043440462	0.00066800404	0.0038412982	0.2611906	0.7078046	0.026061095
t	0.00011805499	4.381791e-05	0.0021733327	0.28211626	0.572193	0.14335552
i	0.0014411497	0.001235708	0.002115937	0.026497804	0.93302745	0.03568188
m	7.245564e-05	1.3830656e-05	0.0007442233	0.05019169	0.6743388	0.27463895
m	0.0015420583	0.0015852456	0.0022292316	0.014068661	0.92101115	0.05956362
è	0.014643809	0.0045080604	0.011909721	0.011926327	0.43444526	0.5225668
n	0.0076378365	0.0051574283	0.00864642	0.10129458	0.8300766	0.047187105
e	0.12183957	0.09426685	0.11796308	0.13241182	0.2955591	0.23795952
</S>	8.4681305e-05	1.1632874e-05	8.153855e-05	0.003093426	0.17538671	0.821342
