 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.9034928	0.0772208	0.003464692	0.0021399637	0.0045696027	0.0015207966	0.0069344314	0.00039770897	0.00016465197	1.537625e-05	7.9257756e-05
m	0.44734284	0.5524745	7.07874e-05	6.719834e-05	3.4742225e-05	1.426156e-06	8.4244575e-06	1.4612285e-08	1.8827098e-09	2.354714e-09	2.5090017e-08
à	0.24509542	0.0902069	0.39292142	0.15398702	0.102081664	0.007886739	0.005748663	0.0008334599	0.00047852786	3.0369762e-07	0.00075989316
n	0.07549928	0.8882341	0.03150822	0.0013255761	0.0021076133	0.00013196057	0.0011360203	3.6846322e-05	1.807714e-05	1.4447822e-08	2.297352e-06
a	0.40869537	0.49874687	0.08713128	0.0029071511	0.00078376837	0.00017267167	0.00024687132	0.0002499905	0.00069706247	1.0942387e-05	0.00035798847
m	0.023706231	0.43605998	0.43880683	0.09507789	0.004818385	0.0009950486	0.00048599357	3.350066e-05	6.909231e-06	5.3702053e-08	9.099977e-06
u	0.012292036	0.009412025	0.76504993	0.1833961	0.015327996	0.0004845715	0.0025963837	0.0015381611	0.005954045	1.1037691e-05	0.0039375946
c	0.0027968346	0.02714359	0.5355914	0.40630516	0.025943449	0.0016186537	0.00047807058	3.958207e-05	1.3584193e-05	1.02497694e-07	6.950329e-05
e	0.004777817	0.0045907716	0.5924052	0.29055429	0.052764192	0.00092437334	0.010239299	0.0014712354	0.010168399	0.00079687336	0.031307526
o	0.0010397037	0.0051547787	0.26979336	0.66609865	0.05303465	0.0031497416	0.00044645258	5.0316885e-05	3.6686553e-05	2.5723268e-06	0.0011930816
c	0.0011692317	0.0039180424	0.056033008	0.1945959	0.6032792	0.08840424	0.051295087	0.001090271	0.00012823423	1.1200526e-07	8.6714426e-05
i	0.0068764305	0.004511217	0.36513534	0.29725125	0.16180162	0.013359003	0.08158187	0.0013029461	0.006650998	0.00069327455	0.060835987
ù	0.0014819482	0.0027847823	0.10315583	0.62327826	0.17253	0.07810592	0.00302719	0.00019112095	0.00022332842	0.00011367481	0.015107922
r	0.020880885	0.035225358	0.072578505	0.21150625	0.2644187	0.2185064	0.14661404	0.025316378	0.0045611286	1.5565836e-05	0.00037678794
i	0.01929856	0.021230342	0.08968716	0.10962828	0.21418965	0.13507535	0.05236124	0.04388072	0.16846208	0.0016587533	0.14452784
m	8.358327e-05	0.00017650102	0.0017238691	0.0082141915	0.07676645	0.7864018	0.09884683	0.009183737	0.0038423985	3.258039e-05	0.014728015
u	0.011150117	0.011625637	0.0757805	0.10315155	0.2113971	0.3206836	0.22273771	0.01605959	0.009674074	7.1460985e-05	0.01766872
e	0.00028018915	0.00052657333	0.002574701	0.0071430863	0.034075778	0.4230311	0.43557674	0.044793814	0.005106594	3.3571177e-05	0.04685786
p	0.00011238996	0.00010093574	0.00014790185	0.00047344595	0.009717876	0.07585879	0.75147414	0.1561164	0.0049175876	3.5705364e-06	0.001076978
ì	0.0006849427	0.00075404585	0.0022336931	0.0037963043	0.022161637	0.11669996	0.16273294	0.50168073	0.15867507	0.000201977	0.030378705
t	0.00068102684	0.0018222131	0.0018529044	0.0070672287	0.012460049	0.14791866	0.529909	0.26588982	0.023854118	0.0029550185	0.0055899294
t	0.013313147	0.013414723	0.0219848	0.025793925	0.044085603	0.1235667	0.20503594	0.29350203	0.06347254	0.019195093	0.17663549
a	0.0012631901	0.0013076848	0.0018436001	0.0021099881	0.002396869	0.0075115864	0.055290997	0.027467335	0.00506687	0.3318539	0.563888
n	4.6229266e-05	5.6405283e-05	0.000113931164	0.0001629724	0.000612142	0.005665876	0.08634512	0.5864048	0.062027514	0.0021466627	0.25641838
e	0.007746141	0.0075694155	0.011710951	0.013271865	0.020485407	0.051756788	0.09514396	0.66562504	0.09783476	0.0054647676	0.023390912
m	5.0680977e-05	6.320289e-05	9.589479e-05	0.00015191604	0.00038016427	0.0021303422	0.027825167	0.46679848	0.3994396	0.007168021	0.09589659
à	0.0047488725	0.00461397	0.007178274	0.008052974	0.011541571	0.0261661	0.053283896	0.5636326	0.20140696	0.08993035	0.029444452
i	0.0026462858	0.0034936669	0.0022852225	0.005110256	0.009941778	0.03539211	0.03891792	0.19408041	0.3418427	0.17758472	0.18870491
s	0.00010089981	0.00010870985	7.183227e-05	0.00012626123	0.0003901003	0.0009196802	0.0016157886	0.05719875	0.78632957	0.001311677	0.15182672
