 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
i	0.65720075	0.029793752	0.08312246	0.054179315	0.044412885	0.03564946	0.08134357	0.004584556	0.009713159
s	0.9994105	0.0005863004	3.0760439e-06	8.258552e-08	4.194589e-08	3.2988325e-08	1.8018694e-08	1.0560925e-09	7.475393e-09
o	0.88695264	0.097813815	0.010645882	0.0006125347	0.0010268494	0.002459637	0.00034546416	1.31031775e-05	0.00013005355
t	0.9973544	0.0024767795	0.00015843626	2.4331757e-06	3.5898365e-06	4.087105e-06	2.334184e-07	1.7067144e-09	3.0329193e-08
r	0.13526566	0.82695276	0.021459322	0.003192999	0.003936917	0.008089331	0.0006787772	6.413229e-05	0.00036007052
a	0.93036044	0.016724525	0.013691431	0.0022763917	0.009292165	0.01108473	0.014310075	0.000510103	0.001750133
ù	0.9541051	0.036341283	0.0081575	0.00015535763	0.0005499493	0.0005378782	0.0001507157	2.1887729e-07	2.0283837e-06
d	0.013578312	0.9619168	0.02253336	0.0002895364	0.00039020635	0.0010019646	0.00028734375	3.9839793e-07	2.0944872e-06
i	0.06922417	0.8311065	0.07757649	0.0012394963	0.00030366966	0.0012787445	0.0024783602	0.004698144	0.012094494
è	0.0016890842	0.07894037	0.9114373	0.0057770307	0.00074549165	0.0007453324	6.423289e-05	9.951569e-06	0.0005912698
n	0.0041351845	0.55170906	0.43247023	0.006223148	0.0020934881	0.002717432	0.0006343979	2.3189943e-06	1.46587745e-05
g	0.044555414	0.48664784	0.34841517	0.029907854	0.00291983	0.0034116253	0.0035674185	0.01691975	0.06365511
r	0.5789089	0.24468875	0.14798413	0.009898916	0.007567083	0.0023944392	0.00032412258	0.003219413	0.0050142403
a	0.22945884	0.23590863	0.23572922	0.15241796	0.022082135	0.020739736	0.008300309	0.009579088	0.08578407
m	0.0021262115	0.00045906875	0.139683	0.43003854	0.36877105	0.04660869	0.009421936	0.00018684984	0.0027046637
m	0.007023463	0.035416607	0.039027035	0.70826477	0.12955979	0.040153414	0.0071762125	0.0059670713	0.027411683
è	0.20696448	0.052996673	0.08253668	0.33296448	0.1422286	0.035142224	0.0015849058	0.005517426	0.14006461
n	0.04066053	0.038846884	0.044959977	0.12118189	0.19812731	0.48090264	0.06956031	0.00071510096	0.0050453222
o	0.07563315	0.08764367	0.08130182	0.38436222	0.19941434	0.1186569	0.008080608	0.005463571	0.03944375
p	0.00064084673	4.2357446e-05	0.01006508	0.01783885	0.7199097	0.20152307	0.046585128	0.0005951568	0.0027998579
u	0.009445156	0.00895749	0.010036278	0.13630696	0.25124922	0.20642813	0.203521	0.028988067	0.14506763
s	0.00022710489	2.3980854e-05	0.002384745	0.0039173313	0.25993937	0.13041262	0.57780397	0.012711499	0.012579375
s	0.012770156	0.017372224	0.013804941	0.20225817	0.3009416	0.17081083	0.119517736	0.07923089	0.083293445
è	0.016743157	0.0012898201	0.007031186	0.004948362	0.027103372	0.014789933	0.16116148	0.35195634	0.41497633
n	0.0012949405	0.0024332837	0.0071993265	0.005510159	0.09288268	0.5580258	0.20034389	0.08499833	0.047311604
a	0.034513302	0.039346095	0.037493143	0.13467945	0.22275962	0.2154268	0.16542931	0.1025879	0.047764394
p	8.049969e-05	2.2211727e-05	9.592726e-05	9.228349e-05	0.0022462346	0.014081125	0.84910697	0.08845375	0.04582089
o	0.016343215	0.015413054	0.01262559	0.028167402	0.05226022	0.065533124	0.18590726	0.26058018	0.36316994
è	3.0270638e-05	6.4186333e-06	4.910894e-05	1.6916832e-05	0.00043233696	0.0022801154	0.80534554	0.13140312	0.060436122
t	0.00077804923	0.0013137008	0.0011975118	0.0006186846	0.0038161317	0.018160556	0.21837106	0.5221678	0.23357657
a	0.0002591773	0.00038234523	0.00029487515	0.0006655592	0.0013037138	0.0017620862	0.029196458	0.8943894	0.0717464
d	2.6498064e-05	4.1852105e-05	3.6018468e-05	2.1329533e-05	0.00014149211	0.00077122526	0.2949706	0.31399396	0.38999704
i	0.00035607262	0.00041204112	0.00033203454	0.0011093507	0.0019888028	0.00201897	0.0066177067	0.875347	0.111818
k	3.6891746e-05	5.3634445e-05	4.698463e-05	1.9225607e-05	8.367302e-05	0.00030647445	0.1542289	0.57328355	0.27194077
ò	0.00031269898	0.00040674527	0.00035291442	0.0006816563	0.0010113145	0.0010153598	0.004269831	0.801316	0.19063352
m	0.0005170189	0.0012497804	0.0008357187	0.00019854178	0.00058034225	0.0019607353	0.057190888	0.759898	0.17756899
m	0.0024055683	0.0026791086	0.0023939593	0.0026472497	0.0032862618	0.0034620087	0.0049706087	0.834491	0.14366423
a	0.009848282	0.009637342	0.009178961	0.007564555	0.008957411	0.0114832735	0.02218107	0.70692784	0.21422125
</S>	0.0029188166	0.0014528587	0.00086568407	0.00035202765	0.0005305378	0.0007082349	0.026653366	0.39231417	0.5742043
