 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.98773533	0.0050268746	0.0024055212	0.0010496734	0.0011971268	0.0011746886	0.0011453631	4.5585795e-05	0.00021985392
a	0.994101	0.005584474	0.00022761773	3.715353e-05	1.1328382e-06	1.1623091e-06	1.3279154e-06	1.9269603e-06	4.409954e-05
n	0.92498696	0.06765894	0.0070019285	0.00034126008	8.158159e-06	1.0691984e-06	2.0391731e-07	9.671985e-09	1.4081422e-06
o	0.07537082	0.8929358	0.013421874	0.0051748916	0.0058604353	0.0014069491	0.0035412158	0.00021600134	0.0020721066
n	0.85751396	0.08197172	0.05714947	0.0027684835	0.0004532257	5.4022512e-05	2.1887894e-05	3.5795412e-07	6.684065e-05
ì	0.018269492	0.9244952	0.03571912	0.0067163077	0.0063032885	0.0011102075	0.0035933387	0.00029353955	0.0034993966
s	0.031121038	0.6638818	0.2203723	0.05709662	0.0130548375	0.0063399132	0.00525573	0.0005256908	0.0023521313
o	0.14266737	0.62123305	0.11238201	0.013907788	0.032964095	0.013562466	0.057792094	0.00021349509	0.005277684
n	4.8483987e-05	0.93072	0.05788434	0.010802657	0.00041678848	9.4696465e-05	2.768603e-05	7.27913e-08	5.295175e-06
t	0.003525436	0.5216922	0.44243997	0.015005119	0.0009770954	0.00087984063	0.004346025	0.00088237535	0.010252011
a	0.0013817281	0.9117681	0.06290479	0.005829077	0.0030136101	0.0009985389	0.0038799616	0.00029168115	0.009932559
t	6.0723058e-05	0.69300115	0.28649807	0.018327538	0.001769923	0.00023334405	9.927681e-05	8.4817984e-08	9.805776e-06
e	0.013067056	0.20027947	0.67679405	0.030497426	0.01791799	0.013895718	0.040328827	0.00077713974	0.006442303
s	1.2099627e-05	0.54261124	0.26683298	0.18324633	0.0057693804	0.001097619	0.0003058247	1.274783e-06	0.00012326751
m	0.011235427	0.118513234	0.78668946	0.02750321	0.023056062	0.00675439	0.0165055	0.0011671057	0.008575669
à	0.00041250707	0.54376113	0.23580451	0.11670047	0.002106889	0.00035792115	0.0011692528	0.00087058375	0.09881672
n	0.002986608	0.014207932	0.6314084	0.2921023	0.04397903	0.011567274	0.0024699403	2.3065657e-05	0.001255326
t	0.009725072	0.10991508	0.6061179	0.22406006	0.015774501	0.0023970425	0.00143963	0.0011365236	0.029434253
e	0.022218937	0.13424574	0.08100544	0.13856533	0.019766172	0.036015388	0.11164643	0.012062636	0.44447392
ì	1.2148687e-05	0.010065264	0.0051629385	0.8146694	0.15011545	0.017326985	0.0018048726	1.2037625e-05	0.0008308984
t	0.00027158906	0.0020711832	0.03571115	0.6765595	0.25593013	0.028262094	0.0008346295	8.58522e-06	0.0003511516
s	0.006448597	0.014652045	0.07423157	0.12341943	0.30951124	0.12188898	0.035970524	0.0572728	0.25660473
e	0.0011178072	0.010628287	0.0042720446	0.085627854	0.03262104	0.022239722	0.010725467	0.14775243	0.6850153
r	4.8238003e-06	0.0021649392	0.00029151715	0.19405171	0.4255295	0.31988624	0.016427409	0.0008040209	0.040839907
e	0.014018588	0.020782227	0.041098274	0.033940025	0.3253961	0.4043607	0.07460247	0.019775072	0.06602657
k	2.746356e-06	0.0006229542	6.0939194e-05	0.077743955	0.14807296	0.7150026	0.04129466	0.0021464995	0.015052651
a	0.0030156653	0.005703772	0.020121148	0.022890083	0.29298812	0.5014353	0.10841274	0.016829113	0.028603991
n	3.8052996e-05	0.00016877084	0.0001098723	0.009090102	0.05705961	0.35579774	0.52497566	0.0021382368	0.05062196
a	0.0037261867	0.004932038	0.009870885	0.010085052	0.10022619	0.38937762	0.35510355	0.10290491	0.023773618
v	2.2964365e-05	8.716178e-05	3.8388236e-05	0.0031536643	0.012694017	0.16697806	0.7406177	0.014542427	0.061865494
r	0.0033185699	0.0037518672	0.005781229	0.005611177	0.037879765	0.20032404	0.377965	0.34304285	0.022325503
è	0.0007099147	0.0033803876	0.00079316663	0.008580951	0.0039246497	0.016647764	0.012935107	0.7829066	0.17012148
t	0.0011142064	0.00061096373	0.0026376636	0.010924864	0.016961904	0.04579738	0.21527572	0.35890102	0.34777638
s	0.004151731	0.004082822	0.0045033786	0.004592502	0.0085772285	0.0209721	0.05824344	0.8747901	0.020086648
i	0.0024638989	0.009851522	0.002915532	0.023902163	0.00941082	0.031186385	0.054544814	0.39835668	0.46736816
</S>	3.0305426e-05	0.00028584228	4.3048218e-05	0.0012252963	0.0010941979	0.009297812	0.051694952	0.16675626	0.76957226
