 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.8671371	0.015747473	0.013531758	0.016105108	0.012678804	0.008437028	0.012841606	0.012307208	0.006427327	0.024017604	0.00017608734	0.0069700475	0.0030447936	3.8071466e-05	0.00053986063
v	0.92288494	0.068382874	0.008045056	0.0006716074	7.652148e-06	3.8794806e-06	1.3445847e-06	3.2690457e-07	2.8787528e-07	1.5895383e-06	2.9296243e-07	7.8578026e-08	1.8074894e-08	1.7601172e-09	5.432424e-08
ò	0.16746345	0.3340172	0.38792333	0.037248295	0.044876255	0.019553214	0.002321777	0.00013694304	0.0019259499	0.0012834586	0.002659265	8.0290316e-05	0.00016128834	0.00019587956	0.00015343176
s	0.18020542	0.7220143	0.08632246	0.0013213141	0.0025005327	0.0020859514	0.0021689502	0.00093927095	0.0008262921	0.0011993163	7.464354e-05	0.00018451	0.0001315117	1.0579781e-05	1.4945972e-05
t	0.10903849	0.6856896	0.12210224	0.028964378	0.002742928	0.0016287968	0.0035908876	0.0005515624	0.01157072	0.02703133	0.001899691	0.0007424274	0.001349002	0.0029672214	0.00013071952
o	0.06734895	0.5313275	0.039413214	0.010628403	0.023541115	0.018976726	0.025215754	0.007881978	0.03818765	0.12005894	0.08995653	0.005640685	0.013431826	0.005405569	0.0029852644
d	0.00067205157	0.5148827	0.48026592	0.0034927744	0.00013118205	2.5426412e-05	0.00013506203	2.273483e-06	8.237506e-05	0.00023744396	7.031429e-06	3.216901e-05	3.3570035e-05	1.4442553e-08	1.3768673e-08
e	0.028178994	0.1968148	0.42437667	0.2702307	0.024754757	0.00849565	0.0063878195	0.0006744858	0.009320173	0.014867579	0.002546221	0.00046137927	0.0011971726	0.010965	0.0007285764
r	0.00044695553	0.15166178	0.7176718	0.11949146	0.0034270561	0.0037121489	0.0010954731	0.00039682025	0.00037162026	0.0015469346	2.699644e-05	7.5541946e-05	6.7840374e-05	1.1769438e-06	6.335312e-06
f	0.015074771	0.060073968	0.15662423	0.4963931	0.092779666	0.04318188	0.017083714	0.0032671322	0.027651	0.03906283	0.0014048264	0.009955827	0.023398187	0.011020679	0.0030281055
ò	0.0075296843	0.09857431	0.08090145	0.01790812	0.039598506	0.057035502	0.048547633	0.04116749	0.09714755	0.18132345	0.057095416	0.075711094	0.18403316	0.0068178107	0.006608934
m	0.0042380127	0.008004917	0.040695876	0.51597494	0.2031872	0.11888017	0.04894421	0.033457004	0.010167486	0.008396116	0.0006272441	0.002935885	0.0022505221	7.1740484e-05	0.0021685972
u	0.029647207	0.097917624	0.25378522	0.39600545	0.1510372	0.032110192	0.0103433225	0.0013079288	0.0024215546	0.006555927	8.8137596e-05	0.00040596104	0.00051888905	0.0061241672	0.011731295
e	0.0005891065	0.010211878	0.03811036	0.13211718	0.5235672	0.2035436	0.06379972	0.009767894	0.004363066	0.01231891	0.0002525222	0.0006540643	0.00054587156	8.9378755e-06	0.00014968461
n	0.00062406313	0.004000235	0.017874723	0.035677534	0.51066685	0.07409309	0.30949885	0.0037321795	0.015500237	0.025332984	0.00020503772	0.0014132418	0.0006942088	3.1999833e-05	0.0006548074
t	0.0033098436	0.0077760005	0.019507691	0.06424271	0.37444794	0.22791283	0.20389761	0.027915262	0.01596416	0.01217283	0.00011276699	0.0016427065	0.0018279571	0.0055280156	0.033741694
