 	ora	che	loro	non	vengono	più	</S>
à	0.876236	0.042527765	0.050878614	0.013724432	0.00071514933	0.004952027	0.010966083
r	0.9477156	0.044813827	0.0024790112	0.0034705687	0.0015176932	1.0400095e-06	2.2568177e-06
t	0.17153612	0.5072909	0.13059743	0.094394095	0.08666628	0.002151328	0.0073638232
e	0.35718742	0.4399023	0.14912681	0.027895637	0.018633468	0.00040623575	0.006848237
k	0.008385156	0.82778215	0.1464923	0.011560904	0.005756623	9.805208e-06	1.301104e-05
a	0.005716378	0.44366214	0.50528616	0.029749842	0.0009058953	0.0009619173	0.013717691
c	8.220528e-05	0.25614002	0.7360603	0.005557015	0.00013979257	6.084767e-05	0.001959841
ì	0.003002114	0.103416346	0.7232015	0.061733525	0.0003152739	0.010022327	0.098308876
n	0.0065490482	0.18310966	0.6572239	0.12702443	0.011225866	0.0028292981	0.0120378025
i	0.012080656	0.06910667	0.85336405	0.039956413	0.0005442214	0.002151874	0.022796154
e	0.00020393758	0.04786751	0.4122978	0.5039135	0.009840564	0.0007969257	0.025079776
n	0.00022275925	0.011627493	0.07128333	0.54803187	0.3565598	0.0042157355	0.008058966
è	0.0052988264	0.0206503	0.3158814	0.23229766	0.025429526	0.08746845	0.31297383
r	0.004281586	0.0061000055	0.100740746	0.3057146	0.54369664	0.018589145	0.020877292
k	0.06104096	0.08513593	0.2626437	0.34835553	0.13496023	0.03523257	0.07263104
o	0.09554835	0.1649426	0.38061333	0.18041778	0.043362115	0.012072026	0.12304379
t	0.00077019865	0.009059196	0.027012048	0.08300428	0.26223993	0.29705986	0.32085449
t	0.06582713	0.07852163	0.07254633	0.14207953	0.15315299	0.23696436	0.25090805
e	0.0076982575	0.18513529	0.07921752	0.056256115	0.027765837	0.30699685	0.33693013
p	8.936446e-06	0.0005107002	0.00055323646	0.0018026176	0.008966671	0.9340257	0.054132137
l	0.005354251	0.007106162	0.0047773416	0.013196495	0.03679086	0.34166393	0.591111
è	0.00027732554	0.011207733	0.006633495	0.0041469703	0.0034410802	0.6273149	0.34697846
o	0.0026539282	0.00074557535	0.002824494	0.010376581	0.090209074	0.7007587	0.19243161
</S>	6.967411e-05	5.7072375e-05	7.397239e-05	0.0003417384	0.004363254	0.8319757	0.16311857
