 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.93486387	0.038814586	0.0070062815	0.0060203373	0.002681706	0.004264133	0.0030844165	0.00203328	0.00093958527	5.195674e-05	0.00023986114
n	0.9681399	0.019880395	0.010387357	0.0015666629	9.147854e-06	1.3509703e-05	7.513672e-07	1.650394e-06	4.468554e-08	7.2170336e-09	6.878462e-07
e	0.06299327	0.23621577	0.40236244	0.28254992	0.008679962	0.0037135896	0.001130454	0.0007732666	0.0003985774	3.9418824e-06	0.0011787956
v	0.13720925	0.8093139	0.05196688	0.0014885239	3.8252233e-06	1.5546191e-05	1.0041822e-06	5.05465e-07	7.040005e-08	2.1482627e-09	4.666195e-07
ò	0.0010536063	0.69863003	0.2950667	0.002249851	0.001028268	0.00072192715	0.00041282506	0.00012534235	0.0005280967	2.8303379e-05	0.00015507147
ì	0.009242155	0.59110934	0.2850459	0.047085945	0.028669657	0.024847856	0.008103675	0.0028106705	0.0024646425	0.00023600756	0.0003842163
c	0.018385023	0.38616294	0.57742155	0.011428144	0.000447457	0.0042910688	0.0006294798	0.00113545	9.6692886e-05	2.3590673e-07	1.8877047e-06
h	0.0005116159	0.39144942	0.5813509	0.010705168	0.0027934343	0.0007900632	0.0004490436	0.0009848342	0.0023684802	0.00083441846	0.0077627045
a	0.0035762922	0.33487	0.6518104	0.007705407	0.0010444765	0.00013658158	6.801674e-05	5.62495e-05	0.0001968657	0.0001488318	0.00038686825
d	0.00043908914	0.013177613	0.67126656	0.31217182	0.0015592112	0.0011492276	0.00020127962	2.6939186e-05	4.966733e-06	6.079326e-09	3.362711e-06
ò	0.0025377597	0.17991337	0.63706464	0.13388067	0.033480767	0.005232251	0.0011408103	0.0005966031	0.0029771426	0.0006458235	0.0025301029
n	0.00077314617	0.0059568766	0.09399646	0.8728312	0.023897678	0.0015305346	0.00052051473	0.0002518316	0.00012851719	5.915772e-06	0.00010738792
t	0.005115516	0.11146468	0.41284496	0.37438804	0.07725694	0.0032090517	0.00061620603	0.0009886087	0.0021282933	0.00089881924	0.011088906
a	0.008969448	0.027949072	0.33237717	0.4565695	0.114858314	0.006243303	0.006366392	0.0035272292	0.0071679996	0.00041325614	0.035558224
s	0.00010037666	0.00065964524	0.078336164	0.57570934	0.31170687	0.026782496	0.005567682	0.00086148124	0.00023969982	1.4492439e-07	3.6060963e-05
ì	0.015385133	0.03396741	0.09112322	0.30706233	0.3206111	0.1122707	0.021333326	0.016710887	0.06974492	0.0021400412	0.009651091
n	0.00012785112	0.0003454969	0.0053278594	0.5061693	0.47578648	0.010098348	0.0013247395	0.00042850318	0.00012809277	1.3428385e-06	0.0002619657
d	0.0028299948	0.0110789165	0.032819133	0.17795594	0.71775806	0.039301682	0.0026054669	0.0010762063	0.0019341838	0.0012320624	0.011408246
e	0.0009360305	0.0035993604	0.011617659	0.06112596	0.90097576	0.017174626	0.0008700017	0.0001375763	0.00011975438	0.00014330304	0.0032999362
k	0.00012724908	0.00018199415	0.002055187	0.039161365	0.4526	0.4692004	0.030960523	0.0027115112	0.0006285053	2.5169668e-06	0.0023707047
a	0.0015706826	0.0041154143	0.008370155	0.037473973	0.5629084	0.328845	0.015039171	0.0032802592	0.0044885217	0.00799211	0.025916267
ì	0.000100215875	5.537778e-05	0.00066614756	0.01195802	0.2362445	0.5749906	0.16308932	0.005816133	0.0020003952	1.3441203e-05	0.0050659133
