 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.9455329	0.024314253	0.0097178705	0.008823797	0.0022377102	0.0047651776	0.0038356434	0.00023786588	0.000534847
n	0.9600864	0.024588523	0.014567051	0.0006878954	4.1238487e-05	2.715659e-05	1.5229993e-07	7.216052e-08	1.4401472e-06
ì	0.05814289	0.09872639	0.6284511	0.15932792	0.031701986	0.009143534	0.0019925826	2.499367e-05	0.012488722
c	0.039590184	0.8704672	0.08715894	0.0024564108	0.0001256829	0.00015292333	3.451902e-05	4.496143e-07	1.3642794e-05
h	0.00068415323	0.6869047	0.31097728	0.0010970153	2.4226163e-05	2.7289323e-05	2.547937e-05	3.023946e-06	0.00025681805
e	0.014200196	0.7317506	0.25256014	0.0008417318	8.308917e-05	1.541803e-05	3.2186847e-05	3.7597198e-05	0.00047909553
t	0.0021716324	0.182835	0.8028481	0.011431374	0.00063599815	4.5203287e-05	1.1554458e-05	2.0999519e-07	2.089552e-05
o	0.086262174	0.099512674	0.53342944	0.12290551	0.093025476	0.008396846	0.02367108	0.00037329085	0.032423537
r	0.0001568895	0.20745702	0.5854298	0.2025879	0.003161045	0.0009796724	0.00018406991	7.834061e-08	4.3509343e-05
ì	0.027773686	0.08804537	0.4499421	0.3098719	0.07746609	0.008794026	0.030745635	0.0001265182	0.0072347517
s	0.0068310234	0.03609664	0.42281517	0.41945857	0.09821877	0.009745043	0.0038804694	0.00014624625	0.002808038
o	0.0550681	0.11535604	0.3126619	0.26157376	0.07413106	0.019165404	0.122442774	0.00019065668	0.03941038
n	2.531537e-05	0.0032619303	0.01990223	0.92982256	0.033785746	0.011503169	0.0012469197	1.4366268e-06	0.00045069229
t	0.0055169533	0.05651103	0.2341895	0.53836393	0.14231268	0.0075670723	0.0029408361	2.5172638e-05	0.012572831
a	0.004491866	0.03814152	0.07340243	0.55770653	0.09674975	0.008123083	0.031526312	0.0010510271	0.18880747
e	4.8332324e-05	0.0015147516	0.0046109287	0.51797074	0.45404023	0.017012388	0.0032781353	2.612681e-06	0.001521854
m	0.0004122973	0.0008323033	0.003366419	0.17751013	0.26726016	0.54572725	0.0027097226	5.9952613e-06	0.0021757458
a	0.0025474387	0.018166425	0.06700639	0.3044167	0.41135445	0.09305498	0.009364861	0.001617198	0.09247155
n	0.00028741354	0.00028369497	0.00092594547	0.02419284	0.62816805	0.24899143	0.05249029	8.6235574e-05	0.044574063
t	0.005969499	0.01090022	0.021411896	0.07231084	0.6749234	0.10724179	0.030578908	0.0016604769	0.075002864
e	0.007953602	0.029214943	0.024604755	0.18722883	0.113641754	0.035799127	0.0747352	0.14674681	0.38007492
ì	5.1356492e-05	0.00040306174	0.0004947502	0.025123848	0.11509049	0.5721538	0.17797078	0.0014721153	0.10723982
t	0.0024247055	0.00082531705	0.0015474578	0.0049459324	0.15114425	0.79224324	0.044673976	0.00027207492	0.001923105
s	0.008119827	0.0072492906	0.009184663	0.01619011	0.21046282	0.15076888	0.12860967	0.10266886	0.36674592
e	0.00088433846	0.0010689674	0.0011525856	0.0024807435	0.006016117	0.022311376	0.01171551	0.37846377	0.5759066
r	1.8080375e-05	3.969881e-05	3.592298e-05	0.00047849875	0.001963635	0.298353	0.4247619	0.018152535	0.2561968
e	0.027941717	0.025432829	0.02820933	0.036076583	0.14723611	0.062329277	0.28668556	0.02077589	0.36531273
k	2.377039e-05	6.6789675e-05	4.2674194e-05	0.0005234077	0.00046727	0.30285278	0.64325905	0.011908069	0.040856127
a	0.0028689404	0.0031431576	0.0041024443	0.007771029	0.1137462	0.12465603	0.6627128	0.013957624	0.067041755
v	8.340794e-05	1.7347993e-05	2.1512524e-05	5.0352755e-05	0.00023159197	0.024652086	0.8891848	0.032553792	0.053205207
r	0.004847893	0.0042450153	0.0046939915	0.0058192466	0.0279859	0.024969062	0.23438275	0.63379556	0.05926059
è	0.00028863226	0.0002968522	0.00025389274	0.0004944867	0.0003572051	0.004013586	0.011600303	0.8867151	0.09597991
c	0.00085220474	0.0002850194	0.0003624802	0.00052420987	0.0026371754	0.02239695	0.030736245	0.53253055	0.40967515
h	0.00043674282	0.00039947557	0.00042233264	0.000487906	0.0013648765	0.0023715366	0.012719089	0.95869476	0.023103308
i	0.0034898026	0.003194856	0.0032470964	0.0040072873	0.0050823707	0.06429953	0.05860276	0.5567132	0.3013631
</S>	0.002351283	0.0004746046	0.000513846	0.00052587094	0.00082726305	0.0025259592	0.06424555	0.10066399	0.8278716
