 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.95631075	0.008711083	0.0012380042	0.005660874	0.0025487698	0.0022397111	0.0066533037	0.0031713208	0.009058076	0.0012765337	0.0009965147	0.0003887787	0.0011052215	0.00038625087	0.00025489947
ì	0.9649984	0.03490058	8.5580585e-05	1.1552751e-05	6.8291195e-07	7.8086735e-08	4.0974737e-07	3.956526e-08	3.4786981e-07	2.8822551e-08	4.8371174e-08	2.040374e-08	1.4326822e-07	1.2473252e-07	1.7962091e-06
n	0.83739346	0.14020267	0.0017827706	0.018214917	0.0018321506	0.00016264999	0.0003424026	2.5067282e-05	1.3245671e-05	1.560598e-05	9.992047e-06	1.280475e-07	1.0783016e-06	5.61635e-07	3.3117053e-06
o	0.92231166	0.0763501	0.00072185963	0.00013415127	1.4985328e-05	5.130953e-06	3.7981004e-05	1.8767816e-05	2.496815e-05	0.00010545843	0.000108217726	8.0650076e-05	7.148006e-06	1.3447296e-05	6.544704e-05
ì	0.29748031	0.68090177	0.015360609	0.00613637	9.693202e-05	1.6517035e-06	9.75016e-06	3.3165196e-07	1.008848e-06	3.0362457e-07	4.381841e-07	2.7940374e-08	5.230618e-06	2.7796777e-06	2.5499876e-06
t	0.41143414	0.5726231	0.011557291	0.004247925	9.70515e-05	5.6616736e-06	1.8762115e-05	4.716784e-06	1.5111647e-06	5.3360923e-06	2.9859689e-06	7.507716e-07	2.6523904e-07	1.2927396e-07	4.4167336e-07
s	0.15353163	0.058919944	0.42556056	0.2912	0.014942292	0.002256861	0.009089429	0.0029547235	0.00401316	0.012760085	0.00904876	0.0033590482	0.002865495	0.003424014	0.006074022
e	0.36051548	0.3937882	0.14180396	0.022645492	0.014257588	0.0025620009	0.01033885	0.0018256491	0.0015573027	0.011126585	0.010498569	0.0044602454	0.0011624437	0.004520003	0.01893762
r	0.0071572484	0.4935552	0.32031518	0.17499827	0.0034992592	3.0418447e-05	0.00027998094	7.581114e-06	2.473205e-05	2.2252765e-05	5.8671965e-05	4.6940033e-07	1.7060387e-05	2.3980889e-05	9.745407e-06
e	0.029210519	0.027440952	0.2802365	0.27759957	0.035169207	0.0054327366	0.03228908	0.01043246	0.014903371	0.10111599	0.13693164	0.021071626	0.009023388	0.012244195	0.006898711
k	0.0004266871	0.06314289	0.10545863	0.8047733	0.024978058	0.00011947891	0.0007664687	1.6782888e-05	3.1433367e-05	5.3363437e-05	0.00013274467	8.953311e-07	2.5037594e-05	4.66942e-05	2.7678436e-05
a	0.0143572735	0.019786222	0.31257412	0.42863023	0.17598894	0.004446838	0.008040816	0.0016816756	0.0018788809	0.007214916	0.0106506925	0.006652847	0.001336418	0.0019526057	0.004807442
s	0.00022352753	0.007210663	0.06674165	0.74658734	0.17734	0.00028766255	0.0006057585	5.1681553e-05	5.2689775e-05	9.162806e-05	5.4351905e-05	2.2865402e-06	7.442147e-06	1.593697e-05	0.0007273585
ì	0.021868004	0.023968464	0.13102834	0.24039647	0.2775222	0.03227377	0.040598758	0.009567811	0.0080706775	0.060545657	0.09062569	0.031286463	0.010249938	0.012483286	0.009514528
m	0.0006380157	0.007053235	0.045552745	0.14472222	0.77402234	0.01987557	0.0033142285	0.0011853874	0.0009698832	0.0008036596	0.0005209697	0.0001560337	0.00047336944	0.00037375945	0.00033851975
m	0.014319861	0.014577584	0.074476294	0.08568576	0.74037725	0.02557497	0.004457725	0.00074052793	0.0006855122	0.0011122075	0.0025153505	0.0023977917	0.005076011	0.0121434415	0.01585973
e	0.15798904	0.17113318	0.08666614	0.058238402	0.44662175	0.025562266	0.0043325727	0.00093601114	0.00064408727	0.0006110909	0.00049558753	0.0009484889	0.0015077718	0.004194353	0.040119294
r	0.0002826357	0.004086702	0.0026522358	0.038460754	0.8383126	0.088630185	0.02434757	0.00073529076	0.0007927849	0.0004181888	0.00040668892	2.4565456e-05	8.0998274e-05	0.0001951138	0.0005736234
i	0.01446683	0.0137036145	0.023577506	0.035053078	0.21573764	0.36661217	0.08616101	0.016333928	0.008664209	0.025929261	0.0553116	0.060004756	0.01681322	0.02960846	0.032022744
