 	nella	pasta	metti	sale	vuole	il	sale	</S>
s	0.97120035	0.022156324	0.0008270872	0.00068031315	0.0018794845	0.002210159	0.0005119772	0.00053432985
t	0.27958405	0.68209356	0.01534414	0.008320976	0.0046594297	0.0049879523	0.0037062701	0.0013037084
i	0.80377513	0.046971638	0.016915072	0.07460152	0.022890095	0.027216991	0.0057762023	0.0018532969
p	0.009765768	0.9460511	0.019089254	0.023581402	0.0014898163	1.8230698e-05	4.1707303e-06	1.4082929e-07
à	0.05896465	0.11004785	0.11838104	0.605071	0.018358834	0.016278503	0.018891104	0.054007005
s	0.00492386	0.9374876	0.05350721	0.0035512396	0.00044320128	3.8473012e-05	2.0763107e-05	2.7648379e-05
t	0.3656061	0.4637277	0.13424416	0.020578077	0.008371852	0.00042090353	0.0039670444	0.0030841117
a	0.015728109	0.87299174	0.026993183	0.0017182636	0.0016215437	0.008510704	0.045013465	0.027422957
v	0.0011287471	0.21486393	0.638625	0.11514841	0.021755844	0.0027195115	0.005302821	0.00045564165
à	0.015844844	0.03304657	0.7690236	0.11622754	0.012697006	0.0038970825	0.023421228	0.025842069
l	0.00047550353	0.0041441657	0.90608406	0.08677779	0.0018301576	0.00031999752	0.0001055862	0.00026263102
e	0.04392466	0.046753094	0.5405031	0.10592098	0.01988085	0.025445957	0.12299268	0.09457866
à	0.000116599236	0.0127941305	0.61522764	0.23563705	0.010287129	0.01039379	0.08811531	0.027428396
l	0.00037030614	0.0022810267	0.15199646	0.7362894	0.09247622	0.0043563624	0.009922247	0.0023081028
a	0.008535204	0.00874137	0.120050594	0.19807245	0.09192212	0.053712316	0.26396728	0.25499865
e	2.2359038e-05	0.0019486201	0.04681376	0.07877347	0.023714196	0.07458826	0.479736	0.29440337
t	1.875222e-05	0.00014736266	0.004386422	0.03618105	0.61783713	0.1597484	0.16506742	0.016613398
è	0.0014785845	0.001355501	0.012574347	0.027829858	0.24411368	0.055046506	0.5266908	0.13091072
l	0.00025746305	0.00043249968	0.002080337	0.0381467	0.586442	0.28578365	0.021051353	0.065806
i	0.003434174	0.0028828077	0.0071416525	0.009720041	0.11281038	0.103013925	0.5847309	0.17626607
t	5.917064e-05	9.346656e-05	7.7011915e-05	0.00031878083	0.0077457465	0.7474096	0.06635434	0.17794196
à	0.0005551279	0.00043360106	0.0006370581	0.00084395363	0.0109263025	0.21717708	0.67030567	0.099121116
l	0.00034236882	0.000327053	0.00028148043	0.0006864946	0.00971992	0.08573764	0.3772474	0.52565765
a	0.000191067	0.00015409917	0.00016097604	0.00017092885	0.00058752677	0.008668881	0.7667542	0.22331235
</S>	5.06471e-05	7.063828e-05	1.9288553e-05	2.834098e-05	0.00062035664	0.042350568	0.12525342	0.8316068
