 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.97689646	0.01023621	0.0067530964	0.00017924333	0.0007800342	0.003216856	0.00039903028	0.001539131
m	0.06288796	0.93576914	0.0013303163	9.456098e-06	3.117859e-06	3.4081236e-09	1.4210039e-10	1.2630899e-08
a	0.6760079	0.076343864	0.0161315	0.028396389	0.18492275	0.0066424455	0.0014955691	0.010059548
r	0.76885295	0.22943717	0.0009355083	0.00058711827	0.00016028198	3.440614e-06	2.205616e-06	2.1268457e-05
ì	0.27381104	0.30320713	0.017296843	0.022516387	0.31011224	0.04682722	0.0032698635	0.022959355
o	0.43769118	0.2874853	0.18804333	0.019552963	0.046325006	0.011541288	0.0038497946	0.0055111614
e	0.009361452	0.21806213	0.5392428	0.07212891	0.16055311	0.0006000152	2.4090164e-06	4.9184186e-05
t	0.00024310996	0.008469078	0.7861061	0.090779655	0.11340333	0.0006649455	2.489327e-05	0.00030893186
è	0.01973782	0.027284272	0.16587056	0.13719289	0.25371805	0.04378559	0.08980249	0.26260832
l	0.00019937687	0.006868512	0.9309809	0.056328375	0.005280684	0.0001611952	4.734351e-05	0.00013358392
i	0.051987994	0.04594757	0.39933652	0.2006024	0.08055493	0.007060872	0.016128633	0.1983811
f	9.5050615e-05	0.00053244526	0.026963273	0.8563115	0.06303032	0.03873229	0.0018741199	0.012460909
a	0.013732141	0.01577627	0.056311306	0.36231807	0.14901537	0.05010507	0.16683574	0.18590604
m	0.00029364758	0.0009580768	0.031006055	0.2615354	0.12998308	0.19632044	0.04907389	0.33082935
è	0.03730757	0.0367652	0.071470864	0.3978776	0.26168293	0.13413367	0.019830314	0.04093181
n	0.014031935	0.020963905	0.042116564	0.22305323	0.6023919	0.054187626	0.010572957	0.032681823
o	0.2584901	0.20706804	0.20247427	0.08662252	0.21648486	0.013782206	0.0021544506	0.012923637
a	0.00046690356	0.0010820293	0.0072035124	0.022904376	0.33653048	0.37244242	0.01961204	0.2397582
p	0.00018259432	0.00062116445	0.0013881715	0.012278478	0.14658546	0.7671722	0.027328553	0.04444333
p	0.00025550707	0.0006217654	0.00057094503	0.004427166	0.014560687	0.66797584	0.2734057	0.038182396
è	7.520518e-05	8.416542e-05	0.0006519406	0.00080965494	0.01544377	0.11729935	0.65176344	0.21387248
n	0.0040743668	0.009917533	0.008849489	0.08696996	0.43766183	0.12905681	0.2019075	0.121562466
a	0.09009047	0.09966909	0.09042483	0.10165694	0.18223888	0.19827087	0.1479132	0.08973577
o	0.00015473741	0.00050482014	0.000385578	0.0025525272	0.039233	0.3523193	0.25646323	0.34838673
m	0.00015562978	0.00061807653	0.00024195592	0.0027873814	0.012173376	0.15456505	0.28501427	0.54444426
a	0.00061475305	0.0010144011	0.0006307164	0.0020004893	0.0063467976	0.27289703	0.64545184	0.07104393
r	0.00034772957	0.0013942344	0.00038832973	0.003999559	0.014594385	0.34418863	0.21766974	0.4174174
è	0.001453752	0.0031159932	0.0010668207	0.0021482666	0.0019156304	0.012547529	0.9344371	0.04331491
i	0.0017486454	0.0050969985	0.0034314091	0.031670433	0.088661425	0.03049839	0.2314683	0.6074243
</S>	0.00022166649	0.0009235249	0.00018025431	0.0013143385	0.0015567408	0.036076367	0.20469631	0.7550308
