 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a	0.9752417	0.0010155943	0.0060620783	0.0008289747	0.0018618361	0.008272101	0.0035431553	0.0005964498	0.0018023751	0.00024963066	0.0005259817
n	0.40767184	0.5574773	0.031884313	0.0029058196	7.4815243e-06	4.5042365e-05	7.2056373e-06	4.1069308e-07	1.4017493e-07	2.3933033e-08	4.7382144e-07
è	0.056454305	0.018385932	0.695752	0.17307208	0.01152357	0.018409248	0.0061953035	0.0039240997	0.0015642355	0.0016016494	0.013117461
r	0.20125325	0.45082843	0.33361688	0.010948687	0.0007326602	0.001343926	0.0005877197	0.00024085157	0.00017795493	9.697218e-05	0.00017262695
k	0.12031297	0.23134376	0.445986	0.10248865	0.0039101494	0.024844341	0.013753049	0.035780665	0.009058828	0.0007211756	0.011800416
e	0.22075075	0.33022773	0.40852454	0.025677241	0.0012765417	0.0005208275	0.0003466433	0.00043096396	0.0007042812	0.001095904	0.010444532
s	0.002053986	0.041640647	0.92329603	0.031074408	0.0011628707	0.00034586719	0.0002576041	0.0001211241	1.6863158e-05	2.0782738e-06	2.8540138e-05
e	0.09255402	0.07163612	0.21820791	0.26896903	0.054672178	0.048382692	0.07139199	0.09591315	0.04991616	0.003955097	0.024401627
k	0.00019755863	0.014168843	0.6476714	0.2830417	0.034740925	0.0140257105	0.0043506133	0.0013762392	0.0002932693	1.8067907e-05	0.00011566996
a	0.013927496	0.030763216	0.42691663	0.23079945	0.15028612	0.06662238	0.017112607	0.013016345	0.025103621	0.004485846	0.020966291
i	0.00093264866	0.012056561	0.80321485	0.11120448	0.060295686	0.005704958	0.0015313111	0.0007723804	0.00013895641	4.0649313e-05	0.0041074343
m	0.0006264141	0.004180344	0.13002595	0.6442433	0.11647918	0.08802977	0.014057791	0.0020194426	0.00019044692	1.1314387e-05	0.00013596746
è	0.007388248	0.011912599	0.1226365	0.057876892	0.4096085	0.24631792	0.049525946	0.0022929343	0.010951177	0.013484117	0.068005115
r	0.014517376	0.021434655	0.21807009	0.25717038	0.14222065	0.23052263	0.08336695	0.01307184	0.007336796	0.0018266264	0.010461954
i	0.05521502	0.06056803	0.086095735	0.11375687	0.21100932	0.0953874	0.07575914	0.03427488	0.11811316	0.0512705	0.09855
è	1.535645e-05	7.7140874e-05	0.0021246097	0.0014289543	0.118432574	0.60175663	0.24598259	0.0071373424	0.0029990468	0.005201897	0.014843889
s	0.0026343623	0.0034571006	0.01635446	0.1451058	0.08492504	0.3953449	0.3072716	0.03629559	0.004952951	0.0019075688	0.0017505686
s	0.0079210615	0.008945568	0.013062692	0.025141075	0.09889343	0.13599233	0.23601678	0.029087551	0.062951446	0.13966925	0.24231884
u	0.005569123	0.0072628544	0.010306368	0.008698644	0.03409668	0.12846124	0.15316807	0.0314082	0.018757258	0.15365988	0.4486116
m	2.3851155e-05	5.4379714e-05	0.00027453937	0.0007278647	0.006627754	0.19215564	0.36327523	0.1277206	0.012845198	0.08851327	0.20778167
u	0.010103153	0.010716601	0.015501335	0.019129459	0.08646231	0.12036544	0.43357748	0.21353105	0.0661488	0.006708226	0.017756127
a	0.00011343387	0.00016815774	0.0006286614	0.0029904502	0.004268086	0.074098445	0.13963807	0.56211495	0.054178916	0.034590974	0.12720983
v	0.00010747175	0.00015748932	0.00032206922	0.003576645	0.00094464043	0.02123474	0.083234824	0.5215823	0.25577956	0.08856423	0.024496047
ò	0.0017744924	0.0020719364	0.002830967	0.00538814	0.024305703	0.045413315	0.20683898	0.22427174	0.26365757	0.13055506	0.092892066
r	0.0018809634	0.0019923444	0.0072721383	0.042068347	0.004453045	0.009452578	0.01765175	0.44212112	0.27751797	0.16477376	0.030816011
a	0.014761366	0.015353008	0.014313764	0.020517437	0.018645529	0.020563707	0.040071268	0.20474651	0.15277846	0.4661269	0.032121986
s	3.0375684e-05	4.1132567e-05	5.136288e-05	0.0005154279	8.9376554e-05	0.0009321355	0.001340277	0.03480058	0.21302049	0.6237438	0.12543505
o	0.006395679	0.0065897536	0.006152776	0.009377364	0.0072967773	0.007011366	0.01566202	0.084948406	0.14259188	0.6371076	0.07686637
t	1.1522314e-05	1.5998552e-05	1.4852878e-05	0.00017293586	1.5089754e-05	0.00020663199	0.000226898	0.0041649016	0.109174035	0.80633694	0.0796602
o	0.00032076312	0.0003415945	0.0002971329	0.000580773	0.00041968186	0.000504368	0.0014148927	0.012938138	0.049431704	0.8865977	0.04715313
t	2.7349704e-05	3.5440433e-05	2.0394824e-05	0.00019112164	8.807195e-06	7.186445e-05	9.197557e-05	0.002278788	0.13428615	0.7805025	0.08248565
s	8.318794e-05	9.291195e-05	6.692158e-05	0.00018889524	8.814277e-05	0.000108850305	0.0003200523	0.0035468985	0.020408062	0.94297016	0.032125853
o	0.00012330929	0.00014392415	9.612665e-05	0.0002484919	8.081085e-05	0.00016389148	0.0001612086	0.00038179825	0.0042383573	0.5661028	0.42825922
m	5.902827e-05	7.228261e-05	3.6966503e-05	0.00025618076	1.2959038e-05	4.454948e-05	5.3308784e-05	0.00082409516	0.0653499	0.7307505	0.20254025
ì	0.0006342284	0.00066181837	0.0006190726	0.00091901905	0.0008488201	0.0009558164	0.002318627	0.01984875	0.06874663	0.8384264	0.0660209
</S>	0.012234973	0.01388589	0.007391509	0.03768886	0.0036030605	0.003328778	0.0032515647	0.025353972	0.04623422	0.51867324	0.32835397
