 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.96513677	0.028440692	0.006143629	0.00023543232	2.4157773e-05	8.713069e-06	1.0612196e-05
o	0.96263653	0.009732474	0.024896072	0.00080745923	0.0013062883	0.000567505	5.381219e-05
n	0.6664123	0.31880847	0.00646429	0.0076489695	0.00057254516	9.3335104e-05	5.6078612e-08
à	0.9354417	0.049172424	0.0012157067	0.00060958	3.712568e-05	0.0003911229	0.013132368
b	0.028835356	0.8222483	0.14811349	0.00069584063	6.2640494e-05	3.2057866e-05	1.2459612e-05
b	0.07921491	0.78724366	0.1308736	0.0023057468	7.808908e-05	0.00022231574	6.168889e-05
e	0.115231834	0.6248594	0.24988881	0.009450269	0.00016892422	8.6024826e-05	0.00031465583
t	0.8123642	0.12999305	0.053020235	0.0041375845	0.00025544883	5.4752643e-05	0.00017474638
o	0.9735334	0.018401671	0.00041857807	0.0004351328	8.498959e-06	2.2303053e-05	0.007180466
a	0.75068754	0.13423002	0.0034910608	0.10775707	0.0031778985	0.0006148552	4.1505715e-05
t	0.008921633	0.004381482	0.031402048	0.88650036	0.046362154	0.022040017	0.00039229434
s	0.6312111	0.07154134	0.0044387258	0.059032418	0.015941394	0.040049676	0.17778549
è	0.28343245	0.1932305	0.017360628	0.28830883	0.0047261156	0.0020784966	0.21086305
k	0.0070603476	0.004460841	0.8671143	0.113284096	0.0038763608	0.00014246102	0.004061514
o	0.73190635	0.07916082	0.0783202	0.08457264	0.0014111416	0.0006810166	0.023947759
r	0.0006004016	0.00074381486	0.514269	0.46219173	0.017319359	0.0022213834	0.0026543308
à	0.34847584	0.14797968	0.04333691	0.16101608	0.025608493	0.0025422827	0.27104077
s	0.00023845995	0.0004302722	0.7347449	0.16296807	0.09483043	0.00029478074	0.0064931475
i	0.4718458	0.063068524	0.06422523	0.07612539	0.08629795	0.004783851	0.23365319
t	0.00012844865	0.00018054422	0.056785222	0.080641516	0.62165153	0.096023895	0.14458883
è	0.05251334	0.011504073	0.010057781	0.01541865	0.0803393	0.04558842	0.7845785
l	0.00010061081	0.000144994	0.014115384	0.0069630556	0.90198827	0.050762516	0.025925238
i	0.09458605	0.013457562	0.0136362985	0.015146437	0.13713916	0.12980399	0.5962305
à	0.00020486614	5.4494973e-05	0.004366784	0.0011778814	0.25873378	0.029927252	0.70553493
s	0.00021969149	0.0001600593	0.000259007	0.00026067893	0.050900903	0.8992927	0.04890694
p	0.0052472064	0.00062736584	0.0006982574	0.00075788045	0.06518408	0.09158639	0.8358989
r	0.00024508365	7.973291e-05	0.0050481814	0.000862978	0.06702692	0.021647543	0.90508956
o	0.002565126	0.0010097885	0.045097593	0.02565356	0.2492266	0.21744712	0.45900026
</S>	0.00096017343	0.0001249699	0.0025060978	0.0013463774	0.18112272	0.20206836	0.6118713
