 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9844074	0.01056402	0.0005591514	0.00034266582	0.0003795625	0.0014111638	0.00075673417	0.0009903343	0.00042979905	0.00010668432	3.6798858e-05	2.9111054e-06	1.2869118e-05
ò	0.76342994	0.23587114	0.00063489453	4.743889e-05	1.6783632e-06	6.780479e-06	2.0834966e-06	9.1468496e-07	2.2269055e-06	3.0152552e-07	5.563156e-07	2.4269815e-07	1.8414605e-06
t	0.011366924	0.9855457	0.0010841669	0.0007390062	0.00020426919	0.00047715422	1.1614685e-05	0.0005349171	7.904394e-06	2.6210742e-05	2.191204e-06	1.6633713e-09	3.5954578e-08
t	0.2618233	0.5960289	0.031286895	0.02663924	0.032476828	0.029722733	0.004181275	0.0111299455	0.0031103257	0.002131196	0.0011418305	3.8843304e-05	0.0002885838
e	0.3047143	0.08552543	0.05265829	0.117465	0.2566402	0.10314886	0.0072892695	0.0518949	0.016186927	0.0026302654	0.0005905604	2.1241343e-05	0.001234765
j	0.0003066016	0.9469279	0.046735562	0.0054019373	0.00020753579	0.00010769824	2.5963607e-06	0.00027972998	8.803887e-06	2.0459736e-05	1.0669514e-06	3.1872078e-09	5.2197553e-09
è	0.03762285	0.15819809	0.6206681	0.09650242	0.0129309185	0.01770396	0.0069727446	0.007636205	0.0089056585	0.00810866	0.012788304	0.0032558574	0.008706169
n	0.00045057133	0.68309385	0.31379685	0.0024897414	6.917214e-05	4.8725436e-05	2.0094605e-05	1.0487836e-05	5.927188e-06	3.890779e-06	2.7424726e-06	1.751456e-07	7.796062e-06
o	0.13949879	0.30923253	0.5084799	0.022713639	0.0032548436	0.0051803896	0.0010827669	0.002541934	0.0018483185	0.0016533566	0.0025053236	0.00036588596	0.0016423349
m	0.00023707784	0.042880192	0.8828034	0.07304058	0.00070840324	0.00024078785	2.2051461e-05	4.4087217e-05	1.3440432e-05	4.171211e-06	1.8468552e-06	5.2405742e-08	3.8699177e-06
e	0.011293044	0.05800777	0.79034036	0.10987653	0.006151198	0.004325845	0.0010165888	0.0018196264	0.0019168445	0.0020696886	0.0044168266	0.0028595908	0.0059060566
v	0.00011467275	0.0052785324	0.7747827	0.21424316	0.0047765872	0.0006257425	4.1674713e-05	8.417512e-05	2.9069646e-05	5.311038e-06	2.320046e-06	2.469842e-07	1.5861577e-05
è	0.007935664	0.031202365	0.73641616	0.1674818	0.024912667	0.0072049024	0.0014179334	0.0025581433	0.002226614	0.002101189	0.004609856	0.0052387123	0.0066940025
k	0.0001650493	0.0009731537	0.24576886	0.74293876	0.008145137	0.0009644191	0.0005677668	0.00021474325	0.00012853931	4.147284e-05	1.3979588e-05	6.9025027e-06	7.113069e-05
k	0.01384276	0.02228619	0.50528514	0.39438418	0.027478728	0.0064041885	0.0015760313	0.00204141	0.0014510789	0.0010743112	0.0019838354	0.006768656	0.015423405
i	0.02087074	0.021959545	0.3323588	0.6196787	0.0025273447	0.00016342073	7.027077e-05	1.801152e-05	1.3928568e-05	8.428098e-06	1.5094796e-05	0.00024429063	0.0020714374
o	0.00013737717	0.00078630884	0.05736126	0.7668055	0.16135871	0.011207855	0.0013108103	0.0004490613	0.0004940565	3.598345e-05	1.4075862e-05	2.3083574e-06	3.6692563e-05
p	1.4660276e-05	0.00093107374	0.008944303	0.1060913	0.35327783	0.46292242	0.0036454387	0.053755354	0.0036734415	0.005950013	0.00035937675	2.2735598e-05	0.0004120544
u	0.0017556733	0.0032006626	0.02926235	0.058505792	0.32217088	0.3914675	0.057105772	0.062343054	0.031189222	0.015662013	0.00868403	0.0037041684	0.014948851
l	2.082798e-05	0.00011506994	0.0029249545	0.07742473	0.5452736	0.3372893	0.023180239	0.004636503	0.0052846046	0.0007763522	0.0003872366	0.00010816358	0.002578434
ò	0.011878905	0.015826363	0.057155885	0.09052785	0.41669804	0.2408882	0.033648882	0.051806036	0.020167535	0.018264879	0.015803836	0.011583128	0.015750423
t	0.00024157636	0.0003918702	0.0052866447	0.11772937	0.73254305	0.093340814	0.03580951	0.007982801	0.0042696875	0.00090992026	0.0002549914	0.00019626593	0.0010436143
o	0.020042438	0.021757375	0.046891507	0.082960546	0.3931984	0.14295375	0.085880846	0.021497605	0.019174682	0.010680318	0.012234105	0.09739687	0.0453315
s	4.3944847e-06	3.0670184e-05	9.013626e-05	0.002120194	0.067442246	0.6454552	0.24211982	0.01695232	0.015245458	0.002339575	0.0014891807	0.00038738112	0.0063234465
p	0.012236534	0.015327543	0.025964372	0.043088865	0.24639526	0.27074572	0.19059707	0.061155118	0.02543509	0.016937882	0.024941169	0.04235782	0.024817552
ì	0.00021019352	0.000603646	0.0009605334	0.0043617995	0.012262181	0.12096558	0.52692133	0.022098001	0.117176674	0.022776365	0.030132115	0.085221104	0.056310415
t	0.00059221406	0.0007445003	0.0021041804	0.013064407	0.18074365	0.34953466	0.12853524	0.2194146	0.079596326	0.014171985	0.0034747466	0.0016377954	0.006385575
i	0.0139672635	0.01472954	0.017995957	0.023593033	0.06611538	0.09901548	0.232872	0.09273635	0.048422944	0.022425653	0.024455594	0.24621777	0.097453035
m	2.5045392e-06	1.1837259e-05	1.6516218e-05	0.0001624095	0.003954376	0.22859082	0.5881404	0.0654915	0.09514082	0.004045473	0.0021507712	0.00087493245	0.0114176
u	0.004406056	0.0046228427	0.008845315	0.015564095	0.09525685	0.17301282	0.36097902	0.21976227	0.076485895	0.009805546	0.0028163656	0.01627006	0.012172815
c	1.3213859e-05	2.4856527e-05	2.8246348e-05	0.00011092137	0.0018905017	0.09072353	0.30585894	0.25185606	0.31255248	0.017055422	0.0048349644	0.00095857825	0.014092298
e	0.0013728442	0.0014823126	0.0022485268	0.0036527936	0.02017377	0.06161134	0.44981882	0.14372076	0.09692075	0.009754734	0.0019714704	0.1390528	0.068219066
p	5.9505262e-05	4.876584e-05	3.9786944e-05	0.00018162538	0.0030594778	0.04491961	0.19256325	0.29050902	0.3999451	0.02865073	0.01829294	0.0018031441	0.019927027
à	0.008942101	0.009546659	0.008700903	0.00995967	0.020988774	0.026840609	0.122788034	0.21550721	0.14450094	0.069893144	0.022349807	0.26996112	0.0700211
o	0.0003789537	0.00039244737	0.0006330072	0.0017822363	0.0076892376	0.031422827	0.047892068	0.5527217	0.13112156	0.15066883	0.04428813	0.00545168	0.025557285
s	8.9174555e-06	3.5017587e-05	1.6442727e-05	3.1665757e-05	0.00018915984	0.0040613483	0.013447632	0.278189	0.22295736	0.36550936	0.09857377	0.000738139	0.016242158
t	0.00050390966	0.0005004629	0.00044951373	0.00056895113	0.0016590101	0.004714104	0.06354386	0.118968464	0.14905944	0.093649596	0.06858415	0.4290266	0.0687719
i	0.0004919959	0.00085310533	0.0008081365	0.0010964808	0.0019021053	0.048825074	0.04478941	0.01960629	0.12284992	0.019989757	0.013922764	0.44274396	0.2821209
t	2.1181909e-06	1.5687909e-05	4.435735e-06	1.1451541e-05	8.1420905e-05	0.018390426	0.034553878	0.0790358	0.4357034	0.19479582	0.2171938	0.005055342	0.015156462
à	0.0012275815	0.0015377863	0.0012672293	0.0015096184	0.0032993497	0.0071855383	0.047116254	0.11398095	0.13183592	0.12285519	0.08167114	0.37438035	0.11213307
l	0.00019569152	0.00018354454	0.00017994693	0.00032161488	0.0011266695	0.0053645056	0.012138314	0.21877979	0.12507637	0.3629872	0.20125858	0.011156869	0.061230876
a	0.0043649795	0.0043358547	0.0043676966	0.004665897	0.0062366053	0.008285761	0.039580967	0.0685276	0.06548975	0.1727348	0.07341096	0.42008418	0.12791498
s	7.768363e-06	1.4292089e-05	7.5804737e-06	1.33383455e-05	5.9891874e-05	0.00280625	0.0067859334	0.03190883	0.14222598	0.2700056	0.38372862	0.009071442	0.15336451
s	0.0020743937	0.0023109696	0.002056153	0.002225839	0.0033791782	0.004664736	0.029043278	0.06604904	0.07981879	0.24020569	0.14575765	0.31190702	0.11050731
a	0.00017801342	0.0002218267	0.00019973553	0.00023882028	0.00035996927	0.0036321545	0.0029978424	0.003685173	0.013490336	0.006678844	0.00667993	0.48516327	0.47647408
n	4.1097665e-06	9.817478e-06	2.7555614e-06	4.404206e-06	1.8125618e-05	0.0013207183	0.002299877	0.009565838	0.0654098	0.12730536	0.7229059	0.004860067	0.06629321
a	0.00048727944	0.0004603516	0.0004217241	0.00046752061	0.00083760906	0.0012428203	0.013230964	0.027243413	0.036585033	0.090542175	0.0810467	0.7047724	0.042662
z	1.3057938e-05	9.447316e-06	3.0837916e-06	3.7912844e-06	1.2576886e-05	0.00016916537	0.00048122575	0.0029974843	0.01598019	0.06409393	0.86491257	0.011704643	0.03961881
ì	0.002876758	0.0027186943	0.0022983009	0.0023495085	0.0029863813	0.003258832	0.0093513075	0.020619227	0.024478275	0.10658334	0.10676107	0.5989393	0.11677909
s	0.00050743564	0.00042634565	0.00037953685	0.00053683075	0.0009504625	0.0023999345	0.0029350664	0.04680451	0.03721967	0.22749878	0.18049711	0.09617387	0.40367043
o	0.0024308395	0.0023811646	0.002330588	0.0024025468	0.002792223	0.003264025	0.0091589745	0.013624278	0.017335663	0.080819614	0.06138815	0.63075423	0.17131776
</S>	2.0844516e-05	2.6636933e-05	1.3669437e-05	1.6311287e-05	3.237761e-05	0.00037182483	0.00066058734	0.002793122	0.012380717	0.06292282	0.2766717	0.023168243	0.62092113
