 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.98680604	0.00574685	0.0015424233	0.0014845326	0.0031272986	3.4548626e-05	0.00090035965	0.00010280552	0.00025510747
a	0.8089198	0.17424668	0.004844644	0.004254077	0.007539982	5.4674115e-06	9.085869e-05	6.7408746e-07	9.777312e-05
p	0.010869491	0.98825574	0.0008060397	5.7713307e-05	1.0781869e-05	6.4127725e-08	1.1434264e-08	1.771216e-09	6.725837e-08
e	0.06740017	0.2629897	0.33068728	0.30562684	0.030424666	0.0013622813	0.00023710394	1.4425371e-05	0.0012575339
d	0.01197387	0.98239917	0.0043074903	0.00088443997	0.00042794162	1.2925446e-07	6.974461e-07	2.0795877e-08	6.351098e-06
ì	0.091069385	0.58904994	0.2927929	0.011465603	0.0017236834	0.0013646536	0.0044813235	0.00016519241	0.007887374
a	0.017767962	0.7503187	0.21508794	0.011938063	0.0023207483	0.00029994376	0.0006885695	0.0005172187	0.0010609268
m	0.00067929295	0.13326453	0.8494629	0.016253203	0.00033358924	7.1736747e-07	4.1351015e-07	6.727104e-08	5.313058e-06
i	0.016239876	0.08410947	0.39561778	0.15167567	0.008376803	0.0016442521	0.0118884165	0.02109589	0.30935183
n	0.0006364606	0.013679055	0.83977926	0.13394313	0.0031705224	3.0873838e-05	3.4549008e-05	4.790972e-05	0.008678247
c	0.024535391	0.067454696	0.5484371	0.20131965	0.008817385	0.0010449626	0.008225784	0.008142446	0.1320226
i	0.0030756413	0.35336262	0.32022583	0.05518201	0.0031987557	0.00054604403	0.00045404813	0.006916432	0.25703865
à	0.00088531687	0.016373405	0.53545207	0.3914454	0.044002425	0.00012067265	0.00041958888	0.00033428497	0.010966846
e	0.0028684835	0.004554098	0.7079407	0.26797476	0.016219437	1.9871894e-05	0.00020956912	1.4525631e-05	0.00019857904
n	0.00017190007	0.00063593633	0.08688527	0.7241417	0.186503	0.00029534468	0.00019654365	1.0704911e-05	0.001159658
i	0.0090771625	0.013712121	0.14744386	0.38158906	0.15487133	0.011145213	0.005337102	0.006783876	0.27004024
n	3.42476e-05	0.00013416422	0.00516712	0.19398694	0.7626709	0.028680937	0.0023507357	7.6131044e-05	0.0068988292
d	0.006333712	0.008048558	0.06517094	0.23971038	0.5139673	0.07834244	0.013421876	0.017220234	0.05778459
ì	0.009833007	0.021270227	0.011437281	0.041426435	0.08303513	0.035205327	0.001411363	0.013122803	0.78325844
n	0.009327829	0.009967605	0.1791419	0.34654117	0.13605812	0.17051262	0.06865734	0.027988033	0.051805362
n	0.06153016	0.06359829	0.1001866	0.16451234	0.226764	0.33435747	0.03283442	0.0018169401	0.014399804
u	0.25093332	0.27723837	0.15178347	0.1102675	0.026682865	0.032182872	0.012566927	0.017471062	0.12087364
t	0.00028856672	0.0021166091	0.0035239144	0.025105434	0.22845726	0.19332749	0.3130175	0.038279373	0.19588378
t	0.0075953095	0.007981982	0.0094979815	0.014232374	0.034641836	0.26383346	0.056665342	0.53198886	0.07356285
e	0.0033240817	0.038714632	0.0064324434	0.013945352	0.09120444	0.025315983	0.19887076	0.52395564	0.09823663
m	4.5252025e-05	0.0008357718	0.0006650723	0.0060688755	0.1338934	0.012979986	0.5994886	0.11164809	0.1343749
a	0.0045139794	0.0046645356	0.008119837	0.018116511	0.09332208	0.37010726	0.3681997	0.105834186	0.027121844
n	4.5649387e-05	8.2713595e-05	0.00010351591	0.0005574807	0.005787356	0.053253196	0.7875061	0.07726681	0.075397074
i	0.0033321178	0.003389433	0.003947917	0.0058810133	0.018030493	0.098610714	0.18218322	0.65432894	0.030296069
c	1.1535e-05	2.7422824e-05	3.339005e-05	0.00020082043	0.0020364071	0.018002613	0.4740997	0.4048161	0.10077198
h	0.000778343	0.00079415814	0.0009599642	0.0015618609	0.006140198	0.023749387	0.058166	0.83710575	0.07074435
ò	0.000583269	0.000794326	0.00050582003	0.0008110282	0.0028576818	0.0030276529	0.10781478	0.7712163	0.11238914
t	0.0008791809	0.0007760376	0.0017383561	0.003920462	0.004440928	0.05885791	0.1384688	0.6433235	0.14759485
t	0.0015460674	0.0015466921	0.0016337446	0.0018329888	0.002430469	0.013263687	0.013406079	0.9134683	0.05087202
o	0.00010532359	0.00017341656	0.00011703855	0.00014109576	0.0002371282	0.00037287187	0.0063404874	0.88249767	0.11001504
</S>	1.7184484e-05	3.0273968e-05	2.0646983e-05	4.004943e-05	0.00013336066	0.0005643048	0.009771337	0.32838026	0.6610426
