 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.9815388	0.0005043143	0.0045813015	0.006245737	0.0036847212	0.002430424	0.00037340177	0.0006413833
A	0.85951054	0.13864006	0.00014939421	0.0016977335	1.4657468e-06	1.7343133e-07	7.547691e-08	5.821459e-07
n	0.7116878	0.25024012	0.022224724	0.013240787	0.0016551513	0.00072238693	4.8156213e-05	0.00018087632
n	0.9730266	0.024154758	0.001347174	0.0011991006	0.00012486223	9.767472e-05	4.3520395e-06	4.5536646e-05
a	0.79019684	0.115427434	0.029687893	0.00846299	0.0055992077	0.012750315	0.0071026618	0.030772666
à	0.020245053	0.8876536	0.067201026	0.024525864	0.00029924556	4.8017566e-05	7.672435e-06	1.9437632e-05
r	0.0032400182	0.8879276	0.052801352	0.05442326	0.0012734358	0.00032128132	1.1853081e-06	1.1936588e-05
t	0.036612958	0.254792	0.45865384	0.07589444	0.0322841	0.06311666	0.0020565554	0.076589376
e	0.022880776	0.08169685	0.40877149	0.017044274	0.04590886	0.0583767	0.016641736	0.34867927
n	0.00020309011	0.055620883	0.8468293	0.08840875	0.008032266	0.0008249581	4.44964e-06	7.627705e-05
a	0.018991342	0.0717158	0.67942995	0.1922538	0.011929531	0.009987759	0.0001486812	0.015543091
s	9.0178204e-05	0.005518132	0.71282023	0.27560142	0.005366758	0.00020227459	1.0025008e-05	0.00039099477
t	0.021420201	0.03840883	0.54493004	0.25732562	0.049848095	0.040826198	0.004400427	0.0428406
è	0.009797312	0.01851666	0.74489474	0.041590873	0.032408986	0.05722889	0.054080956	0.041481543
i	0.0020841416	0.017539525	0.11351568	0.62630844	0.20408528	0.018806422	0.009997742	0.007662754
i	6.5007e-05	0.0016598831	0.033077855	0.81305045	0.1482735	0.0031757709	1.6877211e-05	0.0006805932
t	8.293454e-06	0.00048326253	0.030387782	0.5573937	0.39359662	0.017500332	8.908314e-05	0.0005408819
t	0.002580867	0.007586504	0.09440221	0.24665459	0.45285842	0.06935142	0.014581669	0.11198438
u	0.00014057137	0.0004743931	0.028232792	0.008024379	0.019821322	0.01687757	0.49799374	0.42843527
m	1.5984535e-05	0.00013062326	0.009822795	0.0335049	0.6279405	0.19634186	0.023103427	0.10913989
b	0.009314134	0.012456802	0.04553209	0.10406525	0.54516876	0.22882698	0.007813044	0.046822928
r	0.0019139951	0.004518565	0.10055111	0.07932658	0.15298736	0.06443721	0.016825827	0.57943934
ò	0.0311699	0.038154773	0.2988073	0.108347945	0.18032414	0.107592985	0.1119409	0.12366206
s	0.0053159604	0.0079500675	0.0056862026	0.10279267	0.16361012	0.24885295	0.24248002	0.22331204
e	0.035501968	0.037901696	0.04409111	0.055429887	0.12986934	0.4045831	0.22698073	0.065642186
m	5.257333e-05	0.00014288718	0.003584853	0.0041726828	0.060888242	0.3272844	0.34772322	0.2561511
è	0.0052459612	0.006101149	0.011789115	0.021025522	0.14950626	0.76299435	0.026510248	0.016827349
n	0.0041341055	0.0073253517	0.002710517	0.011488731	0.069399856	0.38118362	0.3312861	0.19247171
a	0.10158513	0.095659286	0.028809775	0.08594012	0.088942595	0.2276481	0.16419734	0.20721763
s	1.4925703e-05	3.3167595e-05	8.3912855e-05	7.890924e-05	0.0008296871	0.00565778	0.77390456	0.21939698
t	0.0021558038	0.0031085853	0.0026474632	0.0022531888	0.0026336114	0.0056228847	0.62482905	0.35674945
e	0.00069870893	0.0009525796	0.008398628	0.0023456484	0.008604366	0.01791873	0.36044043	0.60064095
p	5.1054662e-06	2.4076082e-05	0.00011986125	6.9569855e-05	0.0012703356	0.009533061	0.7859584	0.20301957
l	0.00019806351	0.00037295453	0.00030605393	0.0002561649	0.00051327195	0.0024595372	0.7190921	0.27680197
ò	4.7624897e-05	7.627156e-05	0.0007348999	0.00019596762	0.00083753344	0.0026955432	0.55256605	0.4428461
n	9.2146714e-05	0.00016519586	3.22008e-05	0.00029125065	0.0007957703	0.0020365408	0.6969225	0.29966432
n	0.0016193694	0.0020013559	0.0015062552	0.0016705919	0.002477786	0.0063909767	0.7826291	0.2017046
i	0.012100628	0.012371471	0.0077354154	0.011758193	0.008647076	0.0105215525	0.21174863	0.725117
</S>	0.00020608799	0.0004202896	0.00014381555	0.000150699	0.00036530563	0.0012611509	0.2513203	0.7461324
