 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.969436	0.007881999	0.0010360741	0.004594499	0.0023913688	0.0018619905	0.008106339	0.0010262335	0.0019059409	0.0013109652	0.00020223748	0.00024642632
ì	0.9680986	0.031824384	6.504943e-05	8.902595e-06	6.5157155e-07	4.332679e-08	3.037047e-07	2.4875925e-08	7.2506694e-08	4.0286224e-08	1.1805465e-07	1.8817293e-06
o	0.8507308	0.12901227	0.0016267447	0.016199484	0.0020771944	0.00015701803	0.00010267556	6.72642e-05	1.5883112e-05	2.5454237e-06	1.1445857e-06	6.99841e-06
ì	0.063877754	0.9259694	0.0090495935	0.0010625022	3.898073e-05	2.760562e-07	2.1329143e-07	3.7059988e-07	1.7190978e-07	1.7717066e-07	1.8326683e-07	2.6627276e-07
s	0.010925867	0.93553674	0.043120116	0.010001242	0.00028557502	1.2904982e-05	2.5652535e-05	2.0496578e-05	3.3921107e-05	2.2784241e-05	6.4830942e-06	8.182107e-06
s	0.37228963	0.16876428	0.33179027	0.06424716	0.0051024402	0.0018322604	0.004845229	0.008315679	0.013740528	0.009723255	0.0074482686	0.0119009605
e	0.3126607	0.34299198	0.120319836	0.027244197	0.027941044	0.008291399	0.008779049	0.03602437	0.030477518	0.004028242	0.0068132016	0.074428454
r	0.0023479252	0.4601888	0.39451665	0.13681386	0.005468631	4.1420364e-05	9.696407e-05	0.00010348808	0.00025893285	6.6062865e-05	7.5315176e-05	2.1901229e-05
e	0.023276439	0.031845734	0.39138344	0.32413688	0.030502127	0.005755249	0.013809363	0.049620025	0.091112696	0.0152699975	0.009242554	0.014045463
k	0.00029254836	0.09035977	0.17986731	0.6998732	0.02739986	0.00013116914	0.00028776488	0.0002884914	0.0007029703	0.00020029521	0.00040383416	0.00019274716
a	0.013096668	0.021125171	0.3647837	0.443823	0.13043708	0.0025187978	0.0020253782	0.002637439	0.007442694	0.0016237877	0.0021242113	0.008361981
s	0.00016887864	0.0072535784	0.09065975	0.7858637	0.113656424	0.00021017728	0.00016374463	0.00015247648	0.00012090306	2.3843397e-05	2.1264494e-05	0.0017051861
ì	0.025195096	0.02843872	0.18639176	0.33155966	0.2698228	0.027103404	0.01047919	0.038437977	0.047591504	0.0076432945	0.008140405	0.01919615
m	0.00060677505	0.008614979	0.07510468	0.19757645	0.69833565	0.011634881	0.004443406	0.0015838391	0.0008959938	0.00070609245	0.00020776041	0.00028942554
b	0.016595028	0.017929023	0.10225056	0.108439885	0.6934817	0.0151154	0.0032427702	0.00129532	0.0024783048	0.0031995776	0.017434832	0.018537674
e	0.20036863	0.24805719	0.08976957	0.05300097	0.3488139	0.012477281	0.005901999	0.0009017003	0.00055768614	0.0004402733	0.0048139896	0.034896746
r	0.00033314255	0.0055791363	0.00380277	0.039404567	0.8963064	0.036463067	0.013188025	0.0016728934	0.0013740808	0.00018254906	0.00022032433	0.0014730014
i	0.026264073	0.024420926	0.044375755	0.06549118	0.30730098	0.3263	0.039381593	0.028680708	0.036417503	0.0069881002	0.020574437	0.07380472
k	8.831732e-05	0.00134509	0.0009739921	0.03253669	0.52067935	0.324388	0.093631744	0.008426856	0.0073605357	0.0009181145	0.0027104972	0.006940766
à	0.004582443	0.004720863	0.015161679	0.022300683	0.39312005	0.40991464	0.082073905	0.00901	0.009033573	0.0049301716	0.014384325	0.030767672
n	0.0005903328	0.0016044177	0.0037258	0.012876696	0.31480724	0.46688038	0.12573594	0.057846136	0.010861537	0.0015526528	0.00071659696	0.0028022935
n	0.009809774	0.008193049	0.013082543	0.014655938	0.16782682	0.6341497	0.073219426	0.023415612	0.008403381	0.002546638	0.027368817	0.017328298
i	0.061594013	0.06390718	0.034328602	0.039952047	0.28949007	0.37529364	0.0696087	0.021110455	0.0052335835	0.0011657308	0.0039334	0.034382638
s	0.00010184775	0.00087043113	0.0002682145	0.001953185	0.020825066	0.28055638	0.5743921	0.085462436	0.023873163	0.0008252489	0.0014784874	0.009393555
s	0.006126149	0.0057605035	0.0069487286	0.00821955	0.023869045	0.4611278	0.25354096	0.12690173	0.043130517	0.0035992314	0.013312535	0.047463313
ì	0.010102801	0.051629104	0.008560324	0.019430693	0.030001143	0.17302418	0.46765873	0.081643775	0.06801698	0.007161602	0.009621758	0.07314893
c	0.00029620886	0.0006063303	0.00088588294	0.0027254957	0.017398572	0.22916135	0.27116716	0.3482958	0.100839935	0.0058089974	0.002975635	0.019838627
h	0.001576737	0.0012927498	0.001623849	0.0018483979	0.010021989	0.31168196	0.33283192	0.16897063	0.12527347	0.017924968	0.018540502	0.008412773
r	0.0028681292	0.0035172736	0.002663425	0.004295681	0.0145263765	0.38732395	0.3097965	0.19663706	0.046543345	0.0039483514	0.002919342	0.02496049
a	0.008571745	0.014232383	0.008998747	0.011999776	0.01835969	0.14201194	0.32188433	0.2279078	0.1612259	0.028859407	0.014899369	0.04104899
c	3.2075823e-05	0.00019708408	4.1456384e-05	0.00015003278	0.0005510317	0.020894192	0.4055089	0.20798141	0.31709296	0.0066177845	0.006709523	0.034223482
e	0.00096210797	0.0008712282	0.0010480544	0.0011476609	0.00461005	0.15667565	0.25227877	0.20910087	0.23629087	0.050836183	0.058369078	0.027809493
e	5.7906163e-05	0.00013505665	0.00018066406	0.00019324664	0.0005201793	0.018534765	0.0927212	0.37603015	0.41404125	0.018874211	0.034790188	0.043921243
t	0.00040498597	0.000432223	0.00029781123	0.00039193203	0.00059752644	0.003916561	0.015810544	0.15113778	0.44745046	0.06409496	0.179088	0.13637713
è	0.00035311817	0.00035828428	0.0004933847	0.00047292444	0.0009971281	0.031085502	0.05996832	0.09300325	0.14724411	0.03754207	0.46021795	0.168264
l	0.000928284	0.0010835417	0.0012471899	0.0011536805	0.001695435	0.00698822	0.022100804	0.115461014	0.24595122	0.407296	0.024815496	0.17127912
i	0.009776239	0.009614577	0.010416676	0.010159618	0.013705836	0.10843832	0.10751357	0.19908041	0.19908097	0.19312572	0.044669665	0.09441846
s	2.3978255e-05	6.775396e-05	3.8573537e-05	4.7533806e-05	5.6392317e-05	0.00058288756	0.0077072475	0.019349223	0.14920151	0.18243282	0.04277072	0.59772134
e	0.006924396	0.0067027104	0.006988792	0.0070056776	0.008491383	0.062101908	0.06632712	0.1699452	0.17771284	0.042896196	0.04176527	0.40313855
