 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
t	0.8261184	0.057932377	0.015158473	0.017527463	0.03144652	0.04445597	0.002149653	0.0052110953
ù	0.9881158	0.0071429866	0.0021327643	0.0011954895	0.001243582	0.00013774278	8.144394e-06	2.36084e-05
t	0.79868084	0.20061788	0.0006615007	3.291512e-05	6.1929545e-06	5.729959e-07	5.923054e-09	4.7809642e-08
t	0.77592707	0.19420575	0.014187549	0.012827789	0.0017820207	5.7758363e-05	9.707564e-05	0.0009149169
o	0.9893735	0.0078723645	0.0006165318	0.0018487746	0.00020264664	7.684058e-06	1.2307908e-05	6.616859e-05
s	0.08907009	0.85917664	0.051350646	0.00039437518	8.115462e-06	1.3395571e-07	1.6299763e-08	5.2780425e-08
p	0.7592534	0.08418214	0.11808044	0.035431113	0.002071862	0.00040026708	8.6178705e-05	0.00049468473
ì	0.229956	0.3634245	0.15785062	0.19402114	0.04613938	0.003029615	0.0018211725	0.0037575408
t	0.015952779	0.59731084	0.3841904	0.0022445975	0.00015851231	0.00011069827	5.7108496e-06	2.6429629e-05
i	0.3652714	0.11838608	0.48094997	0.016705737	0.0037014459	0.00014590983	0.0027332553	0.012106267
t	0.009581383	0.16694023	0.78271186	0.038743258	0.0018337149	2.6782835e-05	9.347071e-06	0.00015335907
o	0.06019591	0.059017856	0.5190501	0.29342756	0.028102297	0.0028520774	0.012381745	0.0249724
f	0.0019248155	0.04094641	0.59361595	0.35075048	0.009666002	0.00016778847	0.00041637436	0.0025122194
a	0.042817593	0.04552746	0.3166261	0.532902	0.023911817	0.0012468987	0.0121943345	0.024773844
b	0.00020337675	0.00414128	0.060482454	0.9092936	0.014518114	0.0004787778	0.0022240279	0.008658395
b	0.010779888	0.01626312	0.118838646	0.80418694	0.0139764715	0.0006857239	0.013704444	0.021564763
r	0.01748132	0.076988555	0.18848334	0.6466285	0.0007300556	3.2100917e-05	0.0035204722	0.066135645
i	0.097688586	0.22558412	0.14679466	0.34001055	0.044133637	0.004882909	0.020264463	0.120641105
k	0.00019502267	0.0011572042	0.006613877	0.97306097	0.016671743	8.045139e-05	0.00041229956	0.0018084248
è	0.013252867	0.015968168	0.056807443	0.7726884	0.06737498	0.0018815539	0.02656414	0.045462467
t	0.0009604967	0.0031969296	0.010298304	0.85348755	0.1051709	0.021275619	0.000810054	0.004800219
s	0.051057324	0.04969272	0.07350527	0.41033676	0.21120387	0.007916809	0.1262527	0.07003454
a	0.006329564	0.024670191	0.011580023	0.11537919	0.123078875	0.093033545	0.38313186	0.2427968
n	0.0001008719	0.00034478828	0.0009855262	0.16012943	0.807729	0.005139651	0.01002364	0.015547022
o	0.008591895	0.008875682	0.015140567	0.16658309	0.74920225	0.015027641	0.020507742	0.016071107
p	1.6763197e-05	0.00015008166	0.00010659489	0.01853477	0.92247736	0.030796435	0.01127347	0.016644608
e	0.019334165	0.01815615	0.02271249	0.06572682	0.4413559	0.03010232	0.28523526	0.1173769
t	1.0906387e-05	7.5106014e-05	8.0335674e-05	0.007499315	0.80615586	0.13816647	0.037521616	0.010490427
t	0.0057709157	0.0061729327	0.007533401	0.027170535	0.40605578	0.058061	0.4060492	0.08318615
ì	0.011056849	0.023776222	0.01713286	0.121607766	0.3092786	0.07596192	0.25084415	0.19034168
n	0.00049705355	0.0010997258	0.0012430671	0.011616256	0.37942442	0.5025239	0.046566833	0.05702871
t	0.024662625	0.025380244	0.02699086	0.049870923	0.55358106	0.19324572	0.10801345	0.018255139
a	0.0017067146	0.0059333374	0.0021487186	0.009255009	0.37393528	0.53482395	0.045334633	0.02686229
c	3.0589516e-05	0.00014040279	8.1222184e-05	0.0013665131	0.23028342	0.6086395	0.1100086	0.04944979
h	0.0016335973	0.0016215185	0.0018076826	0.005182428	0.17178522	0.57812345	0.20376113	0.036085054
r	0.00035442927	0.0007105661	0.00050107844	0.0018530102	0.16013162	0.7536307	0.057224244	0.025594389
ò	0.0007868652	0.0018957186	0.0009519944	0.00205453	0.054236155	0.49774995	0.3653834	0.076941386
n	0.00048800456	0.0009022486	0.00072527106	0.0019149805	0.02046284	0.20778027	0.500277	0.26744947
u	0.011047494	0.011401728	0.011465598	0.015077727	0.080906026	0.17436793	0.63065034	0.065083124
a	3.0101908e-05	0.00013597897	4.592147e-05	6.217982e-05	0.0015422557	0.031307977	0.76256573	0.20430985
m	0.00012942268	0.0007491832	0.00020954559	0.00012554656	0.003870573	0.04621136	0.46360758	0.48509678
p	6.915938e-05	8.4212115e-05	8.240637e-05	0.00019363144	0.006254948	0.02747571	0.89709365	0.068746254
ì	8.9909605e-05	0.00038017245	0.00016047162	0.0001009381	0.0010218521	0.03805127	0.8528691	0.107326336
</S>	0.00017626748	0.00038766442	0.0002136491	0.00014727026	0.00017971045	0.004520599	0.60095894	0.3934159
