 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.9490549	0.001258004	0.009806805	0.012952597	0.003411453	0.0008797305	0.004393856	0.00051713875	0.0119723985	0.0025984456	0.00024658666	0.001611584	0.00035769574	0.00093883567
n	0.72715265	0.26991925	0.00016442254	0.0003341874	0.0024150843	1.6501293e-07	9.3583515e-07	4.225965e-06	8.727282e-06	8.034369e-08	1.5487174e-08	5.5979035e-09	1.2895226e-08	2.7282005e-07
è	0.03913158	0.011245669	0.37658468	0.117252596	0.43662328	0.0014132462	0.005916519	0.0037009784	0.0014261958	0.0020555346	0.0014680537	1.4809963e-05	6.66049e-05	0.0031003358
r	0.46208414	0.36317196	0.10070698	0.060145363	0.008569992	0.00046568806	0.0013384529	0.0007345737	0.0019169236	0.00046530672	0.0002786365	1.9668993e-05	1.2137852e-05	9.020855e-05
t	0.08421389	0.27295706	0.34633192	0.17348589	0.0147706205	0.0009955048	0.018414931	0.017407857	0.007048917	0.032335844	0.029306095	0.0007044737	5.1622344e-05	0.0019753044
i	0.03583149	0.039636213	0.25182438	0.29072762	0.021656225	0.01896304	0.05497867	0.05448861	0.007609207	0.1081899	0.08372007	0.008926723	0.00079158705	0.022656241
s	0.0006725363	0.14384413	0.6861837	0.10967312	0.053833213	2.9217808e-05	0.00086861436	0.003827986	0.00054211676	0.00046442548	5.9008766e-05	1.4275662e-06	5.68141e-08	4.5622795e-07
e	0.010362794	0.014069683	0.5481622	0.19938923	0.011062845	0.0035821807	0.025706934	0.028173909	0.0044948286	0.09158505	0.061221734	0.0011642993	3.8651095e-05	0.0009856076
s	1.4419774e-05	0.0057649952	0.6062251	0.37843117	0.008020805	2.4139645e-05	0.00038139682	0.0007174238	0.0002326082	0.00016348746	2.3485649e-05	4.21776e-07	1.8504137e-08	4.6778422e-07
e	0.007874296	0.012411409	0.6475536	0.232436	0.013794512	0.005631736	0.012581025	0.007963283	0.0016391131	0.03190161	0.024045417	0.0011680507	6.201598e-05	0.0009379784
