 	credo	che	stanno	ancora	svegli	</S>
p	0.918126	0.050631978	0.018155947	0.0040431325	0.002101535	0.006941411
i	0.97463155	0.015032357	0.006568986	0.0032821537	0.00035121446	0.00013367918
s	0.89741504	0.092966646	0.008031812	0.0015510628	2.6969012e-05	8.313638e-06
t	0.4610687	0.26207754	0.08369542	0.17673431	0.0028865337	0.013537408
è	0.15033656	0.24279547	0.30619866	0.17199643	0.020555548	0.108117275
o	0.09105148	0.66892666	0.22884099	0.010006459	0.00044001493	0.00073431246
k	0.004680022	0.22936048	0.74734604	0.017082768	0.0013162511	0.00021451195
a	0.009012986	0.11328037	0.48364887	0.0050822627	0.06128608	0.32768947
s	0.00019523344	0.051981162	0.92543334	0.0071940417	0.0018869973	0.013309182
t	0.054781392	0.2456147	0.44130862	0.018100593	0.018579813	0.22161491
è	0.02712983	0.1206537	0.31425568	0.009979698	0.022428216	0.5055529
o	0.011330942	0.16182579	0.53501	0.2773406	0.0044046193	0.0100880405
n	0.0020823784	0.011444472	0.2575866	0.57959586	0.13068677	0.01860393
e	0.008126936	0.038281422	0.16917293	0.050463434	0.1660968	0.5678585
a	3.170476e-05	0.00075668166	0.02783034	0.9367581	0.009073588	0.025549639
n	6.431177e-05	0.0005384471	0.004937133	0.79323465	0.20047106	0.0007544378
k	0.003904434	0.022832291	0.06213598	0.26863885	0.47618872	0.16629973
ò	0.003021085	0.0055146487	0.031308416	0.03501814	0.015046599	0.9100911
r	0.0032138668	0.011953799	0.033659868	0.83868444	0.028474106	0.08401394
a	0.14781563	0.1631396	0.18618853	0.40651068	0.05482556	0.041520037
a	9.3893235e-05	0.0008480032	0.006026784	0.06902411	0.5176473	0.40635988
t	7.225285e-05	0.00013933014	0.00042742945	0.06934062	0.832985	0.097035326
s	0.0004933622	0.003040005	0.003989789	0.19197719	0.73985535	0.06064433
ù	4.5609537e-05	9.321237e-05	0.00011080968	0.001720427	0.043085888	0.9549441
n	8.5201886e-05	0.00024960042	0.00029272164	0.032030415	0.9135016	0.05384047
n	0.004526875	0.008593703	0.0068446463	0.052924253	0.8449855	0.082124956
i	0.02885608	0.030100083	0.027917597	0.05682294	0.5230259	0.3332774
t	6.486457e-05	0.00027758072	0.00023022249	0.03128319	0.80883867	0.15930547
i	0.0020608073	0.0029474297	0.0024744384	0.01141922	0.16520588	0.8158922
</S>	1.0984087e-06	1.0725298e-05	1.391729e-05	0.0009314809	0.17284706	0.8261957
