 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.9195879	0.008107777	0.0009647916	0.0055603483	0.004167303	0.003576055	0.0012223006	0.0033387854	0.004952695	0.0062275203	0.018317774	0.0010483556	0.021900969	4.060971e-05	0.00047884652	0.00025681063	0.00025130194
ì	0.96695375	0.03295869	7.0402406e-05	1.1212424e-05	3.6672972e-07	2.88892e-07	5.536276e-07	1.10891534e-07	1.3682181e-07	9.000376e-08	3.5721848e-07	8.2134314e-08	1.8411081e-06	1.88042e-08	1.1185553e-07	1.1103259e-07	1.7939109e-06
n	0.83584774	0.13542105	0.0016567053	0.018651044	0.007127242	0.00043864376	1.3619901e-05	1.5574098e-05	0.00070224114	3.251724e-05	3.6410776e-05	2.1073603e-05	2.3129996e-05	7.69578e-06	1.265211e-06	4.652902e-07	3.5832861e-06
o	0.92590547	0.07258801	0.0007329853	0.00013884011	2.409382e-05	3.421514e-05	6.5942754e-06	8.19186e-06	3.0499941e-05	2.7551456e-05	3.6219506e-05	0.00027024196	5.52247e-06	0.00012023967	8.02725e-06	1.178482e-05	5.1621948e-05
ì	0.30058068	0.67510486	0.017037963	0.0066528795	0.00057398464	1.0713386e-05	1.2114176e-06	4.996259e-07	1.126057e-05	3.313436e-07	4.6229266e-07	2.6193348e-07	1.4553734e-05	9.1974215e-08	5.5359033e-06	1.682413e-06	2.9429882e-06
t	0.41078672	0.57116485	0.012487688	0.004846581	0.00064570096	2.3820909e-05	3.130684e-06	2.4490016e-06	2.4203002e-05	4.867719e-06	1.584742e-06	5.2205173e-06	5.4475095e-07	1.8228269e-06	4.2574072e-07	7.933925e-08	3.0642093e-07
s	0.15515712	0.058790527	0.44002455	0.2706658	0.013213218	0.0071879183	0.0015762851	0.00063095044	0.005959911	0.0026782998	0.0037354724	0.016423957	0.007708518	0.007820107	0.001422005	0.0020993426	0.0049060415
e	0.35308447	0.38698646	0.14185031	0.020393068	0.015221957	0.008880661	0.0060652895	0.00060128194	0.0042459406	0.0015247997	0.0015328953	0.025073756	0.0009889498	0.018559488	0.0005063591	0.00204129	0.012442964
r	0.006943887	0.498191	0.2889422	0.20131154	0.0040629706	0.00015630541	2.126457e-06	3.9970473e-06	0.0002640236	4.630717e-06	1.8623707e-05	2.8084321e-05	2.8967082e-05	5.425155e-06	1.449774e-05	1.3327685e-05	8.346936e-06
e	0.029265627	0.02735355	0.28646502	0.25057644	0.036914457	0.02260821	0.003978017	0.0028299072	0.043425072	0.013426044	0.017417178	0.16662256	0.0062774955	0.07380516	0.0060980725	0.0076353867	0.005301893
k	0.00040368672	0.058882345	0.08589804	0.819922	0.03343548	0.00046933166	9.5178875e-06	6.5423724e-06	0.0007294567	8.858543e-06	2.4738669e-05	6.269173e-05	6.325806e-05	1.5930877e-05	2.3209705e-05	2.3029195e-05	2.1822803e-05
a	0.015800368	0.021568364	0.352548	0.42092565	0.13802522	0.005362236	0.004675781	0.0009880656	0.009804865	0.0031352649	0.0020872522	0.013100189	0.00085351523	0.004685574	0.00085320644	0.0013879886	0.0041984357
s	0.000258776	0.0073593752	0.065505974	0.7679689	0.15689418	0.0009499564	0.00010721248	2.077735e-05	0.00027000773	3.1186453e-05	4.136856e-05	0.00013099768	1.36302515e-05	2.898266e-05	2.6355901e-06	7.513297e-06	0.00040848835
ì	0.02071034	0.021887314	0.11881209	0.19668764	0.28062433	0.06690556	0.048324823	0.004828077	0.037322797	0.012226281	0.008496854	0.10675288	0.0040826723	0.05230092	0.0062273256	0.007563086	0.006247029
