 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.8995984	0.024258606	0.01045457	0.00867777	0.0064368453	0.019416057	0.00118918	0.014815301	0.010128038	0.0029945318	0.0012543085	0.00021830521	0.0005580305
n	0.9715272	0.024982395	0.0024258168	0.0003130095	0.0002366233	0.00012258903	0.00038956056	1.7037811e-06	3.206871e-07	2.388318e-07	1.441416e-08	9.592565e-09	6.0279774e-07
ì	0.05661548	0.32402655	0.1768225	0.052186627	0.33790708	0.028484073	0.013871904	0.004194407	0.0012844374	0.0006413747	9.002841e-05	0.00011268284	0.0037628766
c	0.049392037	0.8292402	0.11310986	0.0039371983	0.0026418976	0.0013361023	4.22498e-05	8.987343e-05	0.00013248995	5.374583e-05	9.513792e-06	3.7147981e-06	1.1073006e-05
h	0.0012941951	0.6534342	0.3335395	0.008903059	0.0021938104	0.00022671567	5.959185e-06	1.1494376e-05	2.0385223e-05	3.6853123e-06	1.1429295e-05	5.264615e-05	0.00030286176
e	0.03869914	0.6464499	0.30406177	0.008475583	0.00090965553	0.00012617512	0.000105145526	3.2553748e-05	2.4249499e-05	1.8823726e-05	8.619968e-05	0.000309936	0.0007008696
n	0.004691953	0.26352373	0.66316867	0.04622925	0.01992903	0.0020145294	0.0001425653	0.00024037233	1.6221078e-05	2.842241e-05	1.6565755e-06	1.0859158e-06	1.2542045e-05
d	0.0021555687	0.14397126	0.6860747	0.10374278	0.061462626	0.0015128098	0.000103721	0.00038768337	5.3797943e-05	2.6616273e-05	3.2843272e-05	5.6261324e-05	0.0004194106
i	0.0061309207	0.11742194	0.60690016	0.18168946	0.07582529	0.0060342643	0.0005105233	0.0010202631	0.000194034	6.8859124e-05	7.419907e-05	8.709292e-05	0.004042994
s	0.00017670268	0.019887235	0.2530938	0.5946466	0.11856783	0.0128125325	0.00047341132	0.00031062664	5.6139716e-06	1.6503747e-05	9.239334e-07	1.8069348e-07	8.030055e-06
ò	0.01744496	0.072721004	0.32048395	0.23269178	0.22135484	0.042691927	0.008259719	0.065463	0.00362799	0.007651728	0.003988917	0.0004820676	0.0031380795
n	0.0016509691	0.0060956557	0.11259089	0.56726617	0.2788217	0.021477466	0.008818707	0.0010746771	0.0009057027	0.0007496104	0.00018867619	3.3146862e-05	0.00032672827
t	0.0038060588	0.043356296	0.33885494	0.39286837	0.20600973	0.008099339	0.002868842	0.00017473666	0.00023518791	0.00011973121	0.000107525106	0.0005165795	0.0029826288
a	0.016598267	0.04401334	0.12086996	0.355041	0.26269138	0.02591385	0.008970013	0.004302146	0.007366083	0.005178638	0.009186847	0.0031284199	0.1367401
