 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.9252298	0.02405858	0.0104490165	0.016555062	0.0056116306	0.0056977617	0.010879136	0.00036906675	2.373756e-05	0.0011262199
a	0.76796466	0.21834776	0.0011398317	0.012366669	3.2608812e-05	0.00013340828	1.4950645e-05	4.4341572e-08	4.9328236e-10	5.430004e-08
p	0.0339082	0.72738135	0.093406424	0.1439357	0.00046547534	0.00087822595	1.8102446e-05	5.966508e-06	3.098582e-08	5.6156813e-07
e	0.012119089	0.18979569	0.5747971	0.16485003	0.0229113	0.022003189	0.0009375647	0.011251665	0.0005933788	0.00074092747
s	0.008541865	0.901994	0.069726385	0.017516935	0.0010362705	0.0010440083	1.5502628e-05	0.00010046752	1.2388324e-06	2.3404275e-05
a	0.051779103	0.37401554	0.4712736	0.030812833	0.007843014	0.017884295	0.0013513601	0.040524583	0.0020679804	0.0024476366
m	0.00088582316	0.3383348	0.6168005	0.033350468	0.0055971574	0.0033372038	0.0001870292	0.0010266551	9.555154e-06	0.00047078409
m	0.011778826	0.14835636	0.78164595	0.028170722	0.0036984752	0.00053744053	0.00052536983	0.014578446	0.0016235483	0.009084944
è	0.12621862	0.4081646	0.42280746	0.005951082	0.002930502	0.0055054734	2.2873704e-05	0.008056642	0.0028663964	0.017476296
n	0.21574037	0.6014353	0.04886758	0.11580531	0.0017253411	0.011485662	0.0017502321	0.0031335005	9.891938e-06	4.672739e-05
o	0.38910154	0.2797805	0.21413231	0.02467983	0.011122032	0.0109746205	0.0017678372	0.036672775	0.0059105814	0.025858011
o	0.0007775608	0.013585484	0.50100464	0.3766923	0.10377518	0.0027945563	0.00031895912	0.0008450322	3.491282e-06	0.00020274449
k	0.00015294907	0.001671546	0.049245365	0.6074415	0.3168657	0.020908948	0.0019641735	0.0012053745	1.2479713e-05	0.0005319186
l	0.00845082	0.023810606	0.23835406	0.055174895	0.34298557	0.0030576952	0.0050218487	0.010595893	0.019709654	0.2928389
è	0.024499167	0.048204012	0.1545023	0.105329975	0.29296353	0.0025355862	0.0010291704	0.05948976	0.010864189	0.3005823
o	0.0030659542	0.006056907	0.046940938	0.5989535	0.2239366	0.101343505	0.013175751	0.0046813237	0.00020339066	0.0016421719
n	0.00034792026	0.0007254352	0.0043237954	0.068399996	0.5477881	0.36122635	0.0046250643	0.010947087	5.829422e-05	0.001557929
e	0.0067188623	0.010680574	0.056710616	0.024710799	0.53635126	0.012632764	0.03028428	0.011897123	0.01422892	0.2957848
o	0.00012333476	0.0002611638	0.0021400894	0.03841828	0.6212507	0.2313854	0.03391766	0.023460973	0.0025004009	0.046542015
k	0.00017822025	0.00026011426	0.0008420219	0.008899951	0.1307206	0.67867845	0.06873402	0.11019752	0.00049325154	0.0009958773
l	0.003862132	0.0057719336	0.024387948	0.013811084	0.54066926	0.016949907	0.03591966	0.024332935	0.03647369	0.2978215
è	0.006849974	0.009228022	0.013675101	0.03105736	0.104312114	0.05125239	0.005377483	0.04274688	0.031642906	0.7038577
o	0.0034011789	0.0034465175	0.0062982747	0.09970776	0.08204603	0.47050035	0.22036982	0.09646103	0.0073788706	0.010390185
n	0.00054202677	0.0005864067	0.0007818394	0.0039094677	0.020940816	0.1429835	0.22367544	0.5490838	0.027000047	0.030496612
e	0.003199088	0.0033563392	0.005595459	0.0049175397	0.104661584	0.012545997	0.2870617	0.24399847	0.175376	0.15928787
ò	3.2454223e-05	3.3941775e-05	5.122793e-05	0.0002760709	0.00069893483	0.017574396	0.07527703	0.8306737	0.047878567	0.027503658
l	0.0014262062	0.0012262693	0.0012002676	0.004536407	0.006672517	0.067392156	0.0701569	0.7616135	0.07119768	0.0145781
i	0.0032786669	0.0031810508	0.0034595523	0.0037992653	0.010251982	0.009944259	0.041289512	0.11694282	0.7507495	0.057103284
i	2.6462983e-05	2.7432256e-05	3.233691e-05	0.00010935451	0.00016952217	0.004413096	0.041951828	0.29999596	0.32899693	0.32427707
f	0.00021407567	0.00017482214	0.00011478091	0.00043466548	0.0007631873	0.009046636	0.010168812	0.7904253	0.13355178	0.055105977
a	0.00014036584	0.00011138109	0.00012186535	0.00016895431	0.0012961845	0.0024714475	0.010665789	0.70013094	0.27120283	0.0136903
m	1.8606639e-05	1.6559334e-05	1.4967447e-05	4.3197255e-05	5.2270374e-05	0.0013092125	0.0065014386	0.320247	0.13818187	0.53361493
i	0.00014341842	0.000111095535	0.00016438517	0.00016768271	0.003145351	0.0016146626	0.009524415	0.44656816	0.5129479	0.025612943
l	0.000105734565	8.255556e-05	7.5439006e-05	9.877695e-05	0.00010856309	0.00084376003	0.0014656918	0.71454	0.1030188	0.1796606
i	0.00022810746	0.000210368	0.00020950071	0.00022037803	0.00033238978	0.00047071849	0.00041878308	0.029550381	0.9022639	0.06609551
à	2.110807e-05	1.9031182e-05	1.7589438e-05	3.043629e-05	2.0195972e-05	0.0004177782	0.0009769992	0.0699086	0.07403973	0.8545485
r	0.0013252919	0.0010500513	0.00084107753	0.0015228589	0.00083083834	0.008530529	0.001630151	0.35360506	0.35724154	0.2734226
i	0.00030239837	0.00028076698	0.0002745399	0.00029903586	0.00033231894	0.0006176933	0.00069675373	0.020694407	0.8394006	0.13710146
</S>	1.0664975e-05	9.870858e-06	9.200625e-06	1.4169332e-05	1.0807622e-05	0.000116110474	0.00023967758	0.009966495	0.032906897	0.95671606
