 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.8470504	0.025424443	0.029389156	0.042756677	0.029290646	0.009397631	0.01252368	0.0021815184	0.0019857544
à	0.9678091	0.02221685	0.008989153	0.0005210157	9.9383826e-05	1.375436e-05	0.00018936892	0.00014372737	1.7751321e-05
o	0.8550916	0.14369823	0.0011345372	4.1785494e-05	1.10979545e-05	3.4906082e-06	1.8575158e-05	4.3829556e-07	3.0389361e-07
c	0.025432538	0.959993	0.014438811	7.045106e-05	8.878208e-06	6.280339e-07	5.475344e-05	6.3085827e-07	3.1022967e-07
e	0.18944392	0.665856	0.09522428	0.0067910217	0.00074302644	0.0005482005	0.0023308843	0.0032606712	0.035801955
r	0.11742459	0.86833775	0.013424122	0.00047870772	0.0001182615	5.9492726e-05	3.0025407e-05	7.8921075e-06	0.000119171076
k	0.0670539	0.80869985	0.0857142	0.020466283	0.008110582	0.0031607994	0.0033436234	0.000718897	0.0027317824
è	0.09552864	0.6903052	0.09248199	0.016436197	0.007476863	0.009054812	0.03994034	0.011745364	0.03703072
o	0.011762517	0.57191354	0.3772321	0.027331429	0.005704392	0.0006953897	0.0032410778	0.00059413415	0.0015253986
n	0.0037746045	0.3253219	0.64973295	0.014864991	0.0009065346	7.1988456e-05	0.005288161	2.0789259e-05	1.8031078e-05
t	0.018851042	0.3086018	0.46686444	0.08608928	0.0017597347	0.00061711995	0.0062837224	0.016282758	0.09465002
a	0.07441383	0.2826496	0.41409555	0.13620679	0.023563921	0.005301527	0.012679355	0.0046230536	0.04646633
è	0.00012415479	0.0053844275	0.835371	0.15210438	0.0053667645	0.00020749129	0.0013335632	2.518944e-05	8.294607e-05
n	0.0118151205	0.29951498	0.55502886	0.10901045	0.005443818	0.0007991401	0.018236099	9.479467e-05	5.674544e-05
a	0.041033342	0.21734668	0.3971634	0.19986762	0.005888415	0.0015174174	0.0040453505	0.03294063	0.10019717
m	0.00017586561	0.0032495914	0.2230935	0.6230553	0.13958757	0.0028548476	0.0022742506	0.00017120976	0.0055379067
à	0.0073460964	0.05394057	0.15361008	0.5741295	0.1797684	0.006372853	0.0025914547	0.0010574153	0.02118357
k	0.0020176948	0.008212692	0.083438136	0.63952464	0.20993716	0.031286363	0.021401221	0.0010393698	0.0031427194
i	0.028407594	0.0539001	0.10106389	0.55399096	0.20571046	0.0151836015	0.0043173837	0.0033754066	0.03405056
n	8.3773884e-05	0.00020733228	0.009024951	0.082521096	0.6591681	0.19522956	0.025502808	0.00064505736	0.02761727
a	0.0122235315	0.021122282	0.038904045	0.24428745	0.49737233	0.11610181	0.013167596	0.0012606605	0.05556026
k	4.140544e-05	8.129957e-05	0.002791567	0.02178345	0.37670583	0.50120187	0.06195829	0.00089607574	0.03454018
a	0.007444164	0.012321946	0.020709384	0.14435536	0.41705564	0.29051673	0.04486768	0.0018301695	0.060898952
k	4.8878e-05	7.8062214e-05	0.001311991	0.008846089	0.18351868	0.57437193	0.18395746	0.0025496327	0.04531727
u	0.0070858244	0.010258841	0.015297888	0.08816189	0.2953062	0.4470971	0.084111385	0.0017475041	0.050933443
n	5.9030874e-05	7.96292e-05	0.00081275706	0.003872451	0.077939	0.44392282	0.40885752	0.0069938567	0.057462864
s	0.008006145	0.010133962	0.013470431	0.05452557	0.18110515	0.5856307	0.10812978	0.00087375793	0.038124472
u	0.01916926	0.018718759	0.03996983	0.038474057	0.10165636	0.32224044	0.052911595	0.0032537912	0.40360594
m	5.9639395e-05	6.767883e-05	0.0012633562	0.002358956	0.043464106	0.28511757	0.39522678	0.04994098	0.22250089
è	0.0058913818	0.0072708353	0.009175157	0.034347072	0.10912309	0.58746326	0.23762013	0.0017575892	0.007351527
i	0.00045246628	0.00052109075	0.0012352846	0.0036625173	0.0079685645	0.060959112	0.89535844	0.01501319	0.014829292
o	0.00022014602	0.00021609182	0.00040246238	0.00056391273	0.0027790554	0.026941337	0.5518991	0.19959582	0.21738213
l	0.000117991905	9.2585884e-05	0.00014768666	9.69513e-05	0.0011683133	0.00782903	0.614653	0.30041164	0.07548282
ì	0.001014514	0.001046039	0.0017818415	0.0043417383	0.028004007	0.12687427	0.3933796	0.24765213	0.19590588
b	8.6446744e-05	8.537151e-05	0.00015269025	0.00024196588	0.00031810836	0.0021836034	0.049728405	0.8391581	0.1080453
e	0.0040876623	0.0040467666	0.004690353	0.00875514	0.020510646	0.15951474	0.13303149	0.10349343	0.5618698
n	0.00019463534	0.0001439377	0.00024067423	0.00011327273	0.00035173632	0.0010803974	0.023388788	0.87969315	0.09479336
z	0.013543855	0.013551316	0.0145949675	0.017138803	0.025248079	0.092127	0.06444241	0.04113056	0.71822304
ì	0.0016280124	0.0014792619	0.0029680417	0.0018508568	0.003162756	0.0031220447	0.021836342	0.019471373	0.9444813
n	0.00082137395	0.0007384301	0.0009163482	0.00091950624	0.00093727483	0.00283558	0.05616438	0.7096188	0.22704834
a	0.04517412	0.0447892	0.045407683	0.04689141	0.05093331	0.10203307	0.10559939	0.079020515	0.4801513
</S>	9.4199895e-05	7.757907e-05	0.00015381546	8.804184e-05	0.00019276082	0.00028344517	0.0026885723	0.33973467	0.6566869
