 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a	0.9655017	0.0010834127	0.010461219	0.015194167	0.00027524863	0.0009186617	0.00503248	0.00055133714	0.0009817542
n	0.5524874	0.43530682	0.00050530746	0.0046837726	0.0070128636	2.6215027e-06	1.9450789e-07	5.197054e-08	9.829361e-07
è	0.026290506	0.006554021	0.21785498	0.08806771	0.6292892	0.01627846	0.0028335168	0.00069628697	0.012135241
r	0.30414256	0.36818558	0.11501143	0.20431331	0.007050871	0.0004844954	0.00050992076	4.350251e-05	0.00025825427
t	0.09877954	0.23562141	0.36663556	0.18749513	0.012581558	0.024105294	0.06306121	4.0929284e-05	0.011679303
i	0.038304374	0.033535887	0.16434659	0.32338685	0.03114987	0.1647883	0.12784076	0.0018723122	0.11477504
s	0.00039203104	0.06366834	0.79145414	0.12410166	0.017372597	0.0026808411	0.00032390605	1.0018856e-06	5.4626576e-06
e	0.018536253	0.023949733	0.58577484	0.17071325	0.0351956	0.09139503	0.060611434	0.0009837477	0.012840073
s	1.5281646e-05	0.003727322	0.5763055	0.41329372	0.005309585	0.00097487133	0.0003610373	5.203696e-07	1.2162345e-05
i	0.015712878	0.022594748	0.6860924	0.16526045	0.035034318	0.037661728	0.0269926	0.00066086935	0.009989965
t	2.4447886e-06	0.0003540286	0.06478809	0.9289422	0.005427227	0.00026323224	0.0001645794	2.451059e-06	5.584706e-05
t	0.011736563	0.01885021	0.58756965	0.24622172	0.053750437	0.024573676	0.034638338	0.000495006	0.022164451
à	0.00040258042	0.0024853973	0.051799465	0.7396916	0.0020602527	0.013667256	0.09498847	0.022641793	0.07226321
a	0.0010570962	0.0073490753	0.033077132	0.118934676	0.8179236	0.019594217	0.0016129471	0.00021601203	0.00023520853
n	0.00014887523	0.000809245	0.034879494	0.10560616	0.637075	0.21675757	0.0042427736	2.0750836e-05	0.00046016768
k	0.0030302436	0.0048958343	0.16897297	0.15508102	0.1674978	0.17219438	0.12927067	0.005411322	0.1936458
ò	0.002966548	0.0036298998	0.01485679	0.61907977	0.035062402	0.040284153	0.015150587	0.0008198177	0.26815
r	0.0049012126	0.0068864413	0.033273447	0.01815684	0.59253436	0.23223117	0.096468836	0.004438755	0.011108906
a	0.019737264	0.021481259	0.04028977	0.044632003	0.060355462	0.34919587	0.27595755	0.05162118	0.13672969
e	2.9984627e-05	0.00010097678	0.0024709417	0.028535115	0.007021174	0.30634925	0.5797774	0.009191227	0.06652391
n	0.00029131304	0.0005764856	0.0009974965	0.007353339	0.033421542	0.62261784	0.27587372	0.031691596	0.02717668
è	0.00067166606	0.00081773684	0.0052520903	0.0030779561	0.0077392873	0.2102105	0.6629651	0.029135043	0.080130585
p	0.00095399295	0.0011437767	0.0020906292	0.0004074189	0.042693127	0.07001048	0.28039092	0.5713547	0.03095489
r	0.0037907453	0.0039894655	0.005001697	0.0026190453	0.004502122	0.030159047	0.08066351	0.7251527	0.1441217
ò	0.000121773126	0.00013425636	0.00015933275	0.001683415	0.00016346626	0.00062883267	0.0039961603	0.70108324	0.2920296
n	0.00112868	0.0010394601	0.0007477478	0.00028178224	0.0043478506	0.009812321	0.014549032	0.84008676	0.1280064
t	0.012530053	0.012457699	0.013062095	0.011871353	0.014068196	0.023757067	0.047914334	0.7205107	0.14382851
o	0.00040112462	0.00041948195	0.00047913403	0.0040699383	0.00050699385	0.0010974146	0.007756392	0.78186953	0.20339993
</S>	3.5575606e-05	3.792949e-05	4.2350668e-05	0.00023269402	4.2302796e-05	0.00030424222	0.0017427295	0.36577427	0.63178796
