 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.69264644	0.03137021	0.009634526	0.011949791	0.0055974764	0.013516326	0.008041876	0.03520016	0.043974444	0.020936796	0.036195107	0.03656929	0.0045872866	0.009097176	0.010245793	0.023291195	0.00136365	0.0014919649	0.0035276504	0.0003873202	2.400461e-05	0.00035151708
m	0.629821	0.368888	0.0007440483	9.355004e-05	0.000409249	1.2641921e-05	1.7323397e-05	1.1111229e-06	9.674246e-07	2.768239e-07	1.1250784e-06	2.4321148e-06	7.851127e-06	2.2390876e-07	3.9577273e-08	1.0462136e-07	3.9180903e-09	3.197907e-09	7.838785e-09	2.292938e-09	9.693867e-10	5.4916587e-08
ì	0.011268792	0.4993948	0.17674167	0.05009302	0.20217457	0.031237815	0.011738174	0.00017797487	5.94812e-05	0.00030450828	0.0011973456	0.0055852006	0.00925786	0.00041544277	4.103817e-05	0.00010656975	3.752459e-05	2.5106556e-06	5.092325e-06	1.1365326e-05	7.2444516e-07	0.00014851402
s	0.16529249	0.7862261	0.02730479	0.0090735555	0.0004171398	0.0031082279	0.001992956	0.0008297722	0.0006085583	0.00014119835	0.0009266114	0.0012026287	0.002280787	0.00031041235	6.0096576e-05	0.00018231675	1.0801586e-05	6.193277e-06	2.1479715e-05	3.1766992e-06	1.328059e-07	5.307041e-07
e	0.019143779	0.70845354	0.039020773	0.0071007963	0.0094455825	0.0101780575	0.13216911	0.0029190686	0.0010463381	0.008662672	0.015828568	0.018374607	0.019548254	0.0054695755	0.0008405899	0.0011729646	0.00052804046	2.3359107e-05	2.0517842e-05	2.9484612e-05	4.0930704e-06	2.0227424e-05
g	0.00098331	0.90968084	0.064750895	0.022560382	0.0004249824	0.00024992457	0.00097648817	3.8558217e-05	1.8708215e-05	1.2482496e-05	6.780201e-05	9.840967e-05	0.00012363437	7.3274095e-06	1.1670833e-06	4.7338285e-06	2.3765837e-07	5.1219704e-08	9.925023e-08	3.6928565e-08	3.2521272e-09	3.904468e-08
a	0.00032993016	0.051051687	0.7028379	0.15818869	0.04268014	0.015234336	0.0015313139	0.00068968657	0.0007444311	0.0014147806	0.002811613	0.0034914704	0.002158038	0.0009486144	0.0013104918	0.0034912655	0.004123355	0.0004625109	0.00035004987	0.002169325	0.0015953598	0.0023849448
p	0.00021297534	0.25495964	0.654323	0.061785527	0.017809374	0.00077231065	0.009537582	4.831867e-05	4.5499884e-05	5.842379e-05	0.00012489776	0.00011012565	0.00013715125	3.8451868e-05	9.249842e-06	1.4912984e-05	3.5712028e-06	7.4435894e-07	7.98835e-07	8.2396167e-07	4.020211e-08	6.672623e-06
ù	0.008080025	0.123840496	0.2626611	0.12007108	0.08798181	0.06941511	0.05640656	0.002177406	0.0017730639	0.013591357	0.04361611	0.13289385	0.0545957	0.012525202	0.0026283297	0.004568613	0.0023662108	0.00010397466	0.00013867718	0.00018845854	7.239807e-06	0.0003696431
m	0.0085635055	0.042726323	0.28188363	0.27339786	0.29422376	0.012917194	0.06533719	0.004011698	0.0029366475	0.0021826518	0.0031030227	0.0023534643	0.00087445515	0.0009070714	0.0009235757	0.0021307652	0.00048391466	0.00035236392	0.00039382055	0.00011675591	4.697744e-06	0.00017562392
e	0.00274692	0.09689703	0.23948443	0.28261822	0.3425459	0.021746524	0.0016852539	0.00024350014	0.00017366177	0.00066861685	0.0016808753	0.001580634	0.0018313561	0.00037587737	0.0003691606	0.00087681157	0.0013463362	0.00018608547	4.7716832e-05	0.00062836293	0.0012228092	0.0010439167
