 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.9710814	0.0066962196	0.0025364659	0.0026856763	0.00087030604	0.0069147325	0.0004537046	0.0031406481	0.004734654	6.525354e-05	0.00056917616	3.4986373e-05	5.8975893e-05	8.792948e-05	1.4908838e-05	5.494516e-05
k	0.45052147	0.5304265	0.015977666	0.002288325	0.00013268446	0.0006413675	4.5633806e-06	4.0082487e-06	3.2827477e-06	1.3998189e-08	2.0520725e-08	3.3242527e-09	5.942533e-09	4.3807713e-09	2.3667313e-09	1.2842968e-07
è	0.14806674	0.14531432	0.32387942	0.3429477	0.019554999	0.014069663	0.0035807537	0.0014341959	0.0005637992	8.013061e-05	4.070049e-05	0.00027289146	1.5047324e-05	1.168949e-05	7.94381e-06	0.0001600667
c	0.046409268	0.91065896	0.025865652	0.014092286	0.00044498412	0.0020728111	7.243917e-05	0.00020820751	0.00014758084	6.284469e-06	1.2800085e-05	4.9470673e-06	1.7302491e-06	1.0628581e-06	2.0329566e-07	7.098734e-07
c	0.03365336	0.84465957	0.087137096	0.032301787	0.00020232996	0.0010770347	6.358482e-05	5.9928916e-05	0.00020008434	1.3701124e-05	7.2797916e-06	0.00014584792	2.3474122e-05	2.8425502e-05	9.359591e-05	0.00033294098
i	0.038860954	0.9357966	0.01916706	0.005332562	8.883997e-05	0.00019378064	1.0099106e-05	1.15278335e-05	1.3250714e-05	1.0270134e-05	5.169583e-06	4.1887903e-05	1.7752598e-05	2.7706183e-05	0.000108544555	0.00031402856
a	0.15037954	0.5707776	0.19648704	0.07003665	0.0047141095	0.004027616	0.001492039	0.0012141806	0.00020800588	0.00015108826	0.000100675854	0.00023056232	3.4371755e-05	1.2313889e-05	5.630246e-06	0.00012850287
a	0.0016347041	0.24778217	0.3735705	0.36024958	0.0051584	0.011010019	0.00025005842	0.00024589046	9.7187214e-05	1.701582e-07	1.8447334e-07	1.993168e-07	3.018431e-08	1.3013496e-08	1.9224192e-08	8.5478507e-07
r	9.75598e-05	0.014509764	0.08391499	0.796336	0.03368633	0.06927032	0.0006079019	0.0006466381	0.0009214795	9.5260845e-07	1.0724457e-06	1.0082452e-06	3.9559436e-07	3.9654374e-08	1.6765189e-07	5.3867393e-06
è	0.0073338784	0.029855786	0.2705961	0.44534305	0.11898561	0.05148674	0.0063550347	0.017409531	0.021038486	0.004123153	0.004813015	0.017743515	0.002743477	0.000555533	0.0005840972	0.0010329824
t	0.0011211698	0.025566583	0.3060195	0.47146282	0.15605031	0.033798974	0.0028098952	0.0009471019	0.001221403	0.00024845917	0.0003451566	9.142003e-05	0.00012968658	5.6786186e-05	3.485102e-05	9.574598e-05
i	0.021286834	0.052790284	0.3403919	0.41931418	0.088640265	0.017752698	0.0022160392	0.006090538	0.022010587	0.00034821904	0.002470509	0.016151931	0.00097559404	0.0018034511	0.0024793388	0.005277606
e	7.827131e-05	0.0012467705	0.032670807	0.4013519	0.4105935	0.13315575	0.012490389	0.0027391205	0.004776492	6.560918e-06	3.6960584e-05	5.4389246e-05	4.2734946e-06	1.3052074e-05	1.0973364e-05	0.00077073846
s	6.0151768e-05	0.00048357213	0.0007668707	0.020737475	0.032437615	0.93470144	0.005703034	0.0026859995	0.0024033235	3.1753198e-06	2.491914e-06	7.794598e-06	1.8864673e-06	2.8263446e-07	5.3762005e-07	4.361953e-06
