 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.90309155	0.035900496	0.00965376	0.005901214	0.0038968709	0.012364816	0.0039558145	0.011664964	0.007950002	0.0028672323	0.0016978445	0.0007345034	4.9355953e-05	0.0002716139
n	0.92300993	0.030473065	0.045586996	0.00078462047	9.563813e-05	3.6609657e-05	3.3801987e-06	6.026827e-06	2.5814463e-06	1.7759567e-07	3.9030698e-07	2.532376e-08	6.7447354e-09	5.403775e-07
ì	0.07097498	0.12558956	0.5062823	0.24673209	0.039594892	0.0046253637	0.00048117572	0.0019840023	0.0015824009	0.0005113962	0.00066011166	0.00022678013	1.7623762e-06	0.00075307715
c	0.018615969	0.8248258	0.15506378	0.001033407	7.126416e-05	0.00027135314	9.8772525e-06	4.914693e-05	4.0582134e-05	7.790611e-06	7.2476237e-06	3.1179163e-06	4.5274735e-08	5.073768e-07
h	0.00034230412	0.50171703	0.4964406	0.0013444966	4.08512e-05	3.598428e-05	6.9194857e-06	9.252392e-06	3.1889688e-06	2.9754492e-06	4.3766686e-06	8.2648685e-06	2.283328e-06	4.1450607e-05
e	0.0022772453	0.6378396	0.35970023	0.00013678777	7.899711e-06	3.559426e-06	2.0593266e-06	1.0294752e-06	1.1157406e-06	1.5511915e-06	1.3707454e-06	5.632058e-06	8.062059e-06	1.3771639e-05
t	0.002134871	0.13300227	0.8534429	0.010852125	0.00028555596	0.00020678909	2.0818557e-05	9.764154e-06	3.6030156e-05	5.6759422e-06	1.9670795e-06	6.9467035e-07	9.5686294e-09	5.392651e-07
o	0.05453646	0.07928038	0.34116045	0.26412454	0.19650097	0.021983994	0.014659581	0.0029482446	0.0091239335	0.007435479	0.0022464392	0.0034637728	3.838298e-05	0.002497376
r	0.00020105133	0.12332848	0.72943026	0.1449472	0.00078968087	0.00092342246	4.0913892e-05	0.00011458116	0.00016338968	5.0289727e-05	7.758811e-06	1.5236186e-06	3.875393e-09	1.381372e-06
ì	0.02177693	0.057602353	0.2909933	0.39441368	0.13217922	0.036571782	0.015731707	0.0025141088	0.01858628	0.017523576	0.0036880332	0.0077584223	2.0621372e-05	0.0006400149
