 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.76692164	0.023099536	0.010528276	0.03224866	0.01220991	0.026198095	0.014660068	0.013400348	0.03485359	0.012757068	0.016953608	0.028964939	0.0013531556	0.0044720746	0.00060656515	0.00037991756	0.0002426272	8.10299e-06	0.0001419284
d	0.60610294	0.38697013	0.005773836	0.0011223807	1.8691328e-05	6.535681e-06	3.3087533e-06	1.3025667e-06	2.9524475e-07	8.930388e-08	1.344428e-07	2.6901088e-07	1.0051018e-08	1.2965841e-08	1.4890205e-09	1.2261836e-09	8.7115765e-10	4.2357207e-09	2.3797442e-08
i	0.31714243	0.24811488	0.29109174	0.104128785	0.026400037	0.007363776	0.0016410553	0.002776993	4.07389e-05	0.00026339196	0.00043711087	0.00015080125	0.00026100947	8.766809e-05	8.242314e-06	2.7027596e-05	2.6207686e-05	1.6915557e-08	3.8049322e-05
k	0.20135367	0.7911064	0.0068071084	0.00067102717	2.8612976e-05	2.234595e-05	7.675957e-06	2.1593069e-06	7.397181e-08	1.3537071e-07	4.6972488e-07	3.2927397e-07	6.561357e-08	1.9696857e-08	2.4253703e-09	9.151281e-09	3.918232e-09	4.942038e-10	1.5995512e-08
ì	0.03977068	0.5419524	0.3813573	0.014902343	0.0021232988	0.0008280897	0.0008246041	0.0021056854	0.00058954	0.0025045585	0.0032151025	0.0011373889	0.0040777153	0.0012151265	0.0012833896	0.0008785918	0.0009526311	4.2038485e-07	0.0002811027
m	0.104480445	0.3586255	0.29775608	0.10735919	0.03527294	0.027413448	0.00880883	0.0051041855	0.012205843	0.010626919	0.006074107	0.006496241	0.004452428	0.0052387924	0.0029950296	0.0031758416	0.0024729483	4.854396e-05	0.0013926508
m	0.17759208	0.71615046	0.098471306	0.0050907265	0.00021361388	6.75076e-05	5.0892675e-05	0.00010577669	3.5923695e-05	0.0001209135	0.00012699584	9.623164e-05	0.00050402136	0.00028123046	0.00021907556	0.00026546232	0.00044536055	5.527238e-06	0.00015689927
u	0.7416342	0.20434497	0.03381428	0.0065717204	0.0007438455	0.0006545881	0.00020201043	0.0002615299	0.00020579172	0.00025133547	0.0005104106	0.0002956183	0.00043200326	0.00041980625	0.0006134078	0.0007922285	0.0014094529	0.00028880005	0.0065539586
e	0.0050291712	0.08150634	0.7969639	0.10976636	0.0044769254	0.0011322959	0.000689188	7.528811e-05	9.995317e-05	0.00013933376	5.597584e-05	2.57103e-05	1.82249e-05	1.576948e-05	1.9128488e-06	1.4977111e-06	1.2716232e-06	1.9048134e-08	1.0231918e-06
m	0.0004699466	0.021067291	0.83847386	0.12827598	0.009639336	0.001357768	0.00064649654	1.2807401e-05	4.7153467e-06	7.832368e-06	4.712892e-06	2.0124788e-05	1.4302604e-05	3.5198798e-06	1.11358936e-07	3.2867464e-07	1.1079823e-07	6.5636296e-09	7.4140763e-07
à	0.007758736	0.031964824	0.34949678	0.23380294	0.29379654	0.040608525	0.0011949233	0.0007023751	0.0008307449	0.0021325978	0.0013017004	0.0010570321	0.003266159	0.0067918818	0.0024657683	0.0049755243	0.010105218	2.108104e-05	0.0077266307
n	0.00495408	0.017443959	0.18714146	0.58010525	0.13098057	0.06500744	0.0063951937	0.00054876215	0.0019244938	0.0014894236	0.0008190361	0.0008847957	0.0005556768	0.000955922	0.00012222337	0.00027920248	0.00016856517	2.672691e-06	0.00022121462
a	0.05356107	0.08579236	0.45011225	0.27145565	0.12275683	0.0071071745	0.00083233655	0.00016605931	0.00011792203	0.00026784596	0.00012977437	0.00014154192	0.00075413333	0.0010284559	0.00023436449	0.00060211914	0.0022429612	2.5649751e-05	0.0026714278
m	0.000240884	0.0011528446	0.037822142	0.33744842	0.49880114	0.118812606	0.0050749923	0.00017290049	9.954406e-05	7.9e-05	4.5219753e-05	7.4795615e-05	8.302421e-05	5.6337034e-05	1.9438583e-06	5.6925905e-06	3.5077421e-06	2.6173915e-08	2.49716e-05
u	0.007089991	0.013679263	0.09175756	0.116424315	0.59438664	0.13210745	0.0059091686	0.0010710065	0.0011669107	0.0016052417	0.0011200747	0.0007967759	0.0018551894	0.005424981	0.0015333584	0.004005146	0.009870419	3.551675e-05	0.010161117
o	0.0002326466	0.00060989807	0.0074174744	0.080692686	0.49781573	0.3706006	0.039874204	0.0013149907	0.0003675076	0.00021795712	0.00014948798	0.00020273025	0.00023625956	0.00013357782	4.8336324e-06	1.2969403e-05	8.924364e-06	5.699241e-08	0.000107403044
c	0.00051072176	0.0011312119	0.008730478	0.018492471	0.12359092	0.45514473	0.38419032	0.005858895	0.00034862928	0.0001651724	0.00023053834	0.00092896237	0.00048327452	0.000112246606	3.7036382e-06	2.2682472e-05	9.6692e-06	1.2333327e-07	4.518379e-05
i	0.007934005	0.01180724	0.07696964	0.083272286	0.43299738	0.2823627	0.027095849	0.0059917807	0.0075876154	0.006327833	0.002204112	0.0012690111	0.0017322759	0.0042479415	0.0013048374	0.004765477	0.011446416	0.00015144971	0.030532097
ù	0.0005123779	0.0008411403	0.0050768605	0.040286582	0.36450619	0.39572507	0.17075574	0.010976922	0.003766301	0.0006385311	0.0006054691	0.00032381102	0.00017933735	0.0001490052	1.6284366e-05	2.3231616e-05	4.371092e-05	2.0123645e-05	0.0055534164
r	0.018357525	0.01587103	0.027256599	0.061944287	0.14144546	0.22265358	0.31382325	0.067698605	0.012829326	0.0035606306	0.034604296	0.061120387	0.01031533	0.0041719675	0.0003202604	0.0027948506	0.0011199795	9.298421e-06	0.00010323444
