 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.74384487	0.04623556	0.029995706	0.005761634	0.022057857	0.02467902	0.064826176	0.016563972	0.03363075	0.0044818744	0.0011019497	0.004683159	0.0006194845	0.0015180549
p	0.99848723	0.0014344399	7.6339544e-05	1.0330858e-06	1.1437142e-07	7.9602565e-08	6.15126e-07	9.7684705e-08	8.224586e-09	1.3098648e-09	1.3718262e-09	2.1349793e-09	3.4299677e-10	6.172903e-09
à	0.4772752	0.11471787	0.29578334	0.09191972	0.0019029059	0.0017090976	0.0036206327	0.010908995	0.00052989874	0.0005602165	0.00048475323	0.00038069717	1.0243857e-05	0.0001963966
o	0.8701296	0.12104408	0.0070887986	0.0004273356	0.00014785897	0.00025781206	0.0005006827	0.00022750188	9.7013966e-05	3.2678345e-05	2.5052057e-05	1.6464282e-05	1.0360286e-06	4.156856e-06
v	0.043899976	0.8612239	0.09377687	0.0006834782	2.7907334e-05	3.275065e-05	7.400884e-05	0.00027748093	5.959239e-07	1.442424e-06	1.4979468e-06	8.300941e-08	6.0648535e-09	8.9824105e-08
r	0.013023495	0.6322921	0.31949356	0.00327028	0.001456616	0.0018129261	0.0012208886	0.0077528465	0.0012923483	0.0035918697	0.0029663746	0.002245242	0.0025927767	0.0069886637
ì	0.0471123	0.76811385	0.1388227	0.013798833	0.0047030244	0.0043252143	0.0007557665	0.020046439	9.042508e-05	0.0009353124	0.0002955036	4.535075e-05	3.948168e-05	0.0009157334
s	0.0015493919	0.6952514	0.29460493	0.0052078003	0.0007967972	0.00070984586	0.00057546	0.00080652756	0.0002604321	8.836688e-05	2.8426479e-05	5.0325933e-05	9.600596e-06	6.0711434e-05
k	0.024389952	0.6568666	0.19820592	0.00566324	0.0045166104	0.006541937	0.007213951	0.064929314	0.005725403	0.0138862785	0.0049816296	0.0035242906	0.00083526707	0.0027196438
o	0.08711084	0.8186737	0.09272945	0.0007197732	4.366842e-05	3.3992008e-05	1.3518482e-05	7.1558614e-05	5.580428e-06	9.2327755e-06	7.813049e-06	1.901596e-05	6.9884365e-05	0.000492057
n	0.0003413726	0.13259783	0.84605676	0.01863544	0.00085904374	0.00036679176	0.00022321874	0.00089373795	1.2207622e-05	8.689684e-06	2.0416126e-06	1.2398604e-06	1.09786214e-07	1.4943466e-06
t	0.015616968	0.366228	0.49551383	0.07127982	0.008549121	0.005423903	0.0029245159	0.013047582	0.0019212862	0.0054795626	0.0052414783	0.0016020364	0.0020258552	0.0051461123
a	0.070500776	0.16348898	0.23382363	0.16045517	0.119162984	0.044387598	0.016657779	0.11393662	0.0093019195	0.026825767	0.0038215842	0.008575637	0.0030129359	0.02604861
n	0.00016911332	0.046796355	0.7701914	0.164967	0.008799947	0.0029297385	0.0015679329	0.0044526947	2.8884817e-05	6.815244e-05	1.4728602e-05	1.25110455e-05	1.3865115e-07	1.4250891e-06
a	0.00762413	0.18120135	0.32262257	0.38387007	0.049208354	0.0127277775	0.0044375435	0.01955297	0.002882752	0.0031850375	0.0029719286	0.0020486945	0.0024316532	0.005235133
f	0.0001215016	0.012557429	0.23465021	0.7016654	0.040532496	0.0061671343	0.0007121168	0.0031483653	4.0000545e-05	4.7777692e-05	7.141461e-06	4.366112e-06	9.528057e-06	0.00033653385
u	0.01715789	0.057807293	0.10255932	0.47667286	0.14867656	0.050769247	0.0129159065	0.097483315	0.0040132105	0.017097918	0.0065857237	0.0035818324	0.0012329975	0.003445863
r	5.0316623e-05	0.002303639	0.049651165	0.46627453	0.40365013	0.05649624	0.010639461	0.008330343	0.00035915404	0.0005306802	0.00015772764	0.00019638622	5.965744e-05	0.001300505
n	0.009150297	0.027036166	0.04837051	0.49770212	0.23009738	0.061466374	0.014593064	0.086124234	0.0027175178	0.009822736	0.005894974	0.0033420017	0.0011256126	0.0025570737
o	0.0061413352	0.027546374	0.06576751	0.29916483	0.45627913	0.09363164	0.010434171	0.003964963	0.00060915906	0.0011122389	0.00038889906	0.0004980213	0.001264677	0.033197023
k	4.038888e-05	0.0007026599	0.00824997	0.09000572	0.7461982	0.13368113	0.014913228	0.004915083	0.0003136588	0.00026987077	4.503437e-05	9.868846e-05	3.719081e-05	0.0005291027
a	0.00286267	0.012687609	0.021803638	0.34951422	0.37846735	0.16026433	0.029754095	0.016696757	0.0031321275	0.00094018143	0.0006883682	0.004661518	0.0067500575	0.011777109
k	1.9947505e-05	0.00015822762	0.0018641877	0.048488904	0.5866439	0.31667715	0.034893654	0.0075571276	0.00029548112	0.0002332836	2.7405125e-05	5.7102046e-05	0.000104180195	0.002979486
à	0.002441534	0.0073541678	0.01151485	0.2111276	0.3684918	0.26426083	0.07471255	0.022570258	0.0048332284	0.0011902935	0.0005998944	0.0049000606	0.009353856	0.016649127
n	0.00045491004	0.00085587596	0.005390439	0.070093	0.23052008	0.53893423	0.11353031	0.025254207	0.009595828	0.0032953795	0.0004864061	0.00047240048	0.00024158582	0.0008753903
n	0.011294238	0.017115321	0.020596288	0.18700486	0.24667652	0.3860317	0.0853839	0.007717392	0.0071300035	0.0031674341	0.0008644554	0.0041022003	0.0069798515	0.0159359
i	0.04695896	0.05346125	0.05476797	0.10937461	0.14635606	0.4534816	0.095756955	0.007824415	0.00611228	0.0019466908	0.00038309392	0.00073664344	0.0023381151	0.020501342
t	1.9548987e-05	0.00011897752	0.0005279538	0.0017687569	0.16814075	0.44070968	0.36268285	0.013918707	0.008012417	0.0015924226	0.00020999741	0.00039472058	0.00016787084	0.0017353286
o	0.0067757703	0.0078731	0.009243979	0.035402145	0.11380215	0.25504965	0.34110963	0.033534743	0.073138796	0.029557496	0.0150101585	0.018990124	0.01864665	0.04186561
t	5.713253e-06	3.5355122e-05	0.00016105906	0.00041538605	0.06195063	0.17395109	0.6774677	0.005837597	0.065462865	0.007061048	0.0011601064	0.0015835783	0.0011401388	0.0037678247
s	0.0038191185	0.0045143217	0.005431145	0.028213792	0.091717035	0.24341273	0.38602236	0.032794833	0.09297436	0.043435365	0.01554821	0.012289612	0.015971243	0.023855848
o	0.0026510549	0.006559575	0.0070975246	0.006158617	0.15020145	0.095011115	0.17210986	0.009031572	0.100335225	0.06089114	0.0256435	0.017183842	0.067763045	0.27936256
m	1.1365523e-05	4.2575153e-05	0.00010757425	0.00023848085	0.02523622	0.092225164	0.5281049	0.010377112	0.26158202	0.036387563	0.006823933	0.0047748946	0.0077111884	0.026376953
ì	0.0023504964	0.0029498294	0.003449274	0.01814286	0.06175845	0.2264794	0.34703335	0.042904526	0.19411182	0.060522016	0.012560955	0.015034843	0.0049235076	0.0077786506
k	0.0005270655	0.00054920383	0.00084151677	0.0026239569	0.005506156	0.048548046	0.04953353	0.7170867	0.05391954	0.059449732	0.038685195	0.011250553	0.0028724072	0.008606471
a	0.018348167	0.019148104	0.019627787	0.035307452	0.052150432	0.18107186	0.18001747	0.14069659	0.13277869	0.1205054	0.025898315	0.039385725	0.009754298	0.025309749
l	2.506898e-05	6.833576e-05	0.000108142	0.00014859787	0.004902159	0.016708456	0.09251469	0.07316281	0.4861367	0.21129456	0.04892097	0.019485174	0.009254456	0.03726989
ò	0.0067963926	0.006676685	0.0071338364	0.010302063	0.017561065	0.039273657	0.079640865	0.0155354515	0.22006248	0.25819087	0.19575049	0.023317084	0.052065317	0.067693785
