 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.9518092	0.035485793	0.0029350994	0.0015214857	0.001674998	0.0037925963	0.0024629566	7.812169e-05	0.00023970002
e	0.95854884	0.040775854	0.00029335535	0.00034281248	2.936606e-05	6.2367883e-07	8.0753233e-07	4.065549e-07	7.965901e-06
f	0.4458475	0.5508654	0.0026982022	0.00040480267	0.00018045805	1.5867408e-06	7.9508794e-07	1.7011786e-08	1.1834231e-06
ò	0.6825616	0.065539	0.1262469	0.07044911	0.03463695	0.012041827	0.0034267614	2.6564567e-05	0.0050713946
r	0.05327416	0.9033356	0.029606665	0.0057733	0.0057504275	0.001142727	0.0009588896	8.2611155e-07	0.00015739628
s	0.4868994	0.09892198	0.019746356	0.033243198	0.04473805	0.10093972	0.20859292	9.385678e-05	0.006824545
i	0.5127535	0.012926975	0.04765179	0.054906696	0.11650158	0.09156891	0.14532837	0.0015082718	0.016853862
è	0.03372998	0.019045547	0.7791881	0.1092953	0.057355262	0.00015862513	0.0012262837	1.873959e-07	7.4893046e-07
n	0.037244897	0.48081115	0.41983813	0.051522072	0.009447216	0.00014482575	0.0009855841	2.8963547e-07	5.732008e-06
a	0.027789548	0.0051370766	0.053730592	0.8943863	0.01546465	0.0001931804	0.00076455134	0.00028867446	0.0022453847
m	0.00016406957	0.0008557164	0.64385766	0.2974691	0.05700692	0.00013604193	8.042826e-05	3.9955688e-07	0.00042970528
b	0.0056843706	0.0045490144	0.042894114	0.8281761	0.102401115	0.003252318	0.0048468686	0.000593911	0.0076020905
ì	0.005157609	0.0010197297	0.1722362	0.6505869	0.1575586	0.00022731003	0.00015633194	0.00016166928	0.01289559
k	0.0047902334	0.026228895	0.06301552	0.46058112	0.4038868	0.030340573	0.005740312	0.00017692841	0.0052396767
e	0.019608498	0.0087263845	0.020958269	0.6137048	0.30870536	0.00740271	0.001979187	0.0010029553	0.01791192
à	0.00022236496	0.0001679128	0.10381846	0.007963352	0.8148909	0.06820727	0.0036835845	1.1462212e-05	0.0010347062
t	0.003281407	0.007240025	0.015956113	0.016180815	0.83680636	0.093562074	0.024983998	6.491064e-05	0.0019242489
t	0.007521789	0.0036819724	0.00700128	0.04845013	0.095243014	0.46184	0.07261028	0.13528804	0.16836348
i	0.0014129169	0.00043177445	0.03567011	0.0028544322	0.065765485	0.0804692	0.0039002737	0.3155076	0.49398825
f	0.000110014626	3.3932018e-05	0.022922264	0.00044375806	0.22933316	0.6128074	0.07455668	0.0011444294	0.058648374
i	0.005212858	0.004328691	0.005708657	0.016748697	0.025938073	0.8092607	0.085673966	0.0066445684	0.040483877
n	0.00015859047	0.00017670883	0.0072155185	5.320882e-05	0.047676552	0.22747399	0.66940755	0.005530795	0.04230713
è	0.0023642587	0.0020876839	0.0031596844	0.024505364	0.04073204	0.72803015	0.16776277	0.013011028	0.018347029
s	0.00075792643	0.0022522088	0.0031336886	0.001953203	0.010950773	0.2836815	0.6405528	0.022311406	0.034406483
t	0.0066690757	0.0068190815	0.007012974	0.009401219	0.0121631175	0.26245126	0.20827891	0.37119478	0.11600954
r	0.0010357302	0.00071755424	0.006240028	0.0010302018	0.014350148	0.021209355	0.031827357	0.6651531	0.2584366
a	0.0019214113	0.0014789279	0.008872924	0.0019002408	0.016940145	0.026315717	0.06859283	0.6681348	0.20584299
o	9.324426e-05	9.0453475e-05	0.0012157965	4.9664963e-05	0.0012808298	0.012949568	0.4314967	0.10241041	0.45041335
l	0.00034490312	0.0005329357	0.00072305655	4.5219635e-06	0.0003858192	0.0016212341	0.8911667	0.00889228	0.096328735
à	0.00021197967	0.00040022063	0.00030288447	0.00015311207	0.00035076457	0.015951227	0.23647624	0.5957271	0.15042646
d	0.00012930547	0.00039941707	0.00038774128	9.547417e-05	0.00019995333	0.0017199549	0.06361823	0.3369306	0.59651935
r	0.00017022292	0.00019098326	0.0001690597	0.00018125285	0.0002001894	0.0020388942	0.0033712415	0.9672094	0.026468636
o	0.00014350549	0.00016892089	0.00016296527	0.00013318621	0.00016974061	0.00042610563	0.0020718907	0.9726862	0.024037413
</S>	0.002224238	0.0020135522	0.0015364332	7.8159224e-05	0.0002848859	0.0011957387	0.1082932	0.19614078	0.688233
