 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.9181199	0.024461525	0.0041150646	0.0028366882	0.0021889403	0.0053923554	0.0007369189	0.005701353	0.0038166677	0.0074126534	0.0011131472	0.019220764	0.003787071	0.0009799349	2.9142357e-06	3.2809203e-05	8.1291655e-05
ì	0.97243065	0.008745355	0.0033442688	0.0021317904	0.0004890542	0.0015791808	1.6726719e-05	0.00031336484	0.00015473294	5.973849e-05	1.0819911e-05	0.009873279	0.0007614363	8.038762e-05	2.1893096e-07	1.724544e-07	8.864088e-06
m	0.39727387	0.599779	0.0022019104	0.00035056236	0.00013126689	0.00014920377	2.7496947e-06	4.4973232e-05	1.1078998e-05	3.939526e-06	6.190829e-07	7.924518e-06	3.6962552e-05	5.8711976e-06	5.7184078e-08	2.4176932e-09	2.031911e-08
b	0.008465827	0.9466831	0.044068493	0.0005506025	8.1758975e-05	9.653744e-06	9.335952e-06	4.766542e-06	3.575582e-05	1.1151444e-05	2.4711579e-05	2.2094035e-07	1.1790207e-05	3.563461e-06	3.8214996e-05	1.7279405e-07	9.456597e-07
e	0.014955622	0.9710098	0.013198089	0.0002893792	5.241472e-05	5.7130965e-05	6.7036094e-06	4.709892e-05	2.6571559e-05	2.9420311e-05	2.5602356e-05	1.2883573e-05	2.8113243e-05	1.8877976e-05	6.963359e-05	2.0352576e-05	0.00015232687
r	0.070315935	0.88510036	0.037113458	0.0054368814	0.0009984717	0.0005206376	0.00011195013	0.00023753516	6.6091154e-05	1.41585115e-05	1.0025095e-05	4.4731798e-05	1.1934789e-05	8.706217e-06	3.0018064e-06	2.8449261e-07	5.932257e-06
i	0.2580537	0.3537069	0.28816384	0.041097485	0.022604546	0.00244535	0.011643668	0.0011959856	0.0047459826	0.0019094233	0.003145634	0.000622949	0.0012727359	0.0007256541	0.0073541114	5.8098132e-05	0.0012540427
d	0.026099503	0.49576285	0.43310377	0.040228046	0.0041207564	0.00030222425	4.5138124e-05	3.7469887e-05	0.00014050156	1.101185e-05	3.3902218e-06	4.6642745e-05	8.6981956e-05	1.1679072e-05	3.3019138e-08	7.766294e-09	6.5182476e-08
e	0.0076223365	0.37666735	0.5393301	0.04694492	0.004704278	0.0007015321	0.0022176192	0.000867295	0.0018885579	0.0015993505	0.0036442818	7.735374e-05	0.0023275916	0.0026391977	0.0077664014	0.00025819792	0.0007435837
c	0.0013847795	0.12344866	0.7478159	0.11860121	0.0074097766	0.00059468293	0.00010090042	0.00017043526	0.00036482757	3.436577e-05	1.570314e-05	1.9984906e-05	2.7574568e-05	5.517038e-06	1.128365e-06	5.801967e-08	4.3519135e-06
i	0.003932616	0.1829352	0.65628797	0.10524919	0.016801191	0.0016815292	0.0034286939	0.0025512667	0.0025531724	0.0022749496	0.0031400619	0.00035184133	0.0033543555	0.0056704897	0.004905194	0.0018497122	0.003032508
d	0.0006771089	0.07122717	0.60944253	0.3056535	0.011575156	0.0004475617	0.00020453238	0.00017267627	0.0003543763	7.080081e-05	3.6128906e-05	1.1492143e-05	3.783187e-05	1.2388686e-05	9.031674e-06	1.2873566e-06	6.633966e-05
è	0.0035951862	0.10631375	0.6771716	0.17144388	0.023894448	0.0011744611	0.0022539708	0.0015037704	0.0020879835	0.0013709894	0.0018210943	0.000111242196	0.0018178547	0.002188284	0.0023197373	0.0003004843	0.0006313034
s	0.0028075546	0.021066867	0.24521135	0.5920105	0.1115293	0.014107329	0.0021251105	0.0022972883	0.002912008	0.0015420931	0.00062374334	0.0017473772	0.0011733262	0.00054629997	3.6920203e-05	4.1707113e-05	0.00022121024
s	0.024990518	0.057271637	0.539936	0.16585632	0.047353245	0.0057726214	0.0062632924	0.006964432	0.019939376	0.013466561	0.032846652	0.00089321943	0.035831656	0.03513955	0.005403066	0.0004851709	0.0015867233
a	0.007354694	0.012931406	0.06298256	0.1349908	0.023657307	0.053871453	0.019534895	0.06399017	0.037773896	0.049222376	0.13357788	0.036870338	0.091123395	0.1534786	0.042336985	0.004188899	0.07211438
m	8.1182385e-05	0.00051531824	0.013935471	0.73155946	0.22890446	0.01780084	0.00025142165	0.00070813636	0.0013594136	0.0004416553	0.00022672326	0.0002309266	0.0031010194	0.00088067993	5.447952e-07	2.3546514e-07	2.4129226e-06
o	0.0033054329	0.019618832	0.22871701	0.31871182	0.38442776	0.019493163	0.0050322516	0.002405483	0.0018847778	0.0013502613	0.0014793501	0.0013968714	0.0032931713	0.0025415544	0.0005767301	0.0013539103	0.0044115772
n	0.00016956763	0.0005002982	0.0060564536	0.3356228	0.5704439	0.080215536	0.0011464317	0.0011437135	0.0023850293	0.0005447991	0.0003428012	0.00016461065	0.0009816597	0.00017171621	2.9010473e-06	7.655807e-07	0.0001070171
a	0.0037395516	0.013068653	0.110859565	0.19426376	0.4897797	0.118071645	0.033655588	0.008664427	0.003500321	0.0021925431	0.0016641862	0.0007330437	0.003079231	0.00339144	0.0011995776	0.0035761115	0.00856056
p	5.5528166e-05	0.00011690682	0.0015210423	0.10621545	0.47444242	0.39853725	0.00995148	0.0029890565	0.0031986649	0.0008017791	0.00039672668	0.00019753413	0.0007106005	0.00013454813	5.347106e-06	5.508062e-06	0.0007201613
à	0.010240772	0.01121008	0.03171984	0.051377982	0.18739653	0.36972442	0.12617627	0.05465782	0.05107524	0.020458987	0.030272935	0.00081598636	0.018822804	0.029667519	0.0025140166	0.0005876917	0.0032811326
m	0.00065542746	0.00086891575	0.0046579023	0.070175014	0.61203563	0.17247204	0.09350442	0.020119201	0.0136740245	0.004090162	0.002371805	0.0014506375	0.0024430775	0.0007042105	3.4032048e-05	6.0667757e-05	0.00068278186
e	0.01209477	0.016285717	0.05657123	0.08352021	0.4222629	0.1872187	0.16631064	0.031372625	0.0053312737	0.0033826628	0.0019162737	0.0008188164	0.0034773373	0.001977908	0.0003173075	0.0014180467	0.0057235863
s	2.153975e-05	3.574832e-05	0.00013651307	0.008669814	0.03887146	0.83266026	0.05738746	0.04752309	0.007548228	0.0025234194	0.00074684137	0.0012490152	0.0010655992	0.000284569	4.5343686e-06	1.5415464e-05	0.0012565834
t	0.008365461	0.008725145	0.015892321	0.022569865	0.086511135	0.3587013	0.19820839	0.17822514	0.036116123	0.018561712	0.014365244	0.00084867555	0.01490591	0.022415442	0.0015456789	0.0042225434	0.009819889
i	0.0019354265	0.0041844817	0.005105858	0.06143117	0.018974075	0.5542827	0.04940935	0.15042374	0.014710552	0.01758853	0.015135836	0.0016704838	0.0068253824	0.0350277	0.025070142	0.015911428	0.02231312
t	1.20797795e-05	2.3777162e-05	4.4307857e-05	0.0036026055	0.008343987	0.7110068	0.022348713	0.22870333	0.012443632	0.007196871	0.0006639537	0.00079301785	0.0027049026	0.0018241628	3.8837034e-06	4.958158e-05	0.00023433716
à	0.0037524092	0.0036373895	0.005886621	0.0092460485	0.035599202	0.24674642	0.12094387	0.36356473	0.0808275	0.049306713	0.031036822	0.00075943576	0.019294046	0.02142606	0.0013461135	0.0016757501	0.0049508233
l	0.00018704969	0.00018342272	0.0004515961	0.003150144	0.022174064	0.07866923	0.46130636	0.11405824	0.23733608	0.05372317	0.014556085	0.0033692569	0.007405003	0.001276446	9.5961004e-05	0.00011189338	0.0019459357
a	0.0067834617	0.006752149	0.009576926	0.011735087	0.032188136	0.11722426	0.3474017	0.3122859	0.05029521	0.03602138	0.010698312	0.003692741	0.007998255	0.008456296	0.001318383	0.013917798	0.023654006
s	1.0896926e-05	9.385759e-06	1.1794304e-05	0.0005014131	0.0013949915	0.23369211	0.01959524	0.65363365	0.033469055	0.029789975	0.0031439452	0.01473305	0.0049178097	0.0018537234	1.546006e-05	0.00018708913	0.0030404264
s	0.0031762347	0.0028931699	0.0041764616	0.005474795	0.0179028	0.09747668	0.17765974	0.5189283	0.065938294	0.053463273	0.01654975	0.000870517	0.0095473835	0.0072666956	0.000778385	0.0066032675	0.01129414
a	0.000847236	0.0010856215	0.0012363604	0.0073450985	0.0048356834	0.1946558	0.038269754	0.44446263	0.01450797	0.021284478	0.010472416	0.0017697796	0.0027844969	0.0062199445	0.019826423	0.03726083	0.19313547
s	7.789118e-06	7.924321e-06	9.6318345e-06	0.00038689031	0.00055424473	0.11550698	0.015364884	0.75153697	0.034924973	0.05100922	0.0065740845	0.009713014	0.0069604567	0.0033943527	4.0663996e-05	0.0006954598	0.0033125274
t	0.0031987473	0.0027263483	0.003320452	0.0041607325	0.009886824	0.04919287	0.10536315	0.55125064	0.079803064	0.08149346	0.048438516	0.0012574075	0.024050454	0.014373191	0.0025319743	0.0075146956	0.011437574
i	0.0006578524	0.001504901	0.0016358478	0.016028788	0.0053311824	0.2807402	0.051777273	0.5142216	0.011178885	0.022071969	0.0097614825	0.0006720072	0.0026558384	0.006654404	0.012595384	0.030426797	0.0320855
s	1.1240493e-05	1.0000229e-05	1.1601077e-05	0.00023514732	0.00026662787	0.045282844	0.011196602	0.7476071	0.05456687	0.08632354	0.014167998	0.015091222	0.010778486	0.005210366	0.00010118895	0.001348492	0.007790679
p	0.005294881	0.0042163352	0.0046081585	0.0054632863	0.010035172	0.035934027	0.08474407	0.4997324	0.08769042	0.09464557	0.07511532	0.0016482843	0.033745434	0.021332225	0.009571593	0.01091924	0.015303558
i	0.00018790942	0.0003429604	0.000396562	0.0050138533	0.0020133338	0.1500421	0.032634214	0.4413205	0.011616417	0.04362337	0.04151015	0.01612001	0.018885288	0.051151153	0.02649124	0.09170796	0.06694292
à	9.8561395e-06	1.3581628e-05	1.7557237e-05	0.00025468177	0.00019076685	0.021607112	0.016378894	0.5831537	0.1064814	0.18674885	0.034084108	0.017462214	0.014640279	0.007134578	0.00018593305	0.0023069445	0.009329538
g	0.000512119	0.00019685173	9.07814e-05	0.00018591117	0.0006199909	0.0010144715	0.0013923811	0.010868817	0.36784166	0.10486692	0.084181525	0.06320419	0.33891365	0.025357628	0.00012463964	0.00011403535	0.00051440805
g	0.00053556415	0.00048934127	0.0007699682	0.001025587	0.0034997037	0.021272363	0.14283544	0.3042343	0.20882216	0.1631964	0.037742898	0.028977338	0.019400125	0.010612103	0.00048218272	0.016471418	0.039633118
i	0.002280164	0.0023660238	0.0020570315	0.0027197627	0.0046900716	0.006187516	0.14120625	0.07766929	0.6024312	0.10330141	0.015045145	0.014013016	0.017779702	0.0019245116	0.0010003444	0.0008765551	0.0044521424
a	4.5405843e-05	2.8630662e-05	3.4428755e-05	0.00011128332	0.00015532278	0.0017748487	0.010426999	0.062107522	0.33190304	0.27817544	0.17930971	0.05421456	0.05733105	0.008847169	0.00066898233	0.00032393864	0.01454157
e	9.704165e-05	1.8134791e-05	7.549986e-06	3.0237381e-05	5.8916587e-05	0.0014176572	0.00047998212	0.040612303	0.056406435	0.06792673	0.064568736	0.21739246	0.3962783	0.15241434	0.00058919645	0.00016205577	0.0015399285
p	7.811397e-05	7.1681175e-06	3.3304366e-06	9.806685e-06	4.829612e-05	0.0009628882	0.0005099304	0.0163749	0.029745823	0.034212425	0.030985558	0.23894571	0.41737142	0.23003061	0.00040078658	0.00012038438	0.0001928101
ì	0.00023782214	8.505419e-05	0.00010739294	0.00012748904	0.00031292898	0.0021072829	0.007349468	0.063201636	0.069091715	0.11090911	0.20827274	0.08634027	0.17469814	0.22952932	0.010908689	0.024354184	0.012366807
r	0.00012709475	6.0512608e-05	5.936149e-05	9.5369076e-05	0.0001753916	0.00015404786	0.0024612388	0.005528168	0.35901672	0.13312344	0.22219054	0.04706208	0.1833629	0.023605404	0.014728973	0.0034504933	0.004798217
t	0.004035554	0.002921629	0.0031139085	0.0031564157	0.004091352	0.0073975497	0.022324769	0.06414088	0.13604924	0.17671669	0.14962327	0.03769648	0.069790624	0.038607452	0.1364471	0.09698866	0.046898443
a	0.00091665186	0.0010346122	0.0010595043	0.0025208252	0.0016931132	0.018813383	0.019339316	0.22110315	0.04600797	0.061790362	0.040164813	0.08323081	0.012543881	0.009318044	0.03620486	0.056024566	0.38823408
t	1.0742351e-05	8.418872e-06	7.321715e-06	5.1258572e-05	2.7203108e-05	0.0012820094	0.00048444932	0.035896517	0.029352585	0.059286337	0.070881315	0.56228226	0.094748415	0.07612269	0.004108875	0.0104999775	0.05494962
o	0.0032454378	0.0026633942	0.0025928032	0.0028563407	0.0035682695	0.0067501543	0.012276504	0.057831638	0.0779468	0.117081486	0.15214247	0.01618818	0.08977438	0.096746236	0.24956597	0.068454415	0.04031549
ò	3.4068296e-05	9.383276e-06	6.911876e-06	3.214019e-05	1.7908083e-05	0.00068780914	0.00015486624	0.018356074	0.013611279	0.02925085	0.048425045	0.48254314	0.10385985	0.2485905	0.014582939	0.011072532	0.028764697
l	0.0005003139	0.00013106724	5.5484605e-05	8.087203e-05	0.0001261516	9.9074954e-05	9.0341695e-05	0.00078325387	0.04198816	0.023117198	0.07738962	0.1371032	0.5866483	0.11804515	0.0077872584	0.0019551024	0.0040994156
i	0.0017390786	0.00063160167	0.00068126613	0.0006483147	0.00084585935	0.0019694017	0.006130325	0.027456403	0.06721307	0.087797664	0.12250483	0.08708547	0.090659246	0.08196295	0.18266462	0.16946214	0.07054781
s	2.1984475e-05	4.928362e-06	3.0380775e-06	9.0626145e-06	8.953606e-06	0.0001389797	5.0899067e-05	0.0038518002	0.010082256	0.017003775	0.042668067	0.42874277	0.15831052	0.26637423	0.017960833	0.0067285206	0.04803942
o	0.002744387	0.00076768984	0.0006424822	0.0006711538	0.0009265133	0.0023064995	0.0028923296	0.027855385	0.061882976	0.07114727	0.114602044	0.03697274	0.17333178	0.21870701	0.19338375	0.065297805	0.025868254
l	3.062529e-05	6.0381826e-06	3.862598e-06	1.4592704e-05	7.704165e-06	0.00027143268	5.2166568e-05	0.0064313556	0.005931972	0.012745518	0.030237898	0.34700686	0.08282826	0.4109984	0.03538444	0.015263496	0.05278534
a	0.0010340295	0.000368789	0.0003644004	0.00037465445	0.0005612359	0.0016592215	0.0033294251	0.02409122	0.04569622	0.058896415	0.100807086	0.04619651	0.1259414	0.20895244	0.2224336	0.12803514	0.031258166
m	3.197583e-05	7.004357e-06	5.885241e-06	1.6003618e-05	7.027025e-06	0.00017770186	5.928219e-05	0.004143129	0.004325096	0.010119752	0.032385584	0.22804202	0.052399814	0.42823988	0.10774069	0.033335757	0.0989634
è	0.00040353741	0.00032957157	0.0003950639	0.00043262017	0.00080065394	0.002540075	0.011138243	0.03418408	0.077026196	0.10359261	0.1759217	0.08916477	0.13349134	0.13259582	0.1802886	0.04029961	0.017395481
n	0.0010523079	0.00033571388	0.00029782508	0.00027563368	0.00027381998	0.00012797971	0.00054309407	0.00071937736	0.035677478	0.030214323	0.14519897	0.051564176	0.18212968	0.06540157	0.31048772	0.08375141	0.0919489
t	0.0045555094	0.0037607676	0.0037619297	0.003675123	0.0039664614	0.0036609764	0.009148052	0.012353864	0.057367396	0.065129414	0.09678962	0.02732735	0.06330404	0.03718984	0.4146927	0.113607384	0.07970951
e	0.0028921296	0.002904244	0.0029226902	0.0039996644	0.0032625617	0.008027226	0.008046905	0.029823186	0.025700307	0.028367223	0.053905793	0.3260077	0.06556706	0.05620955	0.1898549	0.054702077	0.13780674
o	5.534877e-05	3.242523e-05	3.2078347e-05	9.048024e-05	3.890007e-05	0.00036896206	0.00018068604	0.0028924753	0.0037071449	0.006850061	0.02458692	0.2476198	0.04138588	0.057403997	0.075406276	0.11166593	0.4276826
a	0.0003158802	2.9507659e-05	6.7439464e-06	2.2158336e-05	1.3819506e-05	0.00013123917	8.028026e-06	0.0006826944	0.0010893544	0.0015318712	0.0055949953	0.13979168	0.2227128	0.5221838	0.02493643	0.012097661	0.06885136
d	6.8129666e-05	7.2132443e-06	2.7004687e-06	3.784474e-06	3.6087843e-06	1.705587e-05	4.4435396e-06	0.00023677215	0.0010449447	0.001653413	0.006973713	0.08434191	0.1121706	0.77311254	0.012466181	0.0038557667	0.004037265
r	0.00034373772	6.729949e-05	8.6684406e-05	6.442759e-05	7.7274046e-05	0.00023708121	0.0008342979	0.0027942148	0.006565031	0.008888753	0.020968257	0.015471584	0.021810463	0.10433559	0.59942466	0.18780103	0.030229498
e	0.0002451831	9.24063e-05	9.784206e-05	9.374036e-05	7.728195e-05	0.00013053094	0.00018816399	0.0005756209	0.0008167538	0.0010535995	0.0024167856	0.0025349723	0.0033459114	0.010318331	0.29430404	0.4856911	0.19801763
f	6.438112e-05	1.5858837e-05	1.643187e-05	2.0073237e-05	7.402166e-06	3.8518625e-05	2.0344749e-05	0.00031021595	0.00056942477	0.0012584031	0.0077754282	0.036057703	0.012017637	0.20018223	0.3238222	0.120080866	0.29774287
f	0.0010950624	0.00057586486	0.0005667409	0.0005468379	0.0005501134	0.00071803376	0.0009481807	0.0024085194	0.0040938556	0.005535818	0.009627367	0.00075138104	0.007496343	0.01890117	0.65464383	0.23389733	0.05764358
ò	0.00033067242	0.00029500504	0.00028892083	0.0010331149	0.00022418446	0.0036311338	0.0011466235	0.019981533	0.0019904051	0.0024476286	0.0031625389	0.008526845	0.003558951	0.010241097	0.016743239	0.3427722	0.5836259
