 	ho	rotto	una	bottiglia	</S>
a31	0.01156994715	0.182676214	0.005056945462	0.78242835	0.01826852421
a21	0.00980177202667	0.183712254667	0.005043930858	0.795267783333	0.00617428447667
a31	0.00384220315222	0.081722666889	0.00168707828233	0.910548177778	0.00219990720556
a35	0.00374039078407	0.0337207146297	0.000565353893077	0.960656332593	0.00131721881519
a31	0.0235117841614	0.0214022922099	0.000197214929659	0.953871167531	0.0010175742284
a24	0.0298973913871	0.01424356707	7.51903768197e-05	0.95526522251	0.0005186571328
a37	0.097776021129	0.0604560983567	0.000955051533873	0.83513415417	0.0056786977776
a31	0.127643279376	0.0787121094522	0.00266554797796	0.51945819139	0.271520885926
a33	0.0518272030653	0.0310148505841	0.00233354293932	0.51213915713	0.402685258642
a31	0.0174513901051	0.0112554614947	0.00084050122644	0.473709819043	0.496742866214
</S>	0.00882495226755	0.00590829154735	0.00047453306322	0.264573209521	0.720219058107
