 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.020669332	0.189869778	0.599450055	0.1630544935	0.00074520622	0.020486791915	0.005070088431	0.000654257419
a31	0.0101213437667	0.200675132667	0.719656198333	0.0604624720333	0.000281801577667	0.006847307464	0.00173512873267	0.000220601580333
a7	0.0045079702889	0.0831818372223	0.879287566111	0.0214964696111	0.000104428336422	0.00249068860367	0.00859076787922	0.000340238421444
a46	0.00247428825963	0.0282549380485	0.616873018237	0.00794315001703	3.6056966354e-05	0.00203411010122	0.341606832626	0.000777560040481
a10	0.000867654227877	0.00941856611055	0.207246805179	0.00292926009568	1.20958098513e-05	0.00420367570041	0.774602487542	0.00071940104016
a14	0.0201818299873	0.00320835727688	0.20157389796	0.00202101847523	5.4435403371e-06	0.00462430870014	0.767953662514	0.000431417973387
a31	0.0321076059958	0.00259673821229	0.497723325987	0.00252658835841	5.61840257903e-06	0.00226808111671	0.444375846838	0.0183961437911
a0	0.0267968613319	0.00388733007076	0.494257273329	0.00825317821947	4.77690493263e-05	0.0215346851222	0.420030151613	0.0251927625304
a20	0.0471570921106	0.0112293963569	0.296454705776	0.0139670077398	0.000132164006442	0.0438767460407	0.575927593871	0.0112553313435
a31	0.0435070120969	0.0121378711723	0.207804485259	0.0133971239133	0.000122970696147	0.0407121920136	0.674711484624	0.00760685634783
a10	0.0970873704256	0.0879883624441	0.211556195086	0.0180586006378	0.000560961112716	0.0275460756712	0.552451070208	0.00475135001594
a0	0.117624026142	0.116433549481	0.215432956029	0.0203510102126	0.000809883037572	0.0384133668904	0.485699612069	0.00523560857198
a18	0.0465322093807	0.0470771134937	0.0885646660097	0.0167577310709	0.000595581112524	0.0612973076301	0.729280327356	0.00989509885733
a17	0.0231261651269	0.0241764861646	0.0410271136699	0.0146133110236	0.000688158784175	0.06775768121	0.817309065785	0.0113020176191
a8	0.0111229721756	0.0120858417882	0.0211646375566	0.0106492037745	0.000725451874725	0.0713549037367	0.863335821928	0.00956115487303
</S>	0.0060013457878	0.0069772354941	0.0152280652783	0.00837875503725	0.000697218737362	0.0724897068684	0.881593760964	0.00863393093651
