 	è	che	stanno	ancora	alzati	</S>
a20	0.28412141	0.31746913	0.397610752	0.0003689683755	0.000398853972	3.089320625e-05
a31	0.602923736667	0.26019019	0.136598221017	0.0001281405057	0.000148865375	1.08672413713e-05
a20	0.588419992222	0.344598786667	0.0662263313557	0.000426197298767	0.000322643384667	6.0778192451e-06
a31	0.436300990741	0.463103905556	0.0968761624519	0.00301535106626	0.000679664354889	2.39488320817e-05
a20	0.31974965746	0.379453138519	0.287376074151	0.00476939545542	0.0086217750683	2.99858249272e-05
a28	0.128231723033	0.350577506173	0.464419414717	0.00645764425181	0.0501575433561	0.000156173345876
a31	0.0965834776777	0.304845222058	0.534834694906	0.0066986216506	0.0567321615187	0.000305793948625
a29	0.0650697502926	0.221646518686	0.425087398302	0.24986180745	0.0321702779062	0.00616423820954
a46	0.0221365998842	0.223233517562	0.208142392767	0.505343312483	0.0292586229687	0.0118855529032
a31	0.00805779211473	0.229459320521	0.311228574256	0.368275764161	0.0460685593229	0.0369099591344
a20	0.00333964363524	0.27959514484	0.338928551419	0.280060988054	0.055472440441	0.0426032196781
a31	0.00134571975541	0.26672851228	0.23972310714	0.242922565351	0.185312960814	0.063967136526
a39	0.000689263815137	0.174987948093	0.215441069047	0.219486417784	0.318449023605	0.070946257842
a20	0.000305290165046	0.184433182698	0.140276309682	0.331956932595	0.316697554535	0.0263306876807
a8	0.000239876015015	0.145435984233	0.155331169894	0.317231687532	0.369939278178	0.0118219818602
a20	0.000224078038338	0.104350874744	0.170133653298	0.273534665844	0.442480479393	0.00927625052007
a24	0.000261407029446	0.073235208248	0.125551271099	0.360722058615	0.429870479798	0.0103595711734
a46	0.000362306626482	0.050742451416	0.1008534837	0.395500052872	0.443811253266	0.00873047972447
a8	0.000374233272161	0.033817838472	0.103499334567	0.317769607624	0.537304151089	0.00723486014149
a23	0.000263020594054	0.023901820824	0.097300893189	0.246154189208	0.62387001703	0.00851005761383
a8	0.000175649041351	0.0182646962747	0.084322536063	0.208834716403	0.67859713901	0.00980523053794
</S>	0.000154589050675	0.0171670541374	0.0790007080315	0.207260418201	0.686563419505	0.00985375876897
