 	lo	sentii	che	arrivò	</S>
a11	0.3564671665	0.55725224	0.0862002858	6.474953e-05	1.553287685e-05
a31	0.139136964833	0.74557668	0.1093870886	0.00589354863667	5.69035338333e-06
a28	0.0750196349443	0.809147346667	0.107988712867	0.00783681372022	7.48757266111e-06
a37	0.0501784999814	0.816387202222	0.130738367622	0.00267697465474	1.89954182204e-05
a20	0.0343555473271	0.856147287407	0.108541758207	0.000926421980913	2.89998057401e-05
a31	0.0250499104424	0.919239249136	0.0553704482357	0.000318517714638	2.18482142467e-05
a1	0.316806004147	0.663008569712	0.0200650752452	0.000112553296213	7.78092075357e-06
a0	0.698196558049	0.286555316571	0.00991998141507	0.00527607162507	5.21000029225e-05
a17	0.762026542683	0.18798632219	0.012675299805	0.036977760875	0.000334110340974
a31	0.601240847561	0.332552284063	0.0195320622683	0.0459539399583	0.000720904180325
a0	0.312538209687	0.326485382021	0.0195849434228	0.340556550986	0.000834984513442
a46	0.109247939596	0.12000207434	0.0128203750076	0.756498650329	0.00143099745781
a31	0.0397455803987	0.30371079778	0.00797537833587	0.61178726011	0.0367810012193
a18	0.0176127399662	0.36116314426	0.00822701557862	0.564662240037	0.0483348696398
a31	0.0108557558221	0.30113346642	0.00839153369287	0.577642660012	0.10197656078
a39	0.0107491416074	0.281637641807	0.010553951731	0.576192590004	0.12086665076
a31	0.0142028258691	0.216012883602	0.012576911577	0.574285190001	0.18292218742
a46	0.017404091623	0.192497644367	0.015348198859	0.570121356667	0.204628758473
</S>	0.0183626058115	0.100915491934	0.0195020344295	0.754853028333	0.106366923237
