 	è	che	è	entrato	da	qui	</S>
a31	0.682697905	0.0521691626	5.654398825e-05	0.011733739264	0.0884844537064	0.0181095616767	0.146748598029
a7	0.825906178333	0.0311165659333	2.066425055e-05	0.00461223879733	0.0296364185197	0.0248537193434	0.0838542113621
a18	0.646835192778	0.0853674619778	9.28596181667e-06	0.00609202213244	0.0106277451532	0.0918558541145	0.159212450454
a31	0.341880733593	0.0930682429926	2.24142429389e-05	0.0303547687108	0.0158011278844	0.151174181371	0.367698536818
a46	0.169478673864	0.0394830853309	0.000147362765313	0.0373247125703	0.0195268892948	0.28050133379	0.453537945606
a31	0.228655404621	0.0234940344436	0.0013588222551	0.0248010871901	0.0129341827649	0.327102201263	0.381654285202
a39	0.21332351254	0.0125393136712	0.0016749455817	0.0184075433967	0.0104620419216	0.496661523754	0.246931139734
a28	0.0712992668367	0.00492472311373	0.0006070461449	0.0118046664656	0.00909382764053	0.817462384585	0.0848080816113
a31	0.0249740326689	0.00253645303791	0.000284051435967	0.0130233583219	0.00644050347351	0.605047172195	0.34769440757
</S>	0.0141410744345	0.00164503896895	0.000243514617983	0.012447031911	0.00342552662675	0.316001637098	0.652096153785
