 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.061617815	0.112209188	0.000588737036	0.000109263791	9.38084635e-06	0.0001311399495	0.0058590512	0.80017032	0.019305038375
a24	0.0322054133333	0.117585498	0.000599498387333	8.46416843333e-05	0.00019089642535	0.00143755711617	0.0290458082	0.81194463	0.006905984175
a28	0.0292226421111	0.187372496	0.000230671921778	6.86842171111e-05	0.000321875795117	0.00258876427206	0.0578185047333	0.719075606667	0.003300699325
a31	0.0540659167037	0.228609112	8.97728545927e-05	3.34670462704e-05	0.000218521335039	0.00186110095735	0.0467385685778	0.665436722222	0.002946793575
a8	0.237375142235	0.155433265667	3.32295692376e-05	2.10444556568e-05	0.000113928009113	0.00091461569645	0.0216892711926	0.578641907407	0.00577760485833
a0	0.539098424078	0.0605865406223	1.11408273325e-05	3.62961405523e-05	3.94632954043e-05	0.00033740918815	0.00763205889753	0.378850479136	0.0134082059528
a31	0.571607951359	0.0236556156074	7.57131889908e-05	0.0227246579269	0.000751391943401	0.00249627127472	0.00310671756584	0.216995316379	0.158586367651
a39	0.347687185453	0.0140204727025	0.000149161499664	0.031036454309	0.00104358087447	0.00331469822491	0.00195995648861	0.148208936793	0.45257957255
a31	0.154190705084	0.00874624833417	0.000105454883388	0.0141165724363	0.000714865564823	0.00220411307497	0.0019558986962	0.256021163598	0.561944997517
a8	0.053343303728	0.00403489691139	4.14080826293e-05	0.0093505382121	0.000744594218274	0.00238046572499	0.0039937223654	0.440345154533	0.485765922506
a31	0.018686635776	0.00183632333713	1.89554995431e-05	0.00608825080403	0.000558025906091	0.00195438040833	0.0049837539218	0.447006641511	0.518867040835
a24	0.00750032162533	0.00202212957904	2.9896647181e-05	0.00506826993468	0.000442501808697	0.00146907065278	0.0035908424406	0.312931473837	0.666945513612
a46	0.00432493307511	0.00267370359301	3.7107627727e-05	0.00450845964489	0.000417827792899	0.00113049641426	0.0030636240802	0.237724427946	0.746119437871
a31	0.00237252405837	0.002100263531	2.63936305757e-05	0.0049194160483	0.000536015307633	0.00135337378475	0.0067259634934	0.299915375982	0.68205065929
a1	0.00183605728612	0.00147028234367	7.41866495252e-05	0.00445517184943	0.000521229665878	0.00150496399492	0.0159098188311	0.345188508661	0.629039749763
a31	0.00154939866204	0.00100924921456	0.000100064669842	0.00405320028314	0.000441148975293	0.00122114201831	0.0217244636104	0.310591292887	0.659310033254
</S>	0.00095074893102	0.00075480335728	7.6617399921e-05	0.00511857914157	0.000509830037647	0.00109549038916	0.0218370208052	0.286851456443	0.682805466627
